gene_id,10_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,15_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,16_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,19_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,20_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
adi2mcaRNA32413_R2,0,0,0,2,1,3,0,0,5,6,8
g21434,3,3,6,4,6,4,1,2,1,1,3
g7227,0,0,0,0,0,0,0,0,0,0,0
g26038,1,0,1,1,1,1,1,1,2,7,6
g26039,0,2,2,2,2,0,0,0,0,0,0
g62601,288,491,492,583,577,180,293,153,218,379,381
g62600,10,17,17,17,17,4,11,7,9,18,18
g26034,1,0,0,0,0,1,1,2,1,2,2
g62602,106,241,230,256,255,105,123,90,79,272,273
g26032,0,0,0,0,0,0,0,0,0,0,0
g62604,400,593,583,445,442,113,215,149,141,265,258
g26030,2,0,0,0,1,0,0,1,0,0,0
g62606,436,1245,1266,1887,1910,404,622,556,384,1580,1669
g33306,16,33,25,8,10,3,0,3,0,5,5
g41027,18,72,76,176,164,0,43,52,0,0,0
adi2mcaRNA19153_R7,5,10,9,0,0,3,3,1,3,5,9
g41024,0,0,0,0,0,0,0,0,0,0,0
g71520,0,0,0,0,1,0,0,0,0,0,0
g71521,1,0,0,0,0,0,0,0,0,0,0
g27929,0,0,0,0,0,0,0,0,0,0,0
g71523,4,4,4,4,2,3,3,3,3,4,3
g71525,99,214,224,303,311,77,137,130,105,384,397
g71526,1,0,0,2,2,1,1,0,1,3,2
g71527,13,30,34,18,17,12,8,12,10,10,12
g27923,41,98,93,102,98,19,55,44,41,126,125
g71529,0,0,0,0,0,0,0,0,0,5,5
g27921,146,256,251,309,299,120,148,113,108,331,312
g27920,173,557,558,508,502,156,195,219,227,703,711
g27927,191,604,614,514,528,160,176,194,286,953,979
g27926,4,4,3,0,0,15,3,0,17,35,35
g27925,0,2,2,1,1,0,0,0,0,0,0
g27924,59,128,133,123,122,47,62,47,46,130,118
adi2mcaRNA22950_R3,2,0,0,0,0,5,0,2,9,14,18
g33301,23,56,56,76,70,18,25,19,18,72,73
adi2mcaRNA28709_R0,26,54,54,36,32,15,19,18,22,26,25
g7225,3,0,2,0,0,0,0,4,0,5,0
adi2mcaRNA9020_R8,1,4,4,0,0,1,1,0,1,5,6
g21438,0,0,0,0,0,0,0,0,16,0,0
adi2mcaRNA8867_R7,1,0,2,1,1,1,2,1,1,3,3
adi2mcaRNA8867_R6,1,4,3,6,6,0,1,1,1,4,4
adi2mcaRNA2591_R0,138,235,241,242,245,78,139,58,133,443,448
adi2mcaRNA12756_R0,11,34,30,23,21,8,11,6,28,53,53
g25327,26,41,41,19,28,25,23,29,30,96,89
adi2mcaRNA12756_R2,32,63,54,47,41,20,11,18,16,123,127
adi2mcaRNA10633_R8,3,13,12,12,10,2,6,3,6,32,37
adi2mcaRNA12756_R5,3,4,0,0,0,2,0,3,3,6,5
g25326,143,319,326,220,210,98,124,104,103,221,219
adi2mcaRNA15418_R1,3,2,2,2,2,1,2,0,0,4,5
g41326,6,8,6,12,10,6,7,5,3,5,7
adi2mcaRNA10633_R0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA10633_R1,0,0,0,0,0,0,1,0,2,0,0
g57655,573,1470,1447,1705,1696,419,582,463,724,1576,1600
g7224,1,1,1,0,0,1,1,1,0,1,1
adi2mcaRNA29308_R1,0,0,0,0,0,0,0,0,0,0,0
g33308,3,0,0,0,0,0,0,0,0,0,0
g25323,95,182,179,124,120,48,84,54,80,169,178
g7543,26,35,36,27,26,9,9,9,18,20,21
g34276,1,0,0,0,0,0,1,0,0,0,0
g57397,1,0,0,0,0,0,1,0,0,0,0
g57396,1,0,1,0,0,0,1,1,1,0,0
g57395,0,0,0,0,0,0,0,0,0,0,0
g57394,0,0,0,0,0,0,0,0,1,0,0
g44355,0,0,0,0,0,0,0,0,0,0,0
g57391,0,0,0,0,1,0,1,1,0,0,0
g57390,0,0,0,0,0,0,0,0,0,0,0
g44354,0,0,0,0,1,0,0,0,0,0,0
g57398,0,0,0,0,0,0,0,0,0,0,0
g11368,1,0,0,0,0,1,0,0,0,1,1
g11369,122,321,352,516,546,101,193,145,102,365,383
g11360,21,51,50,66,71,12,39,32,19,30,28
g11362,34,92,87,127,129,26,64,38,29,56,53
g2129,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA1239_R3,32,53,50,44,35,52,10,15,34,34,40
adi2mcaRNA1239_R2,26,53,47,32,32,22,13,29,19,19,20
g11367,58,101,92,96,91,39,49,49,44,156,137
g25160,0,4,4,5,5,1,1,2,1,7,7
g64476,62,100,105,157,165,35,56,42,42,119,136
adi2mcaRNA36252_R1,23,62,58,69,75,26,34,26,30,74,87
g3406,3,23,28,4,4,0,2,0,2,4,0
g15168,29,44,46,67,65,14,23,25,12,38,41
g31912,0,0,0,0,0,0,0,0,1,1,2
adi2mcaRNA2761_R2,8,17,13,9,11,3,4,6,8,13,12
adi2mcaRNA32069_R0,16,46,43,54,55,16,16,15,18,33,34
g55239,0,0,0,0,0,0,1,1,0,0,0
g49136,52,75,74,99,95,25,37,39,30,52,51
g15169,18,37,45,119,117,8,37,28,12,48,50
g25162,0,0,0,0,1,0,0,0,0,0,0
g27079,68,243,249,184,175,55,78,60,87,203,212
g27078,9,26,19,45,41,4,10,7,6,16,17
g3408,1830,4563,4628,5080,5075,1569,2661,1532,1590,3331,3474
g8069,0,0,0,7,8,0,0,0,0,0,0
g31231,1,0,0,0,0,0,0,0,0,0,0
g27071,24,59,68,82,84,24,31,30,30,99,106
g8065,0,0,0,0,0,0,0,1,1,0,0
g27073,5,0,0,1,0,4,10,9,6,0,0
g27072,12,11,8,24,21,10,10,8,9,18,14
g8060,0,0,0,0,0,0,0,0,0,0,0
g8061,1,3,3,4,5,1,1,1,1,5,4
g8062,0,18,20,6,5,0,0,0,0,15,9
g27076,0,0,0,0,0,0,1,0,0,0,0
g23974,0,1,1,1,0,0,0,0,0,1,1
g47914,0,11,9,0,0,2,0,0,6,0,0
g23976,2,1,3,0,0,1,1,0,2,4,3
g23977,4,6,6,13,12,3,4,3,2,8,9
g23970,0,1,1,0,0,1,0,0,0,0,0
g23972,1,3,0,0,0,1,0,1,0,0,0
g55233,418,627,496,918,794,277,393,311,195,666,534
adi2mcaRNA41310_R0,29,55,56,66,60,19,30,28,40,104,101
g23978,5,5,5,15,23,7,10,14,10,22,24
g31235,0,0,0,0,0,0,0,0,0,0,3
g67729,432,818,863,1100,1110,283,382,391,330,1087,1056
g67728,84,101,102,123,125,51,59,40,55,111,109
g55231,1,0,0,0,0,0,0,0,0,0,0
g27554,1,2,2,2,2,1,0,0,2,5,7
g67721,0,0,0,0,0,0,0,0,0,0,0
g67720,3,13,11,29,31,1,4,8,2,2,5
g67722,1,0,0,5,9,2,4,3,2,5,6
g67725,0,0,0,0,0,0,0,0,0,0,0
g67727,0,0,1,0,1,0,0,0,0,1,1
g67726,0,0,0,1,1,0,0,1,0,0,0
g56444,0,0,0,0,0,0,0,0,0,0,0
g56445,0,0,0,0,0,0,0,0,0,0,0
g56446,0,0,0,0,0,0,0,0,0,0,0
g56447,0,0,0,0,0,0,0,0,0,0,0
g56440,0,0,0,0,0,0,0,0,0,0,0
g56441,0,0,0,0,0,0,0,0,0,0,1
g56442,1,0,1,0,0,0,1,1,1,0,0
g56443,1,0,0,0,0,0,1,1,2,0,0
g15167,1,0,1,0,0,0,0,0,0,0,0
g25164,4318,7286,7051,13979,13732,3315,5106,3317,3791,11942,11866
g56448,0,0,0,0,0,0,0,0,0,0,0
g56449,0,0,1,3,2,0,3,0,0,2,2
g2151,0,41,41,28,29,16,11,8,39,120,117
g28007,1,0,2,2,3,1,1,0,2,3,2
g10098,0,0,0,0,0,0,0,0,0,0,0
g10090,1,2,1,1,1,0,1,1,1,0,1
g35649,0,0,0,0,0,0,0,0,0,0,0
g10094,0,28,29,16,15,0,0,0,0,11,17
g10097,0,0,0,0,0,0,0,0,0,0,0
g7545,111,353,385,358,366,129,149,124,129,550,568
g31313,0,0,0,0,0,0,0,0,0,0,0
g5765,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA18100_R9,0,0,0,0,0,0,0,0,0,0,0
g31311,0,0,0,0,0,0,0,0,1,0,0
adi2mcaRNA37296_R3,0,0,0,0,0,0,0,0,0,0,0
g55383,191,278,274,345,336,124,148,80,158,276,266
adi2mcaRNA22967_R0,99,210,215,128,126,54,55,58,106,231,207
g31317,1,0,0,3,3,0,0,0,0,0,0
adi2mcaRNA4738_R0,22,36,35,61,69,16,39,21,22,32,37
g64477,27,66,62,80,79,29,38,37,24,51,46
g5761,1,0,0,1,1,1,1,1,0,1,0
g10543,0,0,0,0,0,0,0,0,0,0,0
g10542,0,0,0,0,0,0,0,0,1,0,0
g10541,0,0,0,0,0,0,1,0,0,0,0
g10540,1,3,3,2,2,1,1,1,1,1,1
g10547,3,16,11,4,9,3,2,2,1,4,12
g10546,0,25,23,16,11,0,0,0,2,9,8
g10549,0,20,0,9,12,3,0,0,6,4,6
g10548,22,46,46,54,48,11,19,19,16,23,27
g24521,8,37,34,9,9,4,8,11,1056,40,39
adi2mcaRNA35470_R1,32,39,40,92,83,25,34,16,20,53,52
adi2mcaRNA30394_R0,61,152,149,50,49,16,22,16,16,47,48
g60517,0,0,0,0,0,0,0,0,0,0,0
g60516,2,0,0,0,0,0,0,0,0,0,0
g60515,0,0,0,0,1,0,0,0,0,0,0
g60514,2,0,0,0,0,0,1,0,0,0,0
g60512,0,0,0,0,0,0,0,0,1,0,0
g60511,3,2,3,4,2,4,5,3,5,9,8
g60510,6,9,10,17,14,5,8,8,8,16,16
g68760,3,16,14,7,7,2,2,2,4,18,16
g68762,12,22,29,68,74,18,21,17,19,135,132
g68763,72,163,171,78,82,17,38,88,37,82,92
g68764,74,188,184,75,70,21,32,52,62,165,168
g68765,148,380,365,297,294,128,114,97,194,372,372
g68766,51,95,105,152,164,40,77,48,25,61,64
g60518,1,0,0,0,0,0,1,0,0,0,1
g799,0,0,0,0,0,0,0,0,0,0,0
g798,1,2,1,2,1,0,0,0,0,0,2
g69491,83,148,147,154,157,62,69,40,74,219,227
g69490,123,253,254,237,246,73,113,84,98,249,253
g69493,8,14,15,31,34,7,15,9,10,34,36
g69492,139,284,285,472,485,90,175,157,108,326,336
adi2mcaRNA2323_R8,0,0,0,0,0,0,0,0,0,0,0
g794,0,0,0,0,0,0,0,0,0,0,0
g797,0,0,0,0,0,0,0,0,0,0,0
g69496,0,1,0,5,4,0,2,3,1,2,1
g37427,54,21,26,146,150,46,64,45,58,118,123
g40364,3,10,7,0,0,0,0,2,0,0,0
g37425,6,12,15,37,48,10,13,9,18,47,49
g8180,1,1,1,1,2,2,1,1,1,2,2
g7549,3969,7749,7628,10544,10445,2963,4112,3573,2652,10010,10083
g37423,0,8,7,13,13,0,0,4,7,8,8
g2609,0,0,0,0,0,0,0,0,0,0,0
g58045,28,38,40,35,35,16,15,14,15,27,26
g8186,225,667,709,602,619,162,218,214,209,706,725
g1812,17,46,47,51,50,15,23,14,16,35,31
g1813,47,83,81,92,93,19,28,31,36,85,91
g1810,31,79,76,72,73,25,26,19,25,37,35
g1811,0,0,0,0,0,0,0,0,0,0,0
g1816,28,71,74,95,95,25,43,32,22,63,57
g1817,20,42,40,26,25,18,19,12,17,35,35
g26809,44,75,69,91,87,29,32,31,63,181,186
g1815,15,16,12,17,18,13,14,11,13,16,19
g52376,0,0,0,0,0,0,0,0,0,0,0
g52377,0,0,0,0,0,0,0,0,1,0,0
g26805,1,1,0,0,0,1,0,0,1,0,0
g52375,0,0,0,0,0,0,0,0,0,0,0
g26803,0,0,0,0,0,0,0,0,1,0,0
g52373,0,0,0,0,0,0,0,0,0,0,0
g26801,0,0,0,0,0,0,0,0,0,0,0
g26800,0,0,0,0,0,0,0,0,1,0,0
adi2mcaRNA40519_R8,0,5,3,0,7,0,9,0,0,9,0
g7112,0,0,0,0,0,0,0,0,0,0,0
g61398,0,0,0,0,0,0,0,0,0,0,0
g61399,0,0,0,0,0,0,0,0,0,0,0
g61396,0,0,1,0,0,0,0,1,0,0,0
g61397,1,1,0,1,0,0,0,1,1,0,0
g61394,0,0,0,0,0,0,0,0,0,0,0
g61395,1,0,0,2,0,0,0,0,1,0,0
adi2mcaRNA40519_R6,6,14,18,36,34,0,12,11,13,26,25
adi2mcaRNA40519_R7,0,0,0,8,0,0,4,0,0,3,4
adi2mcaRNA40519_R5,6,14,16,33,31,0,12,10,11,26,25
g59498,0,0,0,0,0,0,0,0,0,0,0
g9025,14,20,21,19,20,5,11,9,0,21,24
g38716,3,10,7,9,8,1,3,1,0,4,5
g59492,143,308,304,213,210,77,93,81,119,269,272
g20310,42,42,41,92,89,48,34,37,45,98,104
g7116,10,41,37,11,9,1,4,2,2,5,4
g20315,0,0,2,1,0,0,0,0,0,1,1
g59497,0,0,0,0,0,0,0,0,0,0,0
g59494,0,0,0,0,0,0,4,2,0,0,0
g59495,216,355,334,463,439,130,208,186,138,344,325
g17010,0,0,0,13,11,1,4,2,0,0,8
g17011,4,10,11,11,13,1,4,2,2,11,11
g17012,2,54,53,0,0,0,3,8,1244,4,5
g17013,839,1872,1902,2977,2989,809,1048,1134,956,2734,2801
g17014,19,37,39,37,39,12,16,11,14,25,24
g17015,48,97,97,149,147,31,67,35,54,146,139
g17016,2,6,8,8,9,1,2,2,2,9,10
g17017,36,77,76,124,122,25,56,27,37,118,114
g17018,41,166,183,638,631,77,180,207,97,341,329
g17019,0,0,0,0,0,1,0,0,0,2,2
adi2mcaRNA26330_R3,22,48,44,20,22,5,7,7,6,16,18
adi2mcaRNA26330_R7,1,0,0,0,0,0,0,0,0,0,0
g22935,0,0,0,0,0,0,0,0,0,0,0
g41493,0,0,0,0,0,0,0,0,0,0,0
g57478,1,0,0,0,0,1,0,0,0,0,0
g57475,1,0,0,1,1,1,0,1,0,0,1
g51139,1,0,0,0,0,1,0,1,0,4,4
g6899,0,0,0,2,4,0,1,0,0,0,0
g59727,46,77,93,96,92,40,53,40,52,112,105
g59721,59,194,191,149,146,65,80,57,71,158,162
g26219,0,4,0,10,10,0,3,3,0,0,0
g6893,1,0,0,7,8,0,1,4,1,2,3
g51130,6,0,0,5,5,2,5,2,3,9,9
g6891,1,1,1,1,0,1,1,0,1,0,0
g51132,0,0,1,0,0,1,1,0,0,0,0
g51134,0,0,0,0,0,0,0,0,0,0,0
g6895,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA14456_R2,0,0,0,0,4,0,2,1,1,0,0
g2394,0,0,0,0,1,0,0,0,1,0,0
g50843,1,0,0,4,4,1,1,1,2,2,3
g50840,62,154,150,151,150,33,57,45,33,118,120
g50841,7,0,0,11,8,5,0,2,8,2,0
g2390,0,0,0,0,0,0,0,0,0,0,0
g50847,80,185,185,245,241,55,105,78,83,200,203
g2392,0,0,0,1,0,0,0,0,1,0,0
g2393,1,0,0,0,0,0,0,0,0,0,0
g50848,817,1574,1530,2042,1993,575,734,688,541,1788,1804
g50849,303,730,760,795,817,189,241,333,255,803,826
g2398,0,0,0,0,0,0,0,0,0,0,0
g2399,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA4060_R1,38,64,73,188,194,22,70,64,34,59,62
adi2mcaRNA13068_R1,0,12,0,0,0,0,0,0,0,0,0
adi2mcaRNA26440_R1,107,150,154,156,150,80,95,78,112,274,274
adi2mcaRNA21634_R0,0,9,9,0,0,0,0,0,0,0,0
g16651,1,1,1,0,0,0,0,0,1,0,0
g16652,0,0,0,0,0,0,0,0,0,0,0
g16655,1,2,0,4,3,6,4,2,9,18,17
g14611,0,0,0,0,0,0,0,0,0,0,0
g16657,24,68,81,214,233,63,63,105,78,351,390
g16656,1,0,0,0,0,1,1,1,1,0,0
g16659,91,119,113,185,185,54,78,64,69,152,154
g2648,0,0,0,0,0,0,1,0,1,3,2
g21046,0,5,5,0,0,0,0,0,0,0,0
g21047,15,25,24,15,12,9,9,7,8,17,20
g55388,130,357,375,156,155,86,75,44,171,764,807
g21045,150,231,217,290,275,51,72,91,65,119,112
g21042,13,25,28,37,33,16,14,13,12,27,25
g21043,0,11,11,10,9,5,0,4,6,6,5
g27440,1,0,0,0,0,1,1,0,1,0,0
g1879,70,219,223,199,203,61,80,79,61,194,210
g21048,59,183,177,251,261,14,98,59,53,139,144
g21049,2,2,3,5,3,4,7,5,1,25,27
g549,0,0,0,0,1,0,0,0,1,0,0
g12798,4,3,3,15,16,3,9,8,3,21,22
g12799,3,5,5,2,2,2,1,3,2,7,7
adi2mcaRNA10795_R1,0,4,0,76,77,31,26,21,36,114,115
adi2mcaRNA10795_R0,0,23,21,23,23,18,15,16,22,22,21
g12796,2,0,1,5,6,3,2,2,7,18,19
g12797,2,3,4,5,4,2,1,1,4,0,0
g12790,0,0,0,0,0,1,0,1,1,1,1
g64588,0,0,2,0,0,0,2,0,0,0,0
g12792,1,0,0,0,0,0,0,0,0,0,0
g55389,5,4,3,2,2,8,16,14,20,20,24
g25044,20,18,11,21,17,0,13,10,19,31,16
g4949,1,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA36092_R8,0,0,0,0,0,0,0,0,0,0,0
g23936,7,74,64,0,0,13,7,6,27,223,202
g4942,0,0,0,0,0,0,0,0,0,0,0
g4941,1,2,2,0,0,0,0,0,0,0,0
g4940,25,58,54,116,113,28,39,30,29,70,65
adi2mcaRNA7290_R0,103,217,229,261,256,79,126,88,94,174,174
adi2mcaRNA36092_R6,0,0,0,0,0,0,0,0,0,0,0
g50262,1,0,0,0,0,0,0,0,0,0,0
g56147,1,0,0,4,2,0,0,0,0,0,0
g50261,0,0,0,0,0,0,0,0,1,0,0
g61269,1,2,4,0,0,8,0,0,11,16,21
g53403,22,49,46,0,0,13,6,5,15,33,33
g58454,0,0,0,0,1,0,1,0,1,0,1
g44175,1034,2509,2616,3900,3759,1022,1358,1118,716,2917,2966
g53400,0,0,0,0,3,0,0,0,1,0,0
g44173,35,137,146,85,80,24,37,36,48,159,160
g58450,2,9,8,5,4,4,3,3,2,4,6
g44171,43,78,73,84,85,34,39,25,48,94,87
g53404,1,0,0,0,1,0,0,1,1,0,0
g7762,0,0,0,0,0,0,0,0,0,0,0
g7760,0,4,0,0,0,0,0,0,0,0,0
g7761,0,0,0,0,0,0,0,0,0,0,0
g58458,5,10,7,7,7,1,3,1,2,1,1
g44179,12,35,35,26,24,11,11,9,15,29,29
g44178,28,79,69,69,71,27,23,17,54,127,128
g4491,0,0,0,0,0,1,0,1,1,2,2
g4490,1,1,0,1,1,1,2,2,1,0,0
g3445,51,113,100,110,107,107,60,102,133,1036,1051
g4492,1,0,1,0,0,0,0,0,0,1,0
g4495,1,0,0,1,0,0,1,0,1,0,0
g3442,33,35,28,373,388,115,111,75,118,526,625
g4497,0,3,0,0,0,0,0,0,0,0,4
g4496,1,2,2,0,0,0,2,1,0,0,0
g4499,1,0,0,0,1,1,0,0,0,0,0
g4498,0,2,2,0,0,0,0,0,0,0,0
g13016,0,0,0,0,0,0,0,0,0,0,0
g3449,1,0,0,2,1,0,0,1,0,0,1
g3448,3,6,6,7,9,4,0,2,0,5,5
g27443,0,0,0,0,0,0,0,1,1,1,1
adi2mcaRNA11091_R0,38,43,40,95,99,23,36,32,22,34,37
g5460,102,219,218,226,223,62,103,81,73,203,199
adi2mcaRNA189_R1,83,106,107,87,88,36,46,19,33,45,45
g13012,3,3,2,0,1,0,1,1,1,1,1
g35684,1,0,0,0,0,1,1,1,1,0,0
g16065,2,0,0,0,0,1,2,1,0,0,0
g18800,28,44,39,53,50,17,24,18,17,35,34
g27444,3,12,14,25,27,1,3,4,4,7,5
g18801,64,79,81,139,125,32,41,37,33,91,84
g15308,0,0,0,0,0,0,0,0,0,0,1
adi2mcaRNA31501_R0,29,63,61,42,43,13,12,14,34,45,37
g15306,21,61,61,17,20,4,9,5,10,5,6
g15307,0,0,3,0,0,0,0,0,0,0,0
g15304,1,0,1,1,0,1,1,1,1,0,0
g15305,0,0,0,0,0,0,0,0,0,0,0
g15302,0,0,0,0,0,0,0,0,0,0,0
g15303,0,0,1,0,1,0,0,0,0,1,1
g55728,0,0,0,2,3,0,1,1,0,0,0
adi2mcaRNA14447_R4,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA14447_R6,2,10,9,10,10,1,2,1,2,8,6
g18804,9,11,11,4,5,4,2,2,7,10,10
g46683,7,14,14,0,0,0,0,2,0,22,23
g55720,75,140,139,137,134,45,55,41,88,212,207
g55721,35,51,53,58,62,32,39,26,59,98,101
g55722,70,147,138,221,213,57,98,79,73,257,256
g55723,20,29,29,21,26,5,13,7,0,7,9
adi2mcaRNA14447_R9,6,9,14,10,12,3,3,0,6,14,19
adi2mcaRNA14447_R8,1,1,0,0,0,0,0,1,0,2,0
adi2mcaRNA14313_R4,0,0,0,0,0,0,0,0,0,0,0
g14659,0,0,0,0,0,0,0,0,0,0,0
g14658,0,0,0,0,0,0,0,0,0,0,0
g23712,1016,3018,2987,2326,2337,584,880,971,1041,3271,3264
adi2mcaRNA14313_R3,1,0,0,0,0,0,1,0,0,0,0
g14653,0,0,0,0,0,0,0,0,0,0,0
g14651,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA10621_R0,24,64,67,58,58,0,24,24,26,45,50
g14657,0,2,1,0,0,0,0,0,1,0,0
g14656,0,0,0,0,0,0,1,0,0,1,1
g14655,0,0,0,0,0,0,0,0,0,0,0
g14654,0,0,0,0,0,0,0,0,0,0,0
g10938,0,0,0,0,0,0,0,0,0,0,0
g10939,0,0,0,0,0,0,0,0,0,0,0
g18300,30,22,28,32,26,15,24,18,20,19,17
g10932,60,135,133,149,140,73,58,55,115,401,406
g10933,0,0,0,0,0,0,0,0,0,0,0
g10930,29,82,79,82,79,25,32,16,26,77,83
g10931,167,398,390,485,466,126,197,194,117,396,405
g10936,3,7,6,5,4,2,3,3,0,2,1
g10937,0,0,0,0,0,0,0,0,0,0,0
g4235,4,4,4,5,5,0,1,2,2,5,5
g4234,1,1,1,5,4,1,1,1,1,1,1
g4237,29,63,62,70,65,8,11,33,15,33,35
g12766,0,0,0,0,0,0,0,0,0,0,0
g4231,0,0,0,0,0,0,0,0,0,0,0
g4230,28,73,68,106,104,16,42,36,31,60,60
g4233,0,0,0,0,0,0,0,0,0,0,0
g4232,1,1,1,1,1,0,1,1,1,0,0
g4239,0,0,0,6,5,0,0,3,0,8,8
adi2mcaRNA4044_R1,22,26,25,68,55,25,46,27,20,40,39
g18304,2,1,1,7,2,1,1,2,1,3,3
g42632,0,0,0,1,1,0,0,0,0,2,1
g42633,0,0,0,3,5,1,2,0,1,0,0
g42631,19,18,21,20,18,4,7,6,7,16,19
g42636,2,5,1,6,3,1,2,2,0,0,0
g12763,0,0,0,0,0,0,0,0,0,0,0
g42634,1,0,0,11,12,0,3,5,1,0,0
g42635,32,74,87,188,335,28,57,56,39,37,35
g66483,0,0,0,0,0,0,0,0,0,0,0
g9749,4,11,15,1,2,1,2,1,1,5,4
g42639,0,0,0,11,12,0,3,3,0,0,0
g66482,1,0,0,0,0,0,1,0,1,0,0
adi2mcaRNA12155_R7,0,1,1,0,0,0,1,1,1,1,1
g5721,104,279,279,279,271,45,100,118,79,209,221
g5722,79,172,166,151,154,45,64,44,53,76,84
g5723,0,4,3,0,0,0,0,0,0,0,0
g5724,72,90,90,192,198,49,64,36,59,127,124
g5725,47,160,156,159,157,49,57,50,49,198,194
g5726,28,42,45,73,65,14,29,44,20,23,23
adi2mcaRNA33577_R1,43,69,66,110,103,39,50,59,189,88,82
g5728,99,202,190,346,336,36,82,127,81,146,149
g5729,0,0,0,0,0,0,0,0,0,0,0
g63472,118,317,326,418,424,95,207,171,162,551,549
adi2mcaRNA18171_R9,4,0,5,5,4,3,0,0,3,6,0
adi2mcaRNA18171_R8,2,0,3,0,3,1,0,0,2,5,6
g38760,7,4,7,0,0,0,4,0,0,0,0
adi2mcaRNA20460_R0,0,4,0,0,0,0,0,0,45,0,0
g12769,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA39233_R5,1,0,0,3,0,0,0,0,0,0,0
g33586,67,125,124,117,121,33,39,34,54,120,126
g42188,7,9,8,11,12,5,5,5,6,6,10
g42189,19,46,44,33,35,12,16,13,20,37,41
g5303,0,0,0,0,0,0,0,0,0,0,0
g42185,0,0,0,0,0,0,0,0,0,0,0
g42186,0,0,0,0,0,0,1,0,0,0,0
g42187,57,91,100,69,65,36,37,16,23,57,58
g42180,0,0,0,0,0,0,0,0,1,0,0
g42183,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA9221_R7,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA9221_R3,0,0,0,2,1,0,0,0,0,0,0
adi2mcaRNA9221_R1,0,0,0,0,0,0,0,0,0,0,0
g53084,3,3,3,1,0,2,3,2,3,3,2
adi2mcaRNA9221_R8,0,0,0,0,0,0,0,0,0,0,0
g39609,120,174,175,257,256,73,104,56,116,172,174
g35389,2,1,1,4,5,1,1,1,1,7,5
g35380,0,2,1,1,0,0,1,0,0,0,0
g39600,0,0,0,0,0,0,1,0,0,0,0
g39603,0,0,0,0,1,0,0,1,0,0,0
g35383,6,9,7,0,0,4,6,5,6,9,8
g39605,5,22,21,13,14,0,9,7,5,9,7
g35385,16,60,63,44,43,15,13,10,17,61,56
g39607,0,1,1,0,0,0,0,0,0,0,0
g35387,4,11,12,1,0,5,1,0,5,6,4
g27725,87,246,250,378,381,86,129,126,67,219,236
adi2mcaRNA38803_R3,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA38803_R0,0,0,0,0,0,0,0,0,0,0,0
g7783,96,328,339,209,215,44,78,48,55,185,179
adi2mcaRNA37249_R8,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA37249_R9,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA37249_R0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA37249_R1,0,1,1,1,0,0,0,0,1,0,0
adi2mcaRNA37249_R2,0,1,0,0,0,0,0,0,0,0,0
adi2mcaRNA37249_R5,0,0,0,0,0,0,0,0,0,0,0
g27724,1080,3976,3966,4389,4387,767,703,1158,1190,6161,6170
g43583,47,162,156,79,76,33,31,26,45,100,94
adi2mcaRNA14164_R4,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA29166_R9,1,4,3,4,3,0,1,1,1,6,6
adi2mcaRNA29166_R8,0,0,0,0,0,0,0,1,1,0,0
g43587,37,64,70,36,38,15,14,23,22,33,35
g43586,259,638,664,619,616,185,235,188,272,779,784
g43585,40,75,66,81,79,14,29,27,34,92,87
adi2mcaRNA29166_R2,1,2,3,0,0,1,0,1,0,0,0
adi2mcaRNA13821_R0,6,0,0,0,0,4,4,0,0,16,12
g43588,312,934,932,344,340,101,99,158,189,473,467
adi2mcaRNA29166_R7,2,0,0,0,0,2,1,0,4,0,1
adi2mcaRNA29166_R5,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA29166_R4,1,0,0,0,0,0,0,0,0,3,0
adi2mcaRNA28013_R1,1,0,0,0,0,0,0,0,1,0,0
