Orthogroup	Mcavernosa.maker.proteins	GCF_002042975.1_ofav_dov_v1_protein
OG0007610	Mcavernosa08614-RA	XP_020625492.1, XP_020625493.1
OG0007612	Mcavernosa06414-RA	XP_020625703.1
OG0007613	Mcavernosa16527-RA	XP_020619120.1
OG0007614	Mcavernosa20499-RA	XP_020614360.1
OG0007617	Mcavernosa25159-RA	XP_020621883.1
OG0007618	Mcavernosa03478-RA	XP_020621848.1, XP_020621847.1
OG0007619	Mcavernosa18437-RA	XP_020629999.1
OG0007620	Mcavernosa22472-RA	XP_020622191.1, XP_020622190.1
OG0007621	Mcavernosa04220-RA	XP_020616927.1
OG0007622	Mcavernosa29621-RA	XP_020602303.1
OG0007623	Mcavernosa19906-RA	XP_020604702.1
OG0007624	Mcavernosa20353-RA	XP_020607500.1
OG0007625	Mcavernosa26674-RA	XP_020624723.1
OG0007626	Mcavernosa15475-RA, Mcavernosa15476-RA	XP_020606647.1
OG0007627	Mcavernosa30957-RA	XP_020600984.1
OG0007628	Mcavernosa10813-RA	XP_020608017.1
OG0007629	Mcavernosa00840-RA	XP_020600836.1
OG0007630	Mcavernosa12589-RA	XP_020605115.1, XP_020605114.1
OG0007631	Mcavernosa14802-RA	XP_020606400.1
OG0007632	Mcavernosa04650-RA	XP_020603360.1
OG0007633	Mcavernosa04649-RA	XP_020603563.1, XP_020603555.1
OG0007634	Mcavernosa05077-RA	XP_020628142.1
OG0007635	Mcavernosa24068-RA	XP_020628081.1
OG0007636	Mcavernosa03610-RA	XP_020628029.1
OG0007637	Mcavernosa03603-RA	XP_020628035.1, XP_020628036.1
OG0007638	Mcavernosa30045-RA	XP_020616507.1
OG0007639	Mcavernosa00887-RA	XP_020619488.1
OG0007640	Mcavernosa00889-RA	XP_020619536.1
OG0007641	Mcavernosa29690-RA	XP_020619521.1, XP_020619462.1
OG0007642	Mcavernosa29689-RA	XP_020619522.1
OG0007643	Mcavernosa05380-RA	XP_020615737.1
OG0007644	Mcavernosa06044-RA	XP_020621172.1
OG0007646	Mcavernosa31925-RA	XP_020602538.1, XP_020602539.1
OG0007647	Mcavernosa26346-RA	XP_020602532.1
OG0007648	Mcavernosa21516-RA	XP_020605980.1, XP_020605979.1
OG0007649	Mcavernosa21518-RA, Mcavernosa21519-RA	XP_020605977.1
OG0007650	Mcavernosa27141-RA	XP_020606113.1
OG0007651	Mcavernosa13431-RA	XP_020614893.1
OG0007652	Mcavernosa13430-RA	XP_020614886.1
OG0007653	Mcavernosa31119-RA	XP_020621576.1, XP_020621634.1
OG0007655	Mcavernosa16056-RA	XP_020618523.1
OG0007656	Mcavernosa11924-RA	XP_020606533.1
OG0007658	Mcavernosa11909-RA, Mcavernosa23696-RA, Mcavernosa08570-RA, Mcavernosa21493-RA	XP_020615397.1
OG0007659	Mcavernosa11988-RA, Mcavernosa04234-RA	XP_020605059.1
OG0007660	Mcavernosa19619-RA	XP_020618159.1, XP_020618160.1
OG0007661	Mcavernosa26723-RA	XP_020605129.1
OG0007662	Mcavernosa21777-RA	XP_020629277.1, XP_020629267.1
OG0007663	Mcavernosa06494-RA	XP_020631168.1
OG0007664	Mcavernosa06489-RA	XP_020631143.1
OG0007665	Mcavernosa00081-RA	XP_020619519.1
OG0007666	Mcavernosa21194-RA, Mcavernosa21191-RA	XP_020610656.1
OG0007667	Mcavernosa08455-RA	XP_020616370.1, XP_020616418.1
OG0007669	Mcavernosa29670-RA	XP_020625271.1
OG0007670	Mcavernosa02725-RA	XP_020625062.1, XP_020625063.1
OG0007671	Mcavernosa22590-RA	XP_020631263.1, XP_020631262.1
OG0007672	Mcavernosa04980-RA	XP_020609055.1, XP_020608983.1
OG0007673	Mcavernosa18681-RA	XP_020624895.1
OG0007676	Mcavernosa10010-RA	XP_020610358.1, XP_020610363.1
OG0007678	Mcavernosa06798-RA	XP_020615451.1, XP_020615450.1
OG0007679	Mcavernosa06796-RA	XP_020630409.1
OG0007679	Mcavernosa06795-RA	XP_020615496.1
OG0007680	Mcavernosa16148-RA	XP_020615491.1, XP_020615492.1
OG0007681	Mcavernosa05931-RA	XP_020626244.1, XP_020632657.1
OG0007682	Mcavernosa23003-RA	XP_020627866.1
OG0007683	Mcavernosa24874-RA	XP_020632217.1
OG0007685	Mcavernosa28382-RA, Mcavernosa33282-RA	XP_020602365.1, XP_020602364.1
OG0007686	Mcavernosa28378-RA, Mcavernosa28381-RA	XP_020602405.1, XP_020602407.1
OG0007687	Mcavernosa12829-RA, Mcavernosa12828-RA	XP_020632155.1
OG0007688	Mcavernosa19484-RA	XP_020630094.1
OG0007689	Mcavernosa13918-RA	XP_020631680.1, XP_020631679.1
OG0007690	Mcavernosa13915-RA	XP_020631703.1
OG0007691	Mcavernosa13925-RA	XP_020631381.1
OG0007692	Mcavernosa03564-RA	XP_020606776.1, XP_020606843.1
OG0007693	Mcavernosa16499-RA	XP_020631443.1
OG0007694	Mcavernosa12005-RA	XP_020627905.1, XP_020627906.1
OG0007695	Mcavernosa22292-RA	XP_020630093.1
OG0007697	Mcavernosa17551-RA	XP_020609725.1
OG0007698	Mcavernosa27321-RA	XP_020616237.1, XP_020616313.1
OG0007699	Mcavernosa23293-RA	XP_020622437.1, XP_020622438.1
OG0007700	Mcavernosa29733-RA	XP_020600778.1
OG0007701	Mcavernosa22614-RA	XP_020623732.1
OG0007703	Mcavernosa19539-RA	XP_020613114.1, XP_020613120.1
OG0007705	Mcavernosa14818-RA	XP_020607069.1
OG0007707	Mcavernosa08314-RA	XP_020610737.1, XP_020610743.1
OG0007708	Mcavernosa04407-RA	XP_020605274.1
OG0007709	Mcavernosa04399-RA	XP_020626722.1
OG0007711	Mcavernosa01901-RA	XP_020602081.1
OG0007712	Mcavernosa28046-RA	XP_020603583.1, XP_020603582.1
OG0007713	Mcavernosa17213-RA	XP_020622595.1
OG0007714	Mcavernosa17223-RA	XP_020622591.1, XP_020622593.1
OG0007715	Mcavernosa02690-RA	XP_020606906.1
OG0007717	Mcavernosa00286-RA	XP_020624756.1
OG0007719	Mcavernosa05293-RA	XP_020619785.1
OG0007720	Mcavernosa05291-RA	XP_020619791.1
OG0007721	Mcavernosa29888-RA	XP_020622839.1
OG0007722	Mcavernosa06756-RA	XP_020605640.1
OG0007723	Mcavernosa29892-RA	XP_020622851.1
OG0007724	Mcavernosa03330-RA	XP_020618477.1
OG0007725	Mcavernosa03319-RA	XP_020618495.1
OG0007726	Mcavernosa05143-RA	XP_020608523.1, XP_020608529.1
OG0007727	Mcavernosa05141-RA	XP_020607870.1
OG0007728	Mcavernosa33185-RA	XP_020618696.1
OG0007729	Mcavernosa20801-RA	XP_020618629.1
OG0007730	Mcavernosa31089-RA	XP_020616133.1
OG0007731	Mcavernosa31090-RA	XP_020616208.1
OG0007732	Mcavernosa31094-RA	XP_020616217.1
OG0007733	Mcavernosa31111-RA	XP_020602103.1
OG0007734	Mcavernosa23675-RA, Mcavernosa23678-RA	XP_020628221.1
OG0007735	Mcavernosa27109-RA	XP_020628232.1
OG0007736	Mcavernosa27108-RA	XP_020628111.1
OG0007737	Mcavernosa27106-RA	XP_020628223.1
OG0007738	Mcavernosa27105-RA	XP_020628112.1
OG0007739	Mcavernosa30994-RA	XP_020625444.1
OG0007740	Mcavernosa31557-RA, Mcavernosa31555-RA	XP_020615261.1
OG0007741	Mcavernosa31558-RA	XP_020605067.1, XP_020605072.1
OG0007742	Mcavernosa31559-RA	XP_020605061.1, XP_020605058.1
OG0007744	Mcavernosa30877-RA	XP_020602683.1
OG0007745	Mcavernosa30873-RA	XP_020602642.1, XP_020602785.1
OG0007746	Mcavernosa13572-RA	XP_020627516.1, XP_020627517.1
OG0007747	Mcavernosa30887-RA	XP_020602654.1
OG0007748	Mcavernosa30890-RA, Mcavernosa30891-RA	XP_020602786.1
OG0007749	Mcavernosa16811-RA	XP_020617166.1, XP_020617165.1
OG0007750	Mcavernosa17698-RA	XP_020617444.1
OG0007751	Mcavernosa20076-RA	XP_020611771.1, XP_020611769.1, XP_020611770.1
OG0007753	Mcavernosa06858-RA	XP_020601229.1
OG0007754	Mcavernosa24460-RA	XP_020604050.1
OG0007755	Mcavernosa24461-RA	XP_020604044.1
OG0007756	Mcavernosa24462-RA	XP_020604011.1
OG0007757	Mcavernosa12215-RA	XP_020612066.1
OG0007758	Mcavernosa16802-RA	XP_020617470.1
OG0007759	Mcavernosa06771-RA	XP_020605588.1
OG0007760	Mcavernosa06769-RA	XP_020627406.1
OG0007761	Mcavernosa16130-RA	XP_020606306.1
OG0007762	Mcavernosa24989-RA	XP_020626962.1
OG0007763	Mcavernosa25021-RA	XP_020626776.1
OG0007764	Mcavernosa25017-RA	XP_020626834.1
OG0007765	Mcavernosa10728-RA	XP_020625988.1
OG0007766	Mcavernosa10735-RA	XP_020608067.1, XP_020608066.1
OG0007767	Mcavernosa33225-RA	XP_020622063.1
OG0007768	Mcavernosa33171-RA, Mcavernosa31814-RA	XP_020621958.1
OG0007769	Mcavernosa14746-RA, Mcavernosa14302-RA	XP_020613264.1
OG0007770	Mcavernosa14755-RA	XP_020613230.1
OG0007771	Mcavernosa34552-RA	XP_020627254.1
OG0007772	Mcavernosa10491-RA	XP_020627213.1
OG0007773	Mcavernosa24519-RA	XP_020623821.1
OG0007774	Mcavernosa24520-RA	XP_020623817.1
OG0007775	Mcavernosa20563-RA	XP_020623861.1
OG0007776	Mcavernosa20562-RA	XP_020623706.1
OG0007777	Mcavernosa20567-RA	XP_020623717.1
OG0007778	Mcavernosa06257-RA	XP_020624819.1, XP_020625664.1
OG0007779	Mcavernosa21675-RA	XP_020609893.1, XP_020609892.1
OG0007780	Mcavernosa14622-RA	XP_020612914.1
OG0007783	Mcavernosa27947-RA	XP_020613818.1
OG0007784	Mcavernosa24283-RA	XP_020618151.1
OG0007785	Mcavernosa10731-RA	XP_020614908.1, XP_020614909.1
OG0007786	Mcavernosa23155-RA	XP_020626325.1, XP_020626326.1
OG0007787	Mcavernosa07657-RA	XP_020611092.1
OG0007788	Mcavernosa08604-RA, Mcavernosa08605-RA	XP_020625542.1
OG0007789	Mcavernosa28645-RA	XP_020616157.1
OG0007790	Mcavernosa28914-RA, Mcavernosa26121-RA	XP_020607798.1
OG0007791	Mcavernosa32031-RA	XP_020607095.1
OG0007793	Mcavernosa32025-RA	XP_020605161.1, XP_020605162.1
OG0007794	Mcavernosa21269-RA, Mcavernosa21270-RA	XP_020603569.1
OG0007795	Mcavernosa00091-RA, Mcavernosa00092-RA	XP_020603574.1
OG0007797	Mcavernosa21262-RA	XP_020603437.1, XP_020603436.1
OG0007798	Mcavernosa00077-RA	XP_020603522.1
OG0007799	Mcavernosa00064-RA	XP_020603561.1
OG0007800	Mcavernosa29017-RA	XP_020620218.1, XP_020620219.1
OG0007801	Mcavernosa13246-RA	XP_020614653.1
OG0007803	Mcavernosa16991-RA	XP_020604755.1
OG0007804	Mcavernosa07123-RA, Mcavernosa07121-RA	XP_020604876.1
OG0007805	Mcavernosa16978-RA	XP_020623266.1, XP_020623267.1
OG0007806	Mcavernosa07125-RA	XP_020604878.1, XP_020604673.1
OG0007807	Mcavernosa07127-RA	XP_020624303.1
OG0007808	Mcavernosa07128-RA	XP_020624236.1, XP_020624235.1
OG0007809	Mcavernosa16552-RA	XP_020621754.1
OG0007810	Mcavernosa24003-RA	XP_020629639.1, XP_020629638.1
OG0007812	Mcavernosa18598-RA	XP_020603263.1
OG0007813	Mcavernosa18596-RA	XP_020603304.1
OG0007814	Mcavernosa18597-RA	XP_020603262.1
OG0007815	Mcavernosa03980-RA	XP_020606403.1, XP_020606402.1
OG0007817	Mcavernosa19440-RA	XP_020606273.1, XP_020606274.1
OG0007818	Mcavernosa03983-RA	XP_020606467.1
OG0007819	Mcavernosa26861-RA	XP_020617624.1
OG0007820	Mcavernosa03982-RA	XP_020606452.1, XP_020606451.1
OG0007821	Mcavernosa07813-RA	XP_020607387.1
OG0007822	Mcavernosa07812-RA	XP_020604393.1
OG0007823	Mcavernosa07804-RA, Mcavernosa07803-RA	XP_020604553.1
OG0007824	Mcavernosa07802-RA	XP_020604404.1
OG0007825	Mcavernosa12128-RA	XP_020606895.1
OG0007826	Mcavernosa19130-RA	XP_020614614.1
OG0007827	Mcavernosa19132-RA	XP_020614627.1, XP_020614635.1
OG0007828	Mcavernosa11274-RA	XP_020628681.1
OG0007829	Mcavernosa33320-RA	XP_020614038.1
OG0007830	Mcavernosa13192-RA	XP_020602963.1
OG0007832	Mcavernosa29955-RA	XP_020614009.1
OG0007833	Mcavernosa29915-RA	XP_020609988.1
OG0007834	Mcavernosa18159-RA	XP_020603069.1, XP_020603070.1
OG0007835	Mcavernosa13185-RA	XP_020603003.1, XP_020603002.1
OG0007836	Mcavernosa20830-RA	XP_020617839.1
OG0007837	Mcavernosa22189-RA	XP_020608771.1
OG0007838	Mcavernosa26486-RA	XP_020608797.1
OG0007839	Mcavernosa01976-RA	XP_020621429.1, XP_020621430.1
OG0007840	Mcavernosa01982-RA	XP_020611666.1, XP_020611665.1
OG0007842	Mcavernosa00845-RA	XP_020601564.1
OG0007843	Mcavernosa27281-RA	XP_020603324.1, XP_020603323.1
OG0007844	Mcavernosa00858-RA	XP_020626148.1
OG0007845	Mcavernosa00857-RA	XP_020626149.1
OG0007846	Mcavernosa28033-RA	XP_020603451.1, XP_020603452.1, XP_020603450.1
OG0007847	Mcavernosa28028-RA	XP_020603449.1
OG0007848	Mcavernosa28024-RA	XP_020603433.1, XP_020603432.1
OG0007849	Mcavernosa30855-RA	XP_020603512.1
OG0007850	Mcavernosa15523-RA	XP_020627509.1
OG0007851	Mcavernosa13610-RA	XP_020621703.1, XP_020621272.1
OG0007852	Mcavernosa10948-RA, Mcavernosa10946-RA	XP_020612139.1
OG0007853	Mcavernosa32955-RA	XP_020626298.1, XP_020626299.1
OG0007855	Mcavernosa04730-RA	XP_020607356.1, XP_020607357.1
OG0007856	Mcavernosa01357-RA	XP_020608963.1
OG0007857	Mcavernosa21032-RA	XP_020622834.1
OG0007858	Mcavernosa10619-RA	XP_020622840.1, XP_020622841.1
OG0007859	Mcavernosa30371-RA	XP_020622831.1, XP_020622832.1
OG0007860	Mcavernosa06516-RA	XP_020629898.1, XP_020629899.1
OG0007862	Mcavernosa05399-RA	XP_020601930.1, XP_020601931.1
OG0007863	Mcavernosa05406-RA	XP_020601896.1, XP_020601895.1
OG0007865	Mcavernosa00606-RA	XP_020624992.1
OG0007867	Mcavernosa22164-RA	XP_020626438.1
OG0007868	Mcavernosa24797-RA	XP_020626287.1
OG0007869	Mcavernosa22160-RA	XP_020626249.1, XP_020626336.1
OG0007870	Mcavernosa12372-RA, Mcavernosa23709-RA	XP_020605245.1
OG0007871	Mcavernosa02663-RA	XP_020622882.1
OG0007872	Mcavernosa20972-RA	XP_020617875.1, XP_020617874.1
OG0007873	Mcavernosa06535-RA	XP_020629808.1
OG0007874	Mcavernosa31199-RA	XP_020625559.1
OG0007875	Mcavernosa31213-RA	XP_020625574.1
OG0007876	Mcavernosa31214-RA	XP_020625576.1
OG0007877	Mcavernosa03495-RA	XP_020621830.1, XP_020621829.1
OG0007878	Mcavernosa14109-RA	XP_020607915.1
OG0007879	Mcavernosa02941-RA	XP_020613145.1
OG0007880	Mcavernosa06260-RA	XP_020624241.1, XP_020624179.1
OG0007882	Mcavernosa06248-RA	XP_020625763.1
OG0007883	Mcavernosa05680-RA	XP_020611280.1, XP_020611279.1
OG0007884	Mcavernosa00027-RA, Mcavernosa26178-RA	XP_020611309.1
OG0007885	Mcavernosa00023-RA	XP_020611311.1, XP_020611312.1
OG0007886	Mcavernosa05674-RA	XP_020611294.1, XP_020611293.1
OG0007887	Mcavernosa05672-RA	XP_020611272.1, XP_020611273.1
OG0007888	Mcavernosa04259-RA	XP_020619205.1, XP_020619242.1
OG0007889	Mcavernosa06290-RA	XP_020622494.1
OG0007890	Mcavernosa06245-RA	XP_020609638.1
OG0007891	Mcavernosa32020-RA	XP_020631183.1
OG0007893	Mcavernosa20575-RA	XP_020621484.1, XP_020621483.1
OG0007894	Mcavernosa20577-RA	XP_020621460.1
OG0007895	Mcavernosa00035-RA	XP_020603418.1, XP_020603550.1
OG0007896	Mcavernosa00031-RA	XP_020603477.1, XP_020603478.1
OG0007897	Mcavernosa01448-RA	XP_020612569.1, XP_020612568.1
OG0007898	Mcavernosa01431-RA	XP_020612659.1
OG0007899	Mcavernosa15561-RA, Mcavernosa32999-RA	XP_020612618.1, XP_020612617.1
OG0007900	Mcavernosa17992-RA	XP_020612109.1
OG0007901	Mcavernosa15579-RA	XP_020612626.1, XP_020612625.1
OG0007902	Mcavernosa00090-RA	XP_020603495.1, XP_020603494.1
OG0007904	Mcavernosa12990-RA	XP_020628332.1
OG0007905	Mcavernosa12988-RA	XP_020628333.1, XP_020628334.1
OG0007906	Mcavernosa13004-RA	XP_020606309.1
OG0007908	Mcavernosa09183-RA	XP_020613077.1
OG0007909	Mcavernosa14975-RA	XP_020613067.1
OG0007910	Mcavernosa09184-RA	XP_020613087.1
OG0007911	Mcavernosa09187-RA	XP_020624975.1, XP_020624976.1
OG0007912	Mcavernosa09208-RA	XP_020631006.1
OG0007913	Mcavernosa09209-RA	XP_020631001.1
OG0007914	Mcavernosa09205-RA	XP_020631004.1
OG0007915	Mcavernosa01767-RA	XP_020612910.1
OG0007916	Mcavernosa17885-RA	XP_020618428.1, XP_020607556.1
OG0007918	Mcavernosa19582-RA	XP_020625227.1
OG0007919	Mcavernosa19581-RA	XP_020625209.1
OG0007920	Mcavernosa19575-RA	XP_020620736.1
OG0007921	Mcavernosa09543-RA	XP_020608009.1
OG0007922	Mcavernosa27340-RA	XP_020627744.1
OG0007923	Mcavernosa14683-RA, Mcavernosa04928-RA, Mcavernosa21632-RA	XP_020620185.1, XP_020620063.1
OG0007925	Mcavernosa15190-RA	XP_020616167.1, XP_020616168.1
OG0007926	Mcavernosa15196-RA	XP_020616209.1, XP_020616210.1
OG0007927	Mcavernosa15198-RA	XP_020616220.1, XP_020616222.1
OG0007928	Mcavernosa15206-RA	XP_020616073.1, XP_020616072.1
OG0007929	Mcavernosa15224-RA	XP_020616111.1
OG0007930	Mcavernosa15218-RA	XP_020616219.1
OG0007931	Mcavernosa28739-RA	XP_020609512.1
OG0007932	Mcavernosa28740-RA	XP_020609511.1, XP_020609520.1
OG0007933	Mcavernosa34260-RA	XP_020609558.1
OG0007935	Mcavernosa11038-RA	XP_020605016.1, XP_020604955.1
OG0007936	Mcavernosa01491-RA	XP_020605754.1
OG0007937	Mcavernosa34168-RA, Mcavernosa01493-RA	XP_020629765.1
OG0007938	Mcavernosa25422-RA, Mcavernosa25428-RA	XP_020610684.1
OG0007939	Mcavernosa25415-RA	XP_020611461.1, XP_020610752.1
OG0007940	Mcavernosa31431-RA	XP_020611522.1
OG0007941	Mcavernosa25364-RA	XP_020628283.1, XP_020628284.1
OG0007942	Mcavernosa15398-RA	XP_020611385.1
OG0007943	Mcavernosa15394-RA	XP_020611323.1
OG0007944	Mcavernosa15378-RA	XP_020621195.1
OG0007945	Mcavernosa15380-RA	XP_020621194.1
OG0007946	Mcavernosa15384-RA	XP_020621213.1
OG0007948	Mcavernosa15381-RA	XP_020621196.1
OG0007949	Mcavernosa20648-RA	XP_020628664.1
OG0007951	Mcavernosa26579-RA	XP_020612073.1
OG0007952	Mcavernosa26578-RA	XP_020612076.1, XP_020612075.1
OG0007953	Mcavernosa07538-RA	XP_020626592.1
OG0007955	Mcavernosa19870-RA	XP_020616212.1
OG0007956	Mcavernosa19869-RA	XP_020616211.1
OG0007957	Mcavernosa19871-RA	XP_020616190.1, XP_020616191.1
OG0007958	Mcavernosa11167-RA	XP_020601795.1, XP_020601796.1
OG0007959	Mcavernosa22557-RA	XP_020607224.1, XP_020607222.1
OG0007960	Mcavernosa13089-RA	XP_020631127.1
OG0007961	Mcavernosa13090-RA	XP_020631129.1
OG0007962	Mcavernosa13101-RA	XP_020631048.1
OG0007963	Mcavernosa13095-RA	XP_020631034.1, XP_020631035.1
OG0007964	Mcavernosa00965-RA	XP_020620011.1, XP_020620010.1
OG0007965	Mcavernosa08996-RA	XP_020624163.1, XP_020624162.1
OG0007966	Mcavernosa22595-RA	XP_020631254.1
OG0007967	Mcavernosa02068-RA	XP_020628548.1, XP_020628549.1
OG0007968	Mcavernosa17612-RA, Mcavernosa17613-RA	XP_020628530.1
OG0007969	Mcavernosa02055-RA, Mcavernosa02056-RA	XP_020628449.1
OG0007970	Mcavernosa11612-RA	XP_020627990.1
OG0007971	Mcavernosa09014-RA	XP_020624168.1, XP_020624169.1
OG0007972	Mcavernosa14127-RA	XP_020627928.1
OG0007973	Mcavernosa30778-RA	XP_020625326.1
OG0007974	Mcavernosa19029-RA	XP_020620023.1, XP_020620013.1
OG0007976	Mcavernosa17526-RA, Mcavernosa32773-RA	XP_020607888.1
OG0007977	Mcavernosa17533-RA	XP_020607882.1
OG0007978	Mcavernosa11618-RA	XP_020621713.1
OG0007979	Mcavernosa11623-RA	XP_020621690.1
OG0007980	Mcavernosa02181-RA, Mcavernosa02191-RA	XP_020619824.1
OG0007981	Mcavernosa02180-RA	XP_020619845.1
OG0007982	Mcavernosa08988-RA	XP_020624167.1
OG0007983	Mcavernosa30630-RA	XP_020617397.1
OG0007984	Mcavernosa22275-RA, Mcavernosa22273-RA	XP_020627519.1, XP_020627518.1
OG0007985	Mcavernosa22269-RA, Mcavernosa22271-RA	XP_020617405.1
OG0007986	Mcavernosa31140-RA, Mcavernosa19146-RA	XP_020607327.1
OG0007987	Mcavernosa10913-RA	XP_020618607.1
OG0007989	Mcavernosa09549-RA	XP_020607967.1
OG0007990	Mcavernosa08843-RA	XP_020616101.1
OG0007992	Mcavernosa09451-RA	XP_020606442.1, XP_020606441.1
OG0007993	Mcavernosa10428-RA	XP_020608391.1
OG0007994	Mcavernosa10430-RA	XP_020608366.1
OG0007995	Mcavernosa10426-RA	XP_020608338.1, XP_020608335.1
OG0007996	Mcavernosa10420-RA	XP_020608395.1
OG0007998	Mcavernosa31465-RA	XP_020601638.1
OG0007999	Mcavernosa31466-RA	XP_020601655.1, XP_020601662.1
OG0008000	Mcavernosa08767-RA	XP_020609329.1
OG0008001	Mcavernosa24241-RA	XP_020609869.1
OG0008002	Mcavernosa10120-RA	XP_020609868.1, XP_020609867.1
OG0008003	Mcavernosa28863-RA	XP_020627054.1
OG0008004	Mcavernosa28862-RA	XP_020627055.1
OG0008005	Mcavernosa06177-RA	XP_020627214.1
OG0008006	Mcavernosa12686-RA	XP_020604146.1, XP_020604147.1
OG0008007	Mcavernosa12688-RA	XP_020604148.1
OG0008008	Mcavernosa24805-RA	XP_020626350.1
OG0008009	Mcavernosa27840-RA	XP_020629087.1
OG0008010	Mcavernosa27826-RA	XP_020629316.1
OG0008011	Mcavernosa27833-RA	XP_020625429.1
OG0008012	Mcavernosa27803-RA	XP_020601733.1
OG0008013	Mcavernosa27804-RA	XP_020601685.1
OG0008014	Mcavernosa27805-RA	XP_020601726.1
OG0008015	Mcavernosa27812-RA	XP_020601727.1, XP_020601686.1
OG0008016	Mcavernosa27809-RA	XP_020601682.1
OG0008017	Mcavernosa13583-RA	XP_020601856.1
OG0008019	Mcavernosa11815-RA	XP_020613060.1
OG0008020	Mcavernosa11817-RA	XP_020613058.1
OG0008021	Mcavernosa18013-RA, Mcavernosa18011-RA	XP_020619894.1
OG0008023	Mcavernosa23748-RA	XP_020623254.1
OG0008024	Mcavernosa23747-RA, Mcavernosa23742-RA	XP_020623309.1
OG0008025	Mcavernosa30568-RA	XP_020623340.1
OG0008026	Mcavernosa04019-RA	XP_020631634.1
OG0008027	Mcavernosa32347-RA, Mcavernosa29012-RA	XP_020619883.1
OG0008028	Mcavernosa13420-RA	XP_020614870.1, XP_020614851.1
OG0008029	Mcavernosa22158-RA	XP_020626408.1, XP_020626369.1
OG0008031	Mcavernosa00594-RA	XP_020632006.1
OG0008032	Mcavernosa05827-RA	XP_020613903.1, XP_020613904.1
OG0008033	Mcavernosa05822-RA	XP_020613905.1
OG0008034	Mcavernosa23269-RA	XP_020620532.1
OG0008035	Mcavernosa30927-RA	XP_020627548.1
OG0008037	Mcavernosa34682-RA	XP_020601842.1
OG0008038	Mcavernosa22288-RA	XP_020602492.1
OG0008039	Mcavernosa07239-RA	XP_020613268.1, XP_020613269.1
OG0008040	Mcavernosa07244-RA	XP_020613237.1
OG0008041	Mcavernosa07245-RA	XP_020613236.1
OG0008042	Mcavernosa16758-RA	XP_020628171.1
OG0008043	Mcavernosa16763-RA	XP_020628215.1
OG0008044	Mcavernosa31024-RA, Mcavernosa31026-RA	XP_020604477.1
OG0008045	Mcavernosa17261-RA	XP_020606376.1
OG0008046	Mcavernosa31789-RA, Mcavernosa31790-RA	XP_020606413.1
OG0008047	Mcavernosa31787-RA	XP_020606457.1, XP_020606458.1
OG0008048	Mcavernosa29204-RA	XP_020632850.1
OG0008049	Mcavernosa01620-RA	XP_020607397.1
OG0008053	Mcavernosa22930-RA	XP_020609401.1
OG0008054	Mcavernosa00259-RA	XP_020611559.1, XP_020611473.1
OG0008056	Mcavernosa10394-RA	XP_020616085.1, XP_020616084.1
OG0008057	Mcavernosa17657-RA	XP_020617754.1
OG0008058	Mcavernosa09215-RA	XP_020630995.1
OG0008059	Mcavernosa09219-RA	XP_020631007.1
OG0008060	Mcavernosa26558-RA, Mcavernosa26560-RA	XP_020629309.1
OG0008061	Mcavernosa26562-RA	XP_020629314.1
OG0008062	Mcavernosa18394-RA	XP_020602454.1
OG0008063	Mcavernosa18560-RA	XP_020610312.1, XP_020610304.1
OG0008064	Mcavernosa06686-RA	XP_020627308.1
OG0008066	Mcavernosa17696-RA	XP_020617472.1
OG0008067	Mcavernosa16803-RA	XP_020617410.1
OG0008068	Mcavernosa18107-RA	XP_020631745.1, XP_020631404.1
OG0008069	Mcavernosa20819-RA	XP_020613460.1, XP_020613459.1
OG0008070	Mcavernosa20823-RA	XP_020613440.1
OG0008071	Mcavernosa27577-RA	XP_020605012.1, XP_020605011.1
OG0008072	Mcavernosa27581-RA	XP_020605001.1
OG0008073	Mcavernosa20812-RA	XP_020613482.1
OG0008075	Mcavernosa31337-RA	XP_020601823.1
OG0008076	Mcavernosa33242-RA, Mcavernosa05282-RA, Mcavernosa34917-RA, Mcavernosa33243-RA	XP_020604417.1
OG0008077	Mcavernosa09323-RA	XP_020624734.1
OG0008078	Mcavernosa16648-RA	XP_020611848.1, XP_020611847.1
OG0008079	Mcavernosa16657-RA	XP_020611919.1
OG0008080	Mcavernosa16642-RA	XP_020611846.1
OG0008081	Mcavernosa15817-RA	XP_020607474.1
OG0008082	Mcavernosa08074-RA	XP_020631690.1
OG0008084	Mcavernosa34713-RA, Mcavernosa06156-RA	XP_020624886.1
OG0008085	Mcavernosa03257-RA	XP_020607657.1, XP_020607664.1
OG0008087	Mcavernosa17269-RA	XP_020611929.1
OG0008088	Mcavernosa08427-RA	XP_020604322.1, XP_020604323.1
OG0008089	Mcavernosa08428-RA	XP_020604305.1
OG0008090	Mcavernosa28583-RA	XP_020604299.1, XP_020604298.1
OG0008091	Mcavernosa27750-RA	XP_020611913.1
OG0008092	Mcavernosa17365-RA	XP_020611886.1, XP_020611885.1
OG0008093	Mcavernosa27817-RA	XP_020629341.1
OG0008094	Mcavernosa25575-RA	XP_020615703.1
OG0008095	Mcavernosa25578-RA	XP_020616069.1
OG0008096	Mcavernosa10535-RA	XP_020607707.1
OG0008098	Mcavernosa00527-RA	XP_020602597.1
OG0008099	Mcavernosa00526-RA	XP_020602715.1
OG0008100	Mcavernosa28364-RA	XP_020617349.1, XP_020617336.1
