Orthogroup	Mcavernosa.maker.proteins	Acerv_assembly_v1.0.protein
OG0005074	Mcavernosa21877-RA, Mcavernosa34876-RA	Acerv_evm.model.Segkk1705_pilon.5
OG0005075	Mcavernosa23885-RA	Acerv_evm.model.Segkk1707_pilon.18
OG0005076	Mcavernosa23881-RA	Acerv_evm.model.Segkk1707_pilon.14
OG0005077	Mcavernosa08233-RA	Acerv_evm.model.Segkk1707_pilon.26
OG0005078	Mcavernosa04253-RA	Acerv_evm.model.Segkk1707_pilon.1
OG0005079	Mcavernosa20218-RA	Acerv_evm.model.Segkk1727_pilon.25
OG0005080	Mcavernosa00692-RA	Acerv_evm.model.Segkk1727_pilon.10
OG0005080	Mcavernosa00689-RA	Acerv_evm.model.Segkk1727_pilon.11
OG0005081	Mcavernosa21831-RA	Acerv_evm.model.Segkk1732_pilon.45
OG0005082	Mcavernosa29608-RA	Acerv_evm.model.Segkk1732_pilon.10
OG0005083	Mcavernosa13726-RA	Acerv_evm.model.Segkk1732_pilon.11
OG0005084	Mcavernosa04542-RA	Acerv_evm.model.Segkk1733_pilon.4
OG0005085	Mcavernosa04811-RA	Acerv_evm.model.Segkk1749_pilon.16
OG0005086	Mcavernosa22567-RA, Mcavernosa22570-RA	Acerv_evm.model.Segkk1749_pilon.8
OG0005087	Mcavernosa22576-RA	Acerv_evm.model.Segkk1749_pilon.7, Acerv_evm.model.Segkk1749_pilon.6
OG0005088	Mcavernosa19593-RA	Acerv_evm.model.Segkk1755_pilon.2
OG0005090	Mcavernosa07156-RA	Acerv_evm.model.Segkk1771_pilon.13, Acerv_evm.model.Segkk2001_pilon.3
OG0005091	Mcavernosa00795-RA	Acerv_evm.model.Segkk1773_pilon.1
OG0005092	Mcavernosa08159-RA	Acerv_evm.model.Segkk1776_pilon.5
OG0005093	Mcavernosa08181-RA	Acerv_evm.model.Segkk1776_pilon.12
OG0005094	Mcavernosa13444-RA	Acerv_evm.model.Segkk1777_pilon.32
OG0005095	Mcavernosa17153-RA	Acerv_evm.model.Segkk1777_pilon.16
OG0005096	Mcavernosa00928-RA	Acerv_evm.model.Segkk1778_pilon.4
OG0005098	Mcavernosa25663-RA, Mcavernosa25662-RA	Acerv_evm.model.Segkk1782_pilon.16
OG0005099	Mcavernosa17633-RA	Acerv_evm.model.Segkk1786_pilon.18
OG0005100	Mcavernosa10676-RA	Acerv_evm.model.Segkk1796_pilon.12
OG0005101	Mcavernosa16855-RA	Acerv_evm.model.Segkk1797_pilon.4
OG0005102	Mcavernosa33583-RA, Mcavernosa16860-RA	Acerv_evm.model.Segkk1797_pilon.8
OG0005103	Mcavernosa30484-RA	Acerv_evm.model.Segkk1799_pilon.5
OG0005104	Mcavernosa03811-RA	Acerv_evm.model.Segkk1799_pilon.12
OG0005105	Mcavernosa01384-RA, Mcavernosa01386-RA	Acerv_evm.model.Segkk1800_pilon.6
OG0005106	Mcavernosa15902-RA	Acerv_evm.model.Segkk1801_pilon.1
OG0005107	Mcavernosa26255-RA, Mcavernosa26253-RA, Mcavernosa26250-RA	Acerv_evm.model.Segkk1802_pilon.3
OG0005108	Mcavernosa32744-RA, Mcavernosa23758-RA	Acerv_evm.model.Segkk1802_pilon.17
OG0005109	Mcavernosa24584-RA, Mcavernosa24585-RA	Acerv_evm.model.Segkk1802_pilon.11
OG0005110	Mcavernosa05455-RA	Acerv_evm.model.Segkk1819_pilon.12, Acerv_evm.model.Segkk4265_pilon.2
OG0005111	Mcavernosa20383-RA	Acerv_evm.model.Segkk1825_pilon.3
OG0005112	Mcavernosa14502-RA	Acerv_evm.model.Segkk1830_pilon.1, Acerv_evm.model.Segkk3546_pilon.1
OG0005113	Mcavernosa33597-RA, Mcavernosa08618-RA	Acerv_evm.model.Segkk3431_pilon.21, Acerv_evm.model.Segkk1835_pilon.10, Acerv_evm.model.Segkk2310_pilon.14
OG0005114	Mcavernosa20756-RA	Acerv_evm.model.Segkk1839_pilon.2
OG0005117	Mcavernosa30683-RA, Mcavernosa11741-RA	Acerv_evm.model.Segkk1982_pilon.10, Acerv_evm.model.Segkk1851_pilon.4
OG0005118	Mcavernosa05867-RA	Acerv_evm.model.Segkk1858_pilon.2
OG0005119	Mcavernosa33356-RA	Acerv_evm.model.Segkk1861_pilon.11
OG0005120	Mcavernosa27884-RA	Acerv_evm.model.Segkk1861_pilon.16
OG0005121	Mcavernosa24929-RA	Acerv_evm.model.Segkk1862_pilon.7
OG0005122	Mcavernosa01328-RA	Acerv_evm.model.Segkk1863_pilon.16
OG0005123	Mcavernosa01348-RA	Acerv_evm.model.Segkk1863_pilon.26
OG0005123	Mcavernosa01349-RA	Acerv_evm.model.Segkk1981_pilon.1
OG0005124	Mcavernosa01336-RA	Acerv_evm.model.Segkk1863_pilon.22
OG0005125	Mcavernosa05423-RA	Acerv_evm.model.Segkk1865_pilon.7
OG0005126	Mcavernosa07660-RA	Acerv_evm.model.Segkk2391_pilon.1, Acerv_evm.model.Segkk1867_pilon.12
OG0005127	Mcavernosa16958-RA, Mcavernosa16955-RA	Acerv_evm.model.Segkk1870_pilon.15
OG0005128	Mcavernosa29821-RA	Acerv_evm.model.Segkk1871_pilon.8
OG0005129	Mcavernosa23719-RA	Acerv_evm.model.Segkk1871_pilon.12
OG0005131	Mcavernosa23028-RA	Acerv_evm.model.Segkk1877_pilon.14, Acerv_evm.model.Segkk3679_pilon.1
OG0005132	Mcavernosa27382-RA	Acerv_evm.model.Segkk1877_pilon.5
OG0005132	Mcavernosa00514-RA	Acerv_evm.model.Segkk1877_pilon.7
OG0005133	Mcavernosa06127-RA	Acerv_evm.model.Segkk1883_pilon.24
OG0005134	Mcavernosa32087-RA	Acerv_evm.model.Segkk1884_pilon.13
OG0005135	Mcavernosa30358-RA, Mcavernosa20487-RA	Acerv_evm.model.Segkk1885_pilon.6
OG0005136	Mcavernosa08384-RA	Acerv_evm.model.Segkk1885_pilon.4
OG0005137	Mcavernosa08382-RA	Acerv_evm.model.Segkk2437_pilon.2, Acerv_evm.model.Segkk1885_pilon.2
OG0005138	Mcavernosa05915-RA	Acerv_evm.model.Segkk1885_pilon.1, Acerv_evm.model.Segkk4263_pilon.11
OG0005139	Mcavernosa13611-RA	Acerv_evm.model.Segkk4310_pilon.7, Acerv_evm.model.Segkk1887_pilon.5
OG0005140	Mcavernosa20315-RA, Mcavernosa20318-RA, Mcavernosa29726-RA	Acerv_evm.model.Segkk1892_pilon.3
OG0005141	Mcavernosa00506-RA, Mcavernosa00507-RA	Acerv_evm.model.Segkk1893_pilon.1
OG0005142	Mcavernosa28074-RA	Acerv_evm.model.Segkk1899_pilon.4
OG0005143	Mcavernosa28064-RA	Acerv_evm.model.Segkk1899_pilon.13
OG0005144	Mcavernosa24421-RA, Mcavernosa24424-RA	Acerv_evm.model.Segkk1907_pilon.2
OG0005145	Mcavernosa01959-RA	Acerv_evm.model.Segkk1907_pilon.4
OG0005146	Mcavernosa35017-RA, Mcavernosa35015-RA	Acerv_evm.model.Segkk1908_pilon.2
OG0005147	Mcavernosa23501-RA	Acerv_evm.model.Segkk1909_pilon.13
OG0005148	Mcavernosa23502-RA	Acerv_evm.model.Segkk1909_pilon.14
OG0005149	Mcavernosa23503-RA	Acerv_evm.model.Segkk1909_pilon.15
OG0005150	Mcavernosa23504-RA	Acerv_evm.model.Segkk1909_pilon.16
OG0005151	Mcavernosa26614-RA, Mcavernosa04154-RA	Acerv_evm.model.Segkk1911_pilon.3
OG0005152	Mcavernosa24404-RA	Acerv_evm.model.Segkk1916_pilon.1, Acerv_evm.model.Segkk3918_pilon.2
OG0005153	Mcavernosa15136-RA	Acerv_evm.model.Segkk1947_pilon.5
OG0005154	Mcavernosa15139-RA	Acerv_evm.model.Segkk1947_pilon.7
OG0005155	Mcavernosa15134-RA	Acerv_evm.model.Segkk1947_pilon.1, Acerv_evm.model.Segkk1947_pilon.3, Acerv_evm.model.Segkk1947_pilon.2
OG0005156	Mcavernosa03288-RA	Acerv_evm.model.Segkk1949_pilon.2
OG0005157	Mcavernosa19074-RA	Acerv_evm.model.Segkk4039_pilon.11
OG0005158	Mcavernosa08724-RA	Acerv_evm.model.Segkk1960_pilon.3
OG0005159	Mcavernosa11701-RA	Acerv_evm.model.Segkk1964_pilon.1
OG0005160	Mcavernosa25660-RA	Acerv_evm.model.Segkk3491_pilon.1, Acerv_evm.model.Segkk1966_pilon.1
OG0005161	Mcavernosa05498-RA, Mcavernosa05495-RA	Acerv_evm.model.Segkk1975_pilon.3
OG0005162	Mcavernosa05494-RA	Acerv_evm.model.Segkk1975_pilon.4
OG0005163	Mcavernosa14278-RA	Acerv_evm.model.Segkk1976_pilon.21
OG0005164	Mcavernosa18063-RA	Acerv_evm.model.Segkk1976_pilon.11
OG0005165	Mcavernosa14636-RA, Mcavernosa14633-RA	Acerv_evm.model.Segkk1979_pilon.6
OG0005166	Mcavernosa22927-RA	Acerv_evm.model.Segkk1982_pilon.4
OG0005167	Mcavernosa17600-RA	Acerv_evm.model.Segkk1984_pilon.5
OG0005169	Mcavernosa17603-RA	Acerv_evm.model.Segkk1984_pilon.9
OG0005170	Mcavernosa03604-RA, Mcavernosa21617-RA	Acerv_evm.model.Segkk1987_pilon.1
OG0005171	Mcavernosa16323-RA	Acerv_evm.model.Segkk1988_pilon.14
OG0005172	Mcavernosa13751-RA	Acerv_evm.model.Segkk1991_pilon.24
OG0005173	Mcavernosa14567-RA	Acerv_evm.model.Segkk1991_pilon.2
OG0005175	Mcavernosa21812-RA	Acerv_evm.model.Segkk1991_pilon.17
OG0005176	Mcavernosa13742-RA	Acerv_evm.model.Segkk1991_pilon.32, Acerv_evm.model.Segkk1991_pilon.33
OG0005177	Mcavernosa14000-RA, Mcavernosa26304-RA	Acerv_evm.model.Segkk1993_pilon.3
OG0005178	Mcavernosa31395-RA	Acerv_evm.model.Segkk1996_pilon.12
OG0005179	Mcavernosa31394-RA	Acerv_evm.model.Segkk1996_pilon.7
OG0005180	Mcavernosa11054-RA	Acerv_evm.model.Segkk1997_pilon.4
OG0005182	Mcavernosa13769-RA	Acerv_evm.model.Segkk2001_pilon.29
OG0005184	Mcavernosa13785-RA	Acerv_evm.model.Segkk2001_pilon.20
OG0005185	Mcavernosa16705-RA	Acerv_evm.model.Segkk2545_pilon.3, Acerv_evm.model.Segkk2006_pilon.1
OG0005186	Mcavernosa22624-RA	Acerv_evm.model.Segkk2009_pilon.1
OG0005187	Mcavernosa00923-RA	Acerv_evm.model.Segkk2011_pilon.11
OG0005188	Mcavernosa06938-RA	Acerv_evm.model.Segkk2015_pilon.5
OG0005189	Mcavernosa12543-RA	Acerv_evm.model.Segkk2018_pilon.22
OG0005190	Mcavernosa12548-RA	Acerv_evm.model.Segkk2018_pilon.32
OG0005191	Mcavernosa08842-RA	Acerv_evm.model.Segkk2051_pilon.11
OG0005192	Mcavernosa21058-RA	Acerv_evm.model.Segkk2056_pilon.24, Acerv_evm.model.Segkk2481_pilon.55, Acerv_evm.model.Segkk4109_pilon.17
OG0005193	Mcavernosa31388-RA	Acerv_evm.model.Segkk2066_pilon.1, Acerv_evm.model.Segkk3060_pilon.1
OG0005194	Mcavernosa12071-RA	Acerv_evm.model.Segkk2069_pilon.17
OG0005196	Mcavernosa19632-RA	Acerv_evm.model.Segkk2071_pilon.9
OG0005197	Mcavernosa24004-RA	Acerv_evm.model.Segkk2073_pilon.4
OG0005198	Mcavernosa28157-RA	Acerv_evm.model.Segkk2079_pilon.13
OG0005199	Mcavernosa32531-RA	Acerv_evm.model.Segkk2102_pilon.7
OG0005200	Mcavernosa00446-RA, Mcavernosa00448-RA	Acerv_evm.model.Segkk2102_pilon.17, Acerv_evm.model.Segkk2102_pilon.16
OG0005201	Mcavernosa00442-RA	Acerv_evm.model.Segkk2102_pilon.14
OG0005202	Mcavernosa24877-RA	Acerv_evm.model.Segkk2107_pilon.2, Acerv_evm.model.Segkk2107_pilon.1
OG0005203	Mcavernosa18753-RA	Acerv_evm.model.Segkk2107_pilon.6
OG0005204	Mcavernosa03498-RA	Acerv_evm.model.Segkk2109_pilon.41
OG0005205	Mcavernosa04160-RA	Acerv_evm.model.Segkk2112_pilon.39
OG0005206	Mcavernosa04158-RA	Acerv_evm.model.Segkk2112_pilon.34
OG0005207	Mcavernosa11958-RA, Mcavernosa11954-RA	Acerv_evm.model.Segkk2113_pilon.6
OG0005208	Mcavernosa08858-RA	Acerv_evm.model.Segkk2113_pilon.5
OG0005209	Mcavernosa05302-RA	Acerv_evm.model.Segkk2114_pilon.4
OG0005210	Mcavernosa05296-RA	Acerv_evm.model.Segkk2114_pilon.6
OG0005211	Mcavernosa05358-RA	Acerv_evm.model.Segkk2115_pilon.2
OG0005212	Mcavernosa16226-RA, Mcavernosa30414-RA, Mcavernosa16223-RA	Acerv_evm.model.Segkk3501_pilon.9, Acerv_evm.model.Segkk2117_pilon.18
OG0005213	Mcavernosa04984-RA	Acerv_evm.model.Segkk2118_pilon.11
OG0005214	Mcavernosa01143-RA	Acerv_evm.model.Segkk2118_pilon.17
OG0005215	Mcavernosa01142-RA	Acerv_evm.model.Segkk2118_pilon.16
OG0005216	Mcavernosa25677-RA	Acerv_evm.model.Segkk2118_pilon.26
OG0005218	Mcavernosa01736-RA	Acerv_evm.model.Segkk2122_pilon.16, Acerv_evm.model.Segkk2206_pilon.1
OG0005219	Mcavernosa04264-RA	Acerv_evm.model.Segkk2140_pilon.2
OG0005220	Mcavernosa06725-RA	Acerv_evm.model.Segkk2147_pilon.5
OG0005222	Mcavernosa08443-RA	Acerv_evm.model.Segkk2163_pilon.22
OG0005223	Mcavernosa08438-RA	Acerv_evm.model.Segkk2163_pilon.18
OG0005224	Mcavernosa20795-RA	Acerv_evm.model.Segkk3736_pilon.3, Acerv_evm.model.Segkk2278_pilon.5, Acerv_evm.model.Segkk2164_pilon.13
OG0005226	Mcavernosa32799-RA	Acerv_evm.model.Segkk2165_pilon.35
OG0005227	Mcavernosa14211-RA, Mcavernosa06624-RA	Acerv_evm.model.Segkk2165_pilon.16
OG0005229	Mcavernosa27082-RA, Mcavernosa27080-RA	Acerv_evm.model.Segkk2182_pilon.2
OG0005230	Mcavernosa34447-RA	Acerv_evm.model.Segkk2189_pilon.3
OG0005230	Mcavernosa26264-RA	Acerv_evm.model.Segkk2189_pilon.2
OG0005231	Mcavernosa03784-RA, Mcavernosa33229-RA	Acerv_evm.model.Segkk2193_pilon.4
OG0005232	Mcavernosa05259-RA	Acerv_evm.model.Segkk2194_pilon.24
OG0005233	Mcavernosa05237-RA	Acerv_evm.model.Segkk2194_pilon.6
OG0005235	Mcavernosa28727-RA	Acerv_evm.model.Segkk2878_pilon.7, Acerv_evm.model.Segkk2195_pilon.32, Acerv_evm.model.Segkk2578_pilon.49
OG0005236	Mcavernosa30010-RA	Acerv_evm.model.Segkk2198_pilon.15, Acerv_evm.model.Segkk2198_pilon.13
OG0005237	Mcavernosa17287-RA	Acerv_evm.model.Segkk2198_pilon.14
OG0005238	Mcavernosa17289-RA, Mcavernosa17290-RA	Acerv_evm.model.Segkk2198_pilon.16
OG0005239	Mcavernosa35233-RA	Acerv_evm.model.Segkk2199_pilon.15
OG0005240	Mcavernosa19009-RA	Acerv_evm.model.Segkk2201_pilon.41
OG0005241	Mcavernosa13327-RA	Acerv_evm.model.Segkk2201_pilon.32
OG0005243	Mcavernosa14058-RA	Acerv_evm.model.Segkk2217_pilon.3, Acerv_evm.model.Segkk2217_pilon.6
OG0005245	Mcavernosa01006-RA	Acerv_evm.model.Segkk2219_pilon.38
OG0005246	Mcavernosa30164-RA	Acerv_evm.model.Segkk2219_pilon.8
OG0005248	Mcavernosa06395-RA	Acerv_evm.model.Segkk2222_pilon.4
OG0005249	Mcavernosa25780-RA	Acerv_evm.model.Segkk2222_pilon.8
OG0005251	Mcavernosa02908-RA	Acerv_evm.model.Segkk2223_pilon.5
OG0005252	Mcavernosa30076-RA, Mcavernosa30079-RA, Mcavernosa23085-RA	Acerv_evm.model.Segkk2233_pilon.23
OG0005253	Mcavernosa26605-RA, Mcavernosa26286-RA, Mcavernosa15965-RA, Mcavernosa25570-RA	Acerv_evm.model.Segkk2581_pilon.7, Acerv_evm.model.Segkk2233_pilon.35
OG0005254	Mcavernosa19459-RA, Mcavernosa34484-RA	Acerv_evm.model.Segkk2240_pilon.16
OG0005255	Mcavernosa09734-RA	Acerv_evm.model.Segkk2240_pilon.22
OG0005256	Mcavernosa09729-RA	Acerv_evm.model.Segkk2240_pilon.27
OG0005257	Mcavernosa15820-RA, Mcavernosa32987-RA	Acerv_evm.model.Segkk2240_pilon.19
OG0005258	Mcavernosa19462-RA	Acerv_evm.model.Segkk2240_pilon.14
OG0005259	Mcavernosa27494-RA, Mcavernosa27724-RA	Acerv_evm.model.Segkk2240_pilon.6
OG0005260	Mcavernosa18430-RA	Acerv_evm.model.Segkk2242_pilon.6
OG0005261	Mcavernosa02776-RA	Acerv_evm.model.Segkk2243_pilon.2, Acerv_evm.model.Segkk2243_pilon.3
OG0005262	Mcavernosa33083-RA	Acerv_evm.model.Segkk4048_pilon.9, Acerv_evm.model.Segkk2441_pilon.14, Acerv_evm.model.Segkk2245_pilon.1, Acerv_evm.model.Segkk3224_pilon.2
OG0005263	Mcavernosa20942-RA	Acerv_evm.model.Segkk2246_pilon.5
OG0005265	Mcavernosa28483-RA	Acerv_evm.model.Segkk2255_pilon.8
OG0005266	Mcavernosa13349-RA	Acerv_evm.model.Segkk2556_pilon.2, Acerv_evm.model.Segkk2255_pilon.2, Acerv_evm.model.Segkk2255_pilon.1
OG0005267	Mcavernosa14360-RA, Mcavernosa14364-RA, Mcavernosa14369-RA	Acerv_evm.model.Segkk2261_pilon.12
OG0005268	Mcavernosa02350-RA	Acerv_evm.model.Segkk2264_pilon.39
OG0005269	Mcavernosa22210-RA, Mcavernosa22209-RA, Mcavernosa22208-RA	Acerv_evm.model.Segkk2279_pilon.3
OG0005270	Mcavernosa05344-RA	Acerv_evm.model.Segkk2283_pilon.2, Acerv_evm.model.Segkk3417_pilon.35
OG0005271	Mcavernosa19546-RA, Mcavernosa19545-RA	Acerv_evm.model.Segkk2286_pilon.2
OG0005272	Mcavernosa19665-RA, Mcavernosa19668-RA	Acerv_evm.model.Segkk2288_pilon.4
OG0005273	Mcavernosa23276-RA	Acerv_evm.model.Segkk2289_pilon.1, Acerv_evm.model.Segkk3062_pilon.2, Acerv_evm.model.Segkk3233_pilon.53
OG0005274	Mcavernosa20355-RA	Acerv_evm.model.Segkk2292_pilon.6
OG0005275	Mcavernosa20359-RA	Acerv_evm.model.Segkk2292_pilon.9
OG0005276	Mcavernosa23394-RA, Mcavernosa15473-RA	Acerv_evm.model.Segkk2292_pilon.14
OG0005278	Mcavernosa05078-RA	Acerv_evm.model.Segkk2300_pilon.21
OG0005280	Mcavernosa00890-RA	Acerv_evm.model.Segkk2303_pilon.10
OG0005281	Mcavernosa00686-RA, Mcavernosa00684-RA	Acerv_evm.model.Segkk2306_pilon.33
OG0005282	Mcavernosa26343-RA, Mcavernosa26345-RA	Acerv_evm.model.Segkk2307_pilon.8
OG0005283	Mcavernosa31918-RA, Mcavernosa31917-RA	Acerv_evm.model.Segkk2307_pilon.13
OG0005284	Mcavernosa31923-RA, Mcavernosa31924-RA	Acerv_evm.model.Segkk2307_pilon.15, Acerv_evm.model.Segkk2307_pilon.16
OG0005285	Mcavernosa16836-RA	Acerv_evm.model.Segkk2311_pilon.6
OG0005287	Mcavernosa08827-RA	Acerv_evm.model.Segkk2322_pilon.31
OG0005287	Mcavernosa08830-RA	Acerv_evm.model.Segkk2322_pilon.32
OG0005288	Mcavernosa30441-RA, Mcavernosa19081-RA, Mcavernosa33385-RA, Mcavernosa27530-RA, Mcavernosa35041-RA	Acerv_evm.model.Segkk2322_pilon.9
OG0005289	Mcavernosa16061-RA	Acerv_evm.model.Segkk2322_pilon.25
OG0005290	Mcavernosa16053-RA	Acerv_evm.model.Segkk2322_pilon.15
OG0005291	Mcavernosa11927-RA	Acerv_evm.model.Segkk2325_pilon.16
OG0005292	Mcavernosa06198-RA	Acerv_evm.model.Segkk4255_pilon.21, Acerv_evm.model.Segkk3257_pilon.4, Acerv_evm.model.Segkk2325_pilon.7
OG0005293	Mcavernosa15286-RA	Acerv_evm.model.Segkk2335_pilon.31
OG0005293	Mcavernosa15285-RA	Acerv_evm.model.Segkk2335_pilon.30
OG0005294	Mcavernosa21189-RA, Mcavernosa21188-RA	Acerv_evm.model.Segkk2339_pilon.3
OG0005296	Mcavernosa14496-RA, Mcavernosa14495-RA	Acerv_evm.model.Segkk2343_pilon.5
OG0005297	Mcavernosa22622-RA	Acerv_evm.model.Segkk2343_pilon.4
OG0005298	Mcavernosa14500-RA	Acerv_evm.model.Segkk2343_pilon.3
OG0005299	Mcavernosa22619-RA	Acerv_evm.model.Segkk2343_pilon.11
OG0005299	Mcavernosa22617-RA	Acerv_evm.model.Segkk2427_pilon.2
OG0005300	Mcavernosa16522-RA	Acerv_evm.model.Segkk2349_pilon.3
OG0005301	Mcavernosa16539-RA	Acerv_evm.model.Segkk2349_pilon.4
OG0005301	Mcavernosa16533-RA	Acerv_evm.model.Segkk2817_pilon.2
OG0005302	Mcavernosa24817-RA, Mcavernosa24811-RA	Acerv_evm.model.Segkk2358_pilon.4
OG0005303	Mcavernosa05930-RA	Acerv_evm.model.Segkk2362_pilon.2
OG0005305	Mcavernosa25603-RA	Acerv_evm.model.Segkk4043_pilon.19, Acerv_evm.model.Segkk2366_pilon.1
OG0005306	Mcavernosa28376-RA	Acerv_evm.model.Segkk2375_pilon.12
OG0005307	Mcavernosa28368-RA	Acerv_evm.model.Segkk2375_pilon.19
OG0005308	Mcavernosa28391-RA	Acerv_evm.model.Segkk2375_pilon.4
OG0005309	Mcavernosa34253-RA	Acerv_evm.model.Segkk2380_pilon.3, Acerv_evm.model.Segkk3250_pilon.5, Acerv_evm.model.Segkk4060_pilon.1
OG0005310	Mcavernosa12098-RA	Acerv_evm.model.Segkk2671_pilon.3, Acerv_evm.model.Segkk2384_pilon.3
OG0005311	Mcavernosa19486-RA	Acerv_evm.model.Segkk2386_pilon.12
OG0005312	Mcavernosa13922-RA	Acerv_evm.model.Segkk2390_pilon.19
OG0005313	Mcavernosa03554-RA	Acerv_evm.model.Segkk2390_pilon.14
OG0005314	Mcavernosa35164-RA, Mcavernosa03563-RA	Acerv_evm.model.Segkk2390_pilon.26
OG0005315	Mcavernosa22291-RA, Mcavernosa01884-RA	Acerv_evm.model.Segkk2401_pilon.5
OG0005316	Mcavernosa12376-RA	Acerv_evm.model.Segkk2410_pilon.17
OG0005317	Mcavernosa17549-RA	Acerv_evm.model.Segkk2410_pilon.14
OG0005319	Mcavernosa16788-RA	Acerv_evm.model.Segkk2425_pilon.4
OG0005320	Mcavernosa19536-RA	Acerv_evm.model.Segkk2431_pilon.3
OG0005321	Mcavernosa01725-RA	Acerv_evm.model.Segkk2433_pilon.13
OG0005323	Mcavernosa04401-RA	Acerv_evm.model.Segkk2433_pilon.21
OG0005324	Mcavernosa04400-RA	Acerv_evm.model.Segkk2433_pilon.22
OG0005325	Mcavernosa04402-RA	Acerv_evm.model.Segkk2433_pilon.18
OG0005326	Mcavernosa01899-RA	Acerv_evm.model.Segkk2433_pilon.37, Acerv_evm.model.Segkk4153_pilon.7
OG0005327	Mcavernosa17225-RA	Acerv_evm.model.Segkk2445_pilon.15
OG0005328	Mcavernosa01691-RA	Acerv_evm.model.Segkk3320_pilon.21, Acerv_evm.model.Segkk2452_pilon.1, Acerv_evm.model.Segkk3320_pilon.22
OG0005329	Mcavernosa00287-RA	Acerv_evm.model.Segkk2459_pilon.4
OG0005331	Mcavernosa05294-RA	Acerv_evm.model.Segkk2462_pilon.18
OG0005332	Mcavernosa14334-RA	Acerv_evm.model.Segkk2462_pilon.11
OG0005333	Mcavernosa06758-RA	Acerv_evm.model.Segkk2463_pilon.28
OG0005334	Mcavernosa19258-RA, Mcavernosa35100-RA, Mcavernosa35101-RA, Mcavernosa19257-RA, Mcavernosa17700-RA, Mcavernosa17699-RA	Acerv_evm.model.Segkk2464_pilon.2
OG0005335	Mcavernosa03334-RA, Mcavernosa03332-RA	Acerv_evm.model.Segkk2464_pilon.30
OG0005336	Mcavernosa03312-RA, Mcavernosa03310-RA	Acerv_evm.model.Segkk2464_pilon.21
OG0005337	Mcavernosa05145-RA	Acerv_evm.model.Segkk2468_pilon.32
OG0005338	Mcavernosa12114-RA	Acerv_evm.model.Segkk2468_pilon.19
OG0005339	Mcavernosa33006-RA	Acerv_evm.model.Segkk2468_pilon.18
OG0005340	Mcavernosa20803-RA	Acerv_evm.model.Segkk2468_pilon.5
OG0005341	Mcavernosa25016-RA	Acerv_evm.model.Segkk2469_pilon.30, Acerv_evm.model.Segkk2507_pilon.19
OG0005342	Mcavernosa31100-RA	Acerv_evm.model.Segkk2538_pilon.2, Acerv_evm.model.Segkk2469_pilon.12
OG0005343	Mcavernosa02834-RA	Acerv_evm.model.Segkk2471_pilon.5
OG0005343	Mcavernosa02844-RA, Mcavernosa10238-RA	Acerv_evm.model.Segkk2471_pilon.6
OG0005344	Mcavernosa20870-RA	Acerv_evm.model.Segkk2479_pilon.1
OG0005346	Mcavernosa07358-RA	Acerv_evm.model.Segkk2481_pilon.9
OG0005347	Mcavernosa30893-RA	Acerv_evm.model.Segkk2483_pilon.20
OG0005348	Mcavernosa30896-RA	Acerv_evm.model.Segkk2483_pilon.18
OG0005349	Mcavernosa30897-RA	Acerv_evm.model.Segkk2483_pilon.19
OG0005350	Mcavernosa06861-RA	Acerv_evm.model.Segkk2487_pilon.17
OG0005351	Mcavernosa12211-RA	Acerv_evm.model.Segkk2493_pilon.10
OG0005352	Mcavernosa16800-RA, Mcavernosa16801-RA	Acerv_evm.model.Segkk2493_pilon.14
OG0005353	Mcavernosa06909-RA, Mcavernosa06902-RA, Mcavernosa06904-RA	Acerv_evm.model.Segkk2498_pilon.5
OG0005354	Mcavernosa16129-RA	Acerv_evm.model.Segkk2502_pilon.3
OG0005355	Mcavernosa10326-RA, Mcavernosa34955-RA, Mcavernosa22996-RA, Mcavernosa16192-RA	Acerv_evm.model.Segkk2870_pilon.7, Acerv_evm.model.Segkk2506_pilon.7
OG0005356	Mcavernosa12335-RA	Acerv_evm.model.Segkk2511_pilon.2
OG0005357	Mcavernosa15836-RA	Acerv_evm.model.Segkk2517_pilon.4
OG0005359	Mcavernosa10492-RA	Acerv_evm.model.Segkk2529_pilon.7
OG0005360	Mcavernosa20860-RA	Acerv_evm.model.Segkk2529_pilon.11
OG0005362	Mcavernosa20565-RA	Acerv_evm.model.Segkk2537_pilon.7
OG0005363	Mcavernosa24511-RA	Acerv_evm.model.Segkk2537_pilon.18
OG0005364	Mcavernosa06255-RA	Acerv_evm.model.Segkk2540_pilon.11
OG0005365	Mcavernosa13480-RA	Acerv_evm.model.Segkk2542_pilon.2
OG0005366	Mcavernosa24849-RA, Mcavernosa24284-RA	Acerv_evm.model.Segkk2550_pilon.17
OG0005367	Mcavernosa10991-RA	Acerv_evm.model.Segkk2550_pilon.15, Acerv_evm.model.Segkk3197_pilon.34, Acerv_evm.model.Segkk3864_pilon.8, Acerv_evm.model.Segkk3637_pilon.35
OG0005368	Mcavernosa33190-RA, Mcavernosa21855-RA, Mcavernosa33192-RA	Acerv_evm.model.Segkk2554_pilon.2
OG0005369	Mcavernosa19673-RA	Acerv_evm.model.Segkk2559_pilon.4
OG0005370	Mcavernosa28649-RA	Acerv_evm.model.Segkk2565_pilon.1
OG0005371	Mcavernosa10377-RA	Acerv_evm.model.Segkk2565_pilon.4
OG0005372	Mcavernosa10381-RA	Acerv_evm.model.Segkk2565_pilon.6
