Orthogroup	Acerv_assembly_v1.0.protein	Mcavernosa.maker.proteins
OG0005332	Acerv_evm.model.Segkk2462_pilon.11	Mcavernosa14334-RA
OG0005333	Acerv_evm.model.Segkk2463_pilon.28	Mcavernosa06758-RA
OG0005334	Acerv_evm.model.Segkk2464_pilon.2	Mcavernosa19258-RA, Mcavernosa35100-RA, Mcavernosa35101-RA, Mcavernosa19257-RA, Mcavernosa17700-RA, Mcavernosa17699-RA
OG0005335	Acerv_evm.model.Segkk2464_pilon.30	Mcavernosa03334-RA, Mcavernosa03332-RA
OG0005336	Acerv_evm.model.Segkk2464_pilon.21	Mcavernosa03312-RA, Mcavernosa03310-RA
OG0005337	Acerv_evm.model.Segkk2468_pilon.32	Mcavernosa05145-RA
OG0005338	Acerv_evm.model.Segkk2468_pilon.19	Mcavernosa12114-RA
OG0005339	Acerv_evm.model.Segkk2468_pilon.18	Mcavernosa33006-RA
OG0005340	Acerv_evm.model.Segkk2468_pilon.5	Mcavernosa20803-RA
OG0005341	Acerv_evm.model.Segkk2469_pilon.30, Acerv_evm.model.Segkk2507_pilon.19	Mcavernosa25016-RA
OG0005342	Acerv_evm.model.Segkk2538_pilon.2, Acerv_evm.model.Segkk2469_pilon.12	Mcavernosa31100-RA
OG0005343	Acerv_evm.model.Segkk2471_pilon.5	Mcavernosa02834-RA
OG0005343	Acerv_evm.model.Segkk2471_pilon.6	Mcavernosa02844-RA, Mcavernosa10238-RA
OG0005344	Acerv_evm.model.Segkk2479_pilon.1	Mcavernosa20870-RA
OG0005346	Acerv_evm.model.Segkk2481_pilon.9	Mcavernosa07358-RA
OG0005347	Acerv_evm.model.Segkk2483_pilon.20	Mcavernosa30893-RA
OG0005348	Acerv_evm.model.Segkk2483_pilon.18	Mcavernosa30896-RA
OG0005349	Acerv_evm.model.Segkk2483_pilon.19	Mcavernosa30897-RA
OG0005350	Acerv_evm.model.Segkk2487_pilon.17	Mcavernosa06861-RA
OG0005351	Acerv_evm.model.Segkk2493_pilon.10	Mcavernosa12211-RA
OG0005352	Acerv_evm.model.Segkk2493_pilon.14	Mcavernosa16800-RA, Mcavernosa16801-RA
OG0005353	Acerv_evm.model.Segkk2498_pilon.5	Mcavernosa06909-RA, Mcavernosa06902-RA, Mcavernosa06904-RA
OG0005354	Acerv_evm.model.Segkk2502_pilon.3	Mcavernosa16129-RA
OG0005355	Acerv_evm.model.Segkk2870_pilon.7, Acerv_evm.model.Segkk2506_pilon.7	Mcavernosa10326-RA, Mcavernosa34955-RA, Mcavernosa22996-RA, Mcavernosa16192-RA
OG0005356	Acerv_evm.model.Segkk2511_pilon.2	Mcavernosa12335-RA
OG0005357	Acerv_evm.model.Segkk2517_pilon.4	Mcavernosa15836-RA
OG0005359	Acerv_evm.model.Segkk2529_pilon.7	Mcavernosa10492-RA
OG0005360	Acerv_evm.model.Segkk2529_pilon.11	Mcavernosa20860-RA
OG0005362	Acerv_evm.model.Segkk2537_pilon.7	Mcavernosa20565-RA
OG0005363	Acerv_evm.model.Segkk2537_pilon.18	Mcavernosa24511-RA
OG0005364	Acerv_evm.model.Segkk2540_pilon.11	Mcavernosa06255-RA
OG0005365	Acerv_evm.model.Segkk2542_pilon.2	Mcavernosa13480-RA
OG0005366	Acerv_evm.model.Segkk2550_pilon.17	Mcavernosa24849-RA, Mcavernosa24284-RA
OG0005367	Acerv_evm.model.Segkk2550_pilon.15, Acerv_evm.model.Segkk3197_pilon.34, Acerv_evm.model.Segkk3864_pilon.8, Acerv_evm.model.Segkk3637_pilon.35	Mcavernosa10991-RA
OG0005368	Acerv_evm.model.Segkk2554_pilon.2	Mcavernosa33190-RA, Mcavernosa21855-RA, Mcavernosa33192-RA
OG0005369	Acerv_evm.model.Segkk2559_pilon.4	Mcavernosa19673-RA
OG0005370	Acerv_evm.model.Segkk2565_pilon.1	Mcavernosa28649-RA
OG0005371	Acerv_evm.model.Segkk2565_pilon.4	Mcavernosa10377-RA
OG0005372	Acerv_evm.model.Segkk2565_pilon.6	Mcavernosa10381-RA
OG0005373	Acerv_evm.model.Segkk2567_pilon.2	Mcavernosa12271-RA
OG0005374	Acerv_evm.model.Segkk2573_pilon.12	Mcavernosa32023-RA
OG0005375	Acerv_evm.model.Segkk2575_pilon.9	Mcavernosa21259-RA, Mcavernosa21263-RA
OG0005376	Acerv_evm.model.Segkk2576_pilon.5	Mcavernosa13248-RA
OG0005378	Acerv_evm.model.Segkk2577_pilon.2	Mcavernosa34299-RA, Mcavernosa19056-RA, Mcavernosa34300-RA
OG0005380	Acerv_evm.model.Segkk2579_pilon.3	Mcavernosa16979-RA
OG0005381	Acerv_evm.model.Segkk2579_pilon.1	Mcavernosa26782-RA
OG0005382	Acerv_evm.model.Segkk2579_pilon.5	Mcavernosa16984-RA
OG0005383	Acerv_evm.model.Segkk2579_pilon.19	Mcavernosa07136-RA, Mcavernosa07137-RA
OG0005384	Acerv_evm.model.Segkk2580_pilon.4	Mcavernosa24001-RA
OG0005385	Acerv_evm.model.Segkk4359_pilon.12, Acerv_evm.model.Segkk2587_pilon.9	Mcavernosa07814-RA
OG0005386	Acerv_evm.model.Segkk2596_pilon.33, Acerv_evm.model.Segkk2596_pilon.30, Acerv_evm.model.Segkk2596_pilon.29	Mcavernosa24642-RA
OG0005387	Acerv_evm.model.Segkk2596_pilon.14	Mcavernosa13191-RA
OG0005388	Acerv_evm.model.Segkk2596_pilon.49	Mcavernosa10368-RA
OG0005389	Acerv_evm.model.Segkk2598_pilon.6	Mcavernosa20831-RA
OG0005390	Acerv_evm.model.Segkk2598_pilon.10	Mcavernosa20825-RA, Mcavernosa20827-RA
OG0005391	Acerv_evm.model.Segkk3765_pilon.15, Acerv_evm.model.Segkk2614_pilon.10	Mcavernosa01984-RA
OG0005392	Acerv_evm.model.Segkk2614_pilon.11	Mcavernosa01983-RA
OG0005393	Acerv_evm.model.Segkk2627_pilon.5	Mcavernosa31032-RA, Mcavernosa31036-RA
OG0005395	Acerv_evm.model.Segkk2641_pilon.6	Mcavernosa23054-RA
OG0005396	Acerv_evm.model.Segkk2649_pilon.7	Mcavernosa06992-RA
OG0005398	Acerv_evm.model.Segkk2651_pilon.19	Mcavernosa10620-RA
OG0005399	Acerv_evm.model.Segkk2653_pilon.2	Mcavernosa15015-RA
OG0005400	Acerv_evm.model.Segkk3639_pilon.6, Acerv_evm.model.Segkk2663_pilon.1	Mcavernosa07277-RA, Mcavernosa07278-RA
OG0005401	Acerv_evm.model.Segkk2669_pilon.7	Mcavernosa09905-RA
OG0005402	Acerv_evm.model.Segkk3515_pilon.16, Acerv_evm.model.Segkk3515_pilon.17, Acerv_evm.model.Segkk2675_pilon.2	Mcavernosa13068-RA
OG0005403	Acerv_evm.model.Segkk2689_pilon.5	Mcavernosa04320-RA, Mcavernosa04321-RA
OG0005405	Acerv_evm.model.Segkk2701_pilon.2	Mcavernosa19892-RA
OG0005407	Acerv_evm.model.Segkk2821_pilon.11	Mcavernosa02069-RA
OG0005407	Acerv_evm.model.Segkk2704_pilon.1	Mcavernosa02064-RA
OG0005408	Acerv_evm.model.Segkk2712_pilon.2	Mcavernosa00173-RA, Mcavernosa00174-RA
OG0005409	Acerv_evm.model.Segkk2712_pilon.5	Mcavernosa00175-RA
OG0005410	Acerv_evm.model.Segkk2716_pilon.2	Mcavernosa11635-RA
OG0005411	Acerv_evm.model.Segkk2723_pilon.22	Mcavernosa00021-RA
OG0005412	Acerv_evm.model.Segkk2723_pilon.10	Mcavernosa05675-RA
OG0005413	Acerv_evm.model.Segkk2723_pilon.19	Mcavernosa05669-RA
OG0005414	Acerv_evm.model.Segkk2737_pilon.2	Mcavernosa33027-RA
OG0005415	Acerv_evm.model.Segkk2737_pilon.11, Acerv_evm.model.Segkk3857_pilon.18	Mcavernosa34913-RA, Mcavernosa34077-RA, Mcavernosa27184-RA
OG0005416	Acerv_evm.model.Segkk2741_pilon.6	Mcavernosa15221-RA
OG0005417	Acerv_evm.model.Segkk2748_pilon.11	Mcavernosa13272-RA
OG0005418	Acerv_evm.model.Segkk2749_pilon.2	Mcavernosa20578-RA
OG0005419	Acerv_evm.model.Segkk2751_pilon.9	Mcavernosa00032-RA
OG0005420	Acerv_evm.model.Segkk2751_pilon.3	Mcavernosa21276-RA
OG0005421	Acerv_evm.model.Segkk2754_pilon.5	Mcavernosa07298-RA
OG0005422	Acerv_evm.model.Segkk2758_pilon.39	Mcavernosa12977-RA
OG0005423	Acerv_evm.model.Segkk2758_pilon.17	Mcavernosa33875-RA, Mcavernosa13009-RA, Mcavernosa32581-RA
OG0005424	Acerv_evm.model.Segkk2759_pilon.11	Mcavernosa14918-RA
OG0005425	Acerv_evm.model.Segkk2759_pilon.22	Mcavernosa14971-RA, Mcavernosa14972-RA
OG0005426	Acerv_evm.model.Segkk2759_pilon.8	Mcavernosa09201-RA
OG0005427	Acerv_evm.model.Segkk2759_pilon.4	Mcavernosa09207-RA
OG0005428	Acerv_evm.model.Segkk2764_pilon.8	Mcavernosa07275-RA
OG0005429	Acerv_evm.model.Segkk2765_pilon.5	Mcavernosa09546-RA
OG0005430	Acerv_evm.model.Segkk2765_pilon.1	Mcavernosa33056-RA
OG0005430	Acerv_evm.model.Segkk4218_pilon.1	Mcavernosa04840-RA
OG0005431	Acerv_evm.model.Segkk2777_pilon.3	Mcavernosa12780-RA
OG0005432	Acerv_evm.model.Segkk2779_pilon.13	Mcavernosa15211-RA, Mcavernosa15210-RA
OG0005434	Acerv_evm.model.Segkk2780_pilon.3	Mcavernosa28742-RA
OG0005435	Acerv_evm.model.Segkk2782_pilon.26	Mcavernosa25427-RA, Mcavernosa25420-RA
OG0005436	Acerv_evm.model.Segkk2782_pilon.21	Mcavernosa25413-RA
OG0005437	Acerv_evm.model.Segkk2782_pilon.28	Mcavernosa25425-RA
OG0005438	Acerv_evm.model.Segkk2782_pilon.8, Acerv_evm.model.Segkk2782_pilon.9	Mcavernosa01502-RA
OG0005439	Acerv_evm.model.Segkk2782_pilon.6	Mcavernosa01507-RA
OG0005440	Acerv_evm.model.Segkk2782_pilon.2	Mcavernosa07779-RA
OG0005441	Acerv_evm.model.Segkk2782_pilon.1, Acerv_evm.model.Segkk3323_pilon.1	Mcavernosa26884-RA
OG0005442	Acerv_evm.model.Segkk2785_pilon.3	Mcavernosa09359-RA
OG0005443	Acerv_evm.model.Segkk2787_pilon.3	Mcavernosa15385-RA
OG0005444	Acerv_evm.model.Segkk2787_pilon.2, Acerv_evm.model.Segkk3187_pilon.8	Mcavernosa15387-RA
OG0005445	Acerv_evm.model.Segkk2792_pilon.6	Mcavernosa20805-RA, Mcavernosa20806-RA
OG0005447	Acerv_evm.model.Segkk2795_pilon.5	Mcavernosa00407-RA, Mcavernosa00406-RA
OG0005449	Acerv_evm.model.Segkk2795_pilon.16	Mcavernosa00349-RA
OG0005450	Acerv_evm.model.Segkk2802_pilon.2	Mcavernosa26491-RA
OG0005451	Acerv_evm.model.Segkk2806_pilon.4	Mcavernosa22558-RA
OG0005452	Acerv_evm.model.Segkk2806_pilon.6	Mcavernosa22556-RA, Mcavernosa34668-RA
OG0005453	Acerv_evm.model.Segkk2808_pilon.23	Mcavernosa09489-RA
OG0005454	Acerv_evm.model.Segkk2808_pilon.21	Mcavernosa09493-RA, Mcavernosa09494-RA
OG0005455	Acerv_evm.model.Segkk2811_pilon.23	Mcavernosa09191-RA
OG0005456	Acerv_evm.model.Segkk2811_pilon.28, Acerv_evm.model.Segkk3152_pilon.2	Mcavernosa15988-RA
OG0005457	Acerv_evm.model.Segkk2811_pilon.18	Mcavernosa13100-RA, Mcavernosa13096-RA
OG0005458	Acerv_evm.model.Segkk2817_pilon.3	Mcavernosa16568-RA
OG0005459	Acerv_evm.model.Segkk2819_pilon.1	Mcavernosa22594-RA
OG0005460	Acerv_evm.model.Segkk2821_pilon.6	Mcavernosa02057-RA
OG0005461	Acerv_evm.model.Segkk2821_pilon.7	Mcavernosa02061-RA
OG0005462	Acerv_evm.model.Segkk2826_pilon.19	Mcavernosa19383-RA
OG0005463	Acerv_evm.model.Segkk2826_pilon.12	Mcavernosa09015-RA
OG0005464	Acerv_evm.model.Segkk2826_pilon.22	Mcavernosa31329-RA, Mcavernosa19369-RA
OG0005465	Acerv_evm.model.Segkk2826_pilon.23	Mcavernosa31328-RA
OG0005466	Acerv_evm.model.Segkk2826_pilon.5	Mcavernosa11614-RA
OG0005467	Acerv_evm.model.Segkk2826_pilon.4	Mcavernosa01497-RA, Mcavernosa01498-RA
OG0005468	Acerv_evm.model.Segkk2832_pilon.21	Mcavernosa09240-RA
OG0005469	Acerv_evm.model.Segkk2832_pilon.14	Mcavernosa09237-RA
OG0005470	Acerv_evm.model.Segkk2834_pilon.10	Mcavernosa22925-RA
OG0005471	Acerv_evm.model.Segkk2839_pilon.3	Mcavernosa18353-RA, Mcavernosa26056-RA
OG0005472	Acerv_evm.model.Segkk3901_pilon.2, Acerv_evm.model.Segkk2839_pilon.2	Mcavernosa18350-RA
OG0005473	Acerv_evm.model.Segkk2843_pilon.4	Mcavernosa08994-RA
OG0005474	Acerv_evm.model.Segkk2855_pilon.1	Mcavernosa10088-RA
OG0005475	Acerv_evm.model.Segkk2860_pilon.11	Mcavernosa12925-RA
OG0005476	Acerv_evm.model.Segkk2860_pilon.12, Acerv_evm.model.Segkk4015_pilon.6	Mcavernosa12928-RA
OG0005477	Acerv_evm.model.Segkk2861_pilon.2	Mcavernosa31500-RA
OG0005478	Acerv_evm.model.Segkk2868_pilon.6, Acerv_evm.model.Segkk2868_pilon.5	Mcavernosa21375-RA
OG0005479	Acerv_evm.model.Segkk2871_pilon.2	Mcavernosa10520-RA
OG0005480	Acerv_evm.model.Segkk2875_pilon.13	Mcavernosa16339-RA
OG0005481	Acerv_evm.model.Segkk2875_pilon.10	Mcavernosa16334-RA
OG0005482	Acerv_evm.model.Segkk2875_pilon.7	Mcavernosa16329-RA
OG0005483	Acerv_evm.model.Segkk2885_pilon.13	Mcavernosa27319-RA
OG0005484	Acerv_evm.model.Segkk2887_pilon.10	Mcavernosa06175-RA
OG0005485	Acerv_evm.model.Segkk2889_pilon.12	Mcavernosa12310-RA
OG0005486	Acerv_evm.model.Segkk2889_pilon.15	Mcavernosa12687-RA
OG0005487	Acerv_evm.model.Segkk2889_pilon.5	Mcavernosa12304-RA
OG0005488	Acerv_evm.model.Segkk2890_pilon.6	Mcavernosa24800-RA, Mcavernosa24799-RA
OG0005489	Acerv_evm.model.Segkk2890_pilon.2	Mcavernosa24803-RA
OG0005490	Acerv_evm.model.Segkk2891_pilon.3	Mcavernosa27842-RA
OG0005491	Acerv_evm.model.Segkk2896_pilon.2	Mcavernosa11799-RA, Mcavernosa11805-RA, Mcavernosa11793-RA
OG0005492	Acerv_evm.model.Segkk2898_pilon.2	Mcavernosa30198-RA
OG0005493	Acerv_evm.model.Segkk2908_pilon.10	Mcavernosa16313-RA, Mcavernosa16314-RA
OG0005494	Acerv_evm.model.Segkk2908_pilon.11	Mcavernosa16315-RA
OG0005495	Acerv_evm.model.Segkk2909_pilon.1, Acerv_evm.model.Segkk3426_pilon.4	Mcavernosa17596-RA
OG0005496	Acerv_evm.model.Segkk2922_pilon.5	Mcavernosa13941-RA
OG0005497	Acerv_evm.model.Segkk2923_pilon.4, Acerv_evm.model.Segkk2923_pilon.5	Mcavernosa04916-RA
OG0005498	Acerv_evm.model.Segkk2924_pilon.9	Mcavernosa04962-RA, Mcavernosa04959-RA
OG0005499	Acerv_evm.model.Segkk2924_pilon.20	Mcavernosa31355-RA
OG0005500	Acerv_evm.model.Segkk2924_pilon.27	Mcavernosa31359-RA, Mcavernosa31358-RA
OG0005502	Acerv_evm.model.Segkk2933_pilon.4	Mcavernosa07235-RA
OG0005503	Acerv_evm.model.Segkk2938_pilon.13	Mcavernosa16757-RA
OG0005504	Acerv_evm.model.Segkk2954_pilon.21	Mcavernosa31033-RA
OG0005505	Acerv_evm.model.Segkk2959_pilon.4	Mcavernosa22564-RA, Mcavernosa22565-RA
OG0005507	Acerv_evm.model.Segkk2975_pilon.2	Mcavernosa09414-RA
OG0005508	Acerv_evm.model.Segkk2975_pilon.5	Mcavernosa09418-RA
OG0005510	Acerv_evm.model.Segkk2978_pilon.6	Mcavernosa30693-RA, Mcavernosa30692-RA
OG0005511	Acerv_evm.model.Segkk2985_pilon.7	Mcavernosa19450-RA
OG0005512	Acerv_evm.model.Segkk2985_pilon.8	Mcavernosa09864-RA, Mcavernosa19449-RA
OG0005513	Acerv_evm.model.Segkk2985_pilon.13	Mcavernosa10400-RA
OG0005514	Acerv_evm.model.Segkk2985_pilon.16	Mcavernosa10395-RA
OG0005515	Acerv_evm.model.Segkk2992_pilon.4, Acerv_evm.model.Segkk2992_pilon.1	Mcavernosa29031-RA
OG0005516	Acerv_evm.model.Segkk2994_pilon.4	Mcavernosa09217-RA
OG0005517	Acerv_evm.model.Segkk3009_pilon.20, Acerv_evm.model.Segkk3009_pilon.17	Mcavernosa34672-RA, Mcavernosa33576-RA
OG0005518	Acerv_evm.model.Segkk3009_pilon.4	Mcavernosa33144-RA, Mcavernosa17695-RA
OG0005519	Acerv_evm.model.Segkk3009_pilon.3	Mcavernosa34285-RA, Mcavernosa16804-RA
OG0005520	Acerv_evm.model.Segkk3018_pilon.3, Acerv_evm.model.Segkk3018_pilon.2	Mcavernosa28418-RA
OG0005521	Acerv_evm.model.Segkk3028_pilon.15	Mcavernosa27580-RA
OG0005522	Acerv_evm.model.Segkk3874_pilon.2	Mcavernosa22322-RA
OG0005522	Acerv_evm.model.Segkk3029_pilon.1	Mcavernosa22323-RA
OG0005523	Acerv_evm.model.Segkk3031_pilon.2	Mcavernosa09322-RA
OG0005524	Acerv_evm.model.Segkk3047_pilon.40	Mcavernosa15816-RA
OG0005525	Acerv_evm.model.Segkk3047_pilon.33	Mcavernosa08065-RA
OG0005526	Acerv_evm.model.Segkk3051_pilon.9, Acerv_evm.model.Segkk3051_pilon.10	Mcavernosa19897-RA
OG0005527	Acerv_evm.model.Segkk3053_pilon.8	Mcavernosa16681-RA
OG0005528	Acerv_evm.model.Segkk3063_pilon.4	Mcavernosa17374-RA
OG0005529	Acerv_evm.model.Segkk3082_pilon.8	Mcavernosa10529-RA
OG0005530	Acerv_evm.model.Segkk3082_pilon.12	Mcavernosa10521-RA
OG0005532	Acerv_evm.model.Segkk3086_pilon.1	Mcavernosa24482-RA
OG0005534	Acerv_evm.model.Segkk3090_pilon.8	Mcavernosa03945-RA
OG0005535	Acerv_evm.model.Segkk3092_pilon.11	Mcavernosa33000-RA
OG0005536	Acerv_evm.model.Segkk3093_pilon.15	Mcavernosa12867-RA, Mcavernosa12869-RA
OG0005537	Acerv_evm.model.Segkk3095_pilon.10	Mcavernosa01800-RA
OG0005538	Acerv_evm.model.Segkk3095_pilon.34	Mcavernosa16873-RA
OG0005539	Acerv_evm.model.Segkk3097_pilon.2	Mcavernosa06814-RA
OG0005540	Acerv_evm.model.Segkk3097_pilon.6	Mcavernosa32473-RA
OG0005541	Acerv_evm.model.Segkk3100_pilon.2	Mcavernosa16377-RA, Mcavernosa16378-RA
OG0005542	Acerv_evm.model.Segkk3102_pilon.39	Mcavernosa32503-RA
OG0005543	Acerv_evm.model.Segkk3102_pilon.9	Mcavernosa22534-RA, Mcavernosa22538-RA
OG0005544	Acerv_evm.model.Segkk3103_pilon.1	Mcavernosa24881-RA
OG0005545	Acerv_evm.model.Segkk3106_pilon.2	Mcavernosa16360-RA
OG0005546	Acerv_evm.model.Segkk3106_pilon.1	Mcavernosa16365-RA, Mcavernosa16361-RA
OG0005547	Acerv_evm.model.Segkk3107_pilon.4, Acerv_evm.model.Segkk3107_pilon.5	Mcavernosa24891-RA
OG0005548	Acerv_evm.model.Segkk3110_pilon.7	Mcavernosa13486-RA
OG0005549	Acerv_evm.model.Segkk3112_pilon.43	Mcavernosa01756-RA
OG0005550	Acerv_evm.model.Segkk3112_pilon.37	Mcavernosa15601-RA
OG0005551	Acerv_evm.model.Segkk3126_pilon.11	Mcavernosa13425-RA
OG0005552	Acerv_evm.model.Segkk3128_pilon.3	Mcavernosa13779-RA
OG0005553	Acerv_evm.model.Segkk3132_pilon.14	Mcavernosa11123-RA
OG0005554	Acerv_evm.model.Segkk3134_pilon.34	Mcavernosa02233-RA
OG0005555	Acerv_evm.model.Segkk3134_pilon.35	Mcavernosa02234-RA
OG0005556	Acerv_evm.model.Segkk3137_pilon.6	Mcavernosa18595-RA
OG0005557	Acerv_evm.model.Segkk3145_pilon.5	Mcavernosa21713-RA
OG0005558	Acerv_evm.model.Segkk3147_pilon.2	Mcavernosa25682-RA
OG0005559	Acerv_evm.model.Segkk3150_pilon.7	Mcavernosa11863-RA
OG0005561	Acerv_evm.model.Segkk3157_pilon.5	Mcavernosa02271-RA
OG0005562	Acerv_evm.model.Segkk3171_pilon.9, Acerv_evm.model.Segkk3308_pilon.3	Mcavernosa05901-RA
OG0005563	Acerv_evm.model.Segkk3175_pilon.3	Mcavernosa04868-RA
OG0005564	Acerv_evm.model.Segkk3176_pilon.5	Mcavernosa06078-RA
OG0005565	Acerv_evm.model.Segkk3181_pilon.2	Mcavernosa10365-RA
OG0005566	Acerv_evm.model.Segkk3189_pilon.3	Mcavernosa07230-RA, Mcavernosa27606-RA
OG0005567	Acerv_evm.model.Segkk3192_pilon.23	Mcavernosa29774-RA
OG0005568	Acerv_evm.model.Segkk3192_pilon.41, Acerv_evm.model.Segkk3241_pilon.5	Mcavernosa31719-RA
OG0005569	Acerv_evm.model.Segkk3193_pilon.4	Mcavernosa28655-RA
OG0005570	Acerv_evm.model.Segkk3209_pilon.39	Mcavernosa12667-RA
OG0005571	Acerv_evm.model.Segkk3209_pilon.38	Mcavernosa12664-RA
OG0005572	Acerv_evm.model.Segkk3213_pilon.33, Acerv_evm.model.Segkk3213_pilon.34	Mcavernosa09667-RA
OG0005573	Acerv_evm.model.Segkk3215_pilon.2, Acerv_evm.model.Segkk3215_pilon.1	Mcavernosa16413-RA, Mcavernosa16414-RA
OG0005574	Acerv_evm.model.Segkk3218_pilon.15	Mcavernosa09573-RA
OG0005575	Acerv_evm.model.Segkk3218_pilon.12	Mcavernosa09571-RA
OG0005576	Acerv_evm.model.Segkk3218_pilon.16	Mcavernosa21561-RA
OG0005577	Acerv_evm.model.Segkk3219_pilon.12	Mcavernosa07066-RA
OG0005579	Acerv_evm.model.Segkk3234_pilon.3	Mcavernosa11398-RA
OG0005580	Acerv_evm.model.Segkk3235_pilon.3	Mcavernosa30254-RA
OG0005581	Acerv_evm.model.Segkk3250_pilon.9	Mcavernosa00188-RA
OG0005581	Acerv_evm.model.Segkk3250_pilon.10	Mcavernosa00189-RA
OG0005582	Acerv_evm.model.Segkk3252_pilon.2	Mcavernosa11046-RA, Mcavernosa11048-RA
OG0005583	Acerv_evm.model.Segkk3255_pilon.5	Mcavernosa12299-RA
OG0005584	Acerv_evm.model.Segkk3261_pilon.6, Acerv_evm.model.Segkk3545_pilon.3	Mcavernosa01065-RA
OG0005585	Acerv_evm.model.Segkk3261_pilon.3	Mcavernosa01069-RA
OG0005586	Acerv_evm.model.Segkk3262_pilon.11	Mcavernosa13789-RA
OG0005587	Acerv_evm.model.Segkk3946_pilon.18, Acerv_evm.model.Segkk3946_pilon.24, Acerv_evm.model.Segkk3263_pilon.43	Mcavernosa10899-RA
OG0005588	Acerv_evm.model.Segkk3263_pilon.11	Mcavernosa18805-RA
OG0005590	Acerv_evm.model.Segkk3264_pilon.1	Mcavernosa09628-RA
OG0005591	Acerv_evm.model.Segkk3264_pilon.2	Mcavernosa09629-RA
OG0005592	Acerv_evm.model.Segkk3264_pilon.8	Mcavernosa05780-RA
OG0005593	Acerv_evm.model.Segkk3268_pilon.4	Mcavernosa26729-RA
OG0005594	Acerv_evm.model.Segkk3268_pilon.8	Mcavernosa26730-RA
OG0005596	Acerv_evm.model.Segkk3271_pilon.28	Mcavernosa14808-RA, Mcavernosa14805-RA
OG0005597	Acerv_evm.model.Segkk3290_pilon.20	Mcavernosa28770-RA
OG0005598	Acerv_evm.model.Segkk3290_pilon.26	Mcavernosa28752-RA
OG0005599	Acerv_evm.model.Segkk3290_pilon.7	Mcavernosa10838-RA, Mcavernosa10837-RA
OG0005600	Acerv_evm.model.Segkk3290_pilon.8	Mcavernosa10840-RA
OG0005602	Acerv_evm.model.Segkk3293_pilon.1	Mcavernosa06863-RA
OG0005603	Acerv_evm.model.Segkk3306_pilon.15	Mcavernosa17939-RA, Mcavernosa17951-RA
OG0005604	Acerv_evm.model.Segkk3306_pilon.14	Mcavernosa17940-RA
OG0005605	Acerv_evm.model.Segkk4291_pilon.3, Acerv_evm.model.Segkk3316_pilon.1	Mcavernosa02138-RA
OG0005606	Acerv_evm.model.Segkk3319_pilon.7	Mcavernosa15617-RA
OG0005607	Acerv_evm.model.Segkk3319_pilon.2	Mcavernosa17984-RA, Mcavernosa32644-RA
OG0005608	Acerv_evm.model.Segkk3320_pilon.20	Mcavernosa29508-RA
OG0005609	Acerv_evm.model.Segkk3320_pilon.10	Mcavernosa01670-RA
OG0005610	Acerv_evm.model.Segkk3320_pilon.4	Mcavernosa01662-RA
OG0005611	Acerv_evm.model.Segkk3323_pilon.6	Mcavernosa26877-RA, Mcavernosa16531-RA
OG0005612	Acerv_evm.model.Segkk3323_pilon.23	Mcavernosa23603-RA
OG0005614	Acerv_evm.model.Segkk3324_pilon.7	Mcavernosa29329-RA, Mcavernosa05111-RA
OG0005615	Acerv_evm.model.Segkk3324_pilon.8	Mcavernosa19403-RA, Mcavernosa05110-RA
OG0005616	Acerv_evm.model.Segkk3324_pilon.10	Mcavernosa05114-RA
OG0005617	Acerv_evm.model.Segkk3325_pilon.30	Mcavernosa15179-RA
OG0005618	Acerv_evm.model.Segkk3326_pilon.24	Mcavernosa32282-RA
OG0005620	Acerv_evm.model.Segkk3327_pilon.9	Mcavernosa31843-RA, Mcavernosa31838-RA, Mcavernosa31842-RA
OG0005622	Acerv_evm.model.Segkk3330_pilon.9	Mcavernosa30952-RA, Mcavernosa30953-RA
OG0005624	Acerv_evm.model.Segkk3330_pilon.17	Mcavernosa30943-RA
OG0005626	Acerv_evm.model.Segkk3331_pilon.4	Mcavernosa14623-RA, Mcavernosa14624-RA
OG0005627	Acerv_evm.model.Segkk3343_pilon.14	Mcavernosa03361-RA
OG0005628	Acerv_evm.model.Segkk3345_pilon.4	Mcavernosa11522-RA, Mcavernosa11523-RA
OG0005629	Acerv_evm.model.Segkk3345_pilon.3	Mcavernosa11524-RA
OG0005630	Acerv_evm.model.Segkk3349_pilon.6	Mcavernosa24162-RA
OG0005631	Acerv_evm.model.Segkk3349_pilon.10	Mcavernosa08396-RA
OG0005632	Acerv_evm.model.Segkk3349_pilon.11	Mcavernosa24159-RA
OG0005633	Acerv_evm.model.Segkk3361_pilon.13	Mcavernosa01525-RA
OG0005634	Acerv_evm.model.Segkk3362_pilon.5	Mcavernosa18778-RA
OG0005635	Acerv_evm.model.Segkk3363_pilon.19	Mcavernosa12427-RA
OG0005636	Acerv_evm.model.Segkk3364_pilon.23	Mcavernosa25846-RA
OG0005637	Acerv_evm.model.Segkk3364_pilon.22	Mcavernosa25843-RA, Mcavernosa25845-RA, Mcavernosa25840-RA
OG0005638	Acerv_evm.model.Segkk3365_pilon.13	Mcavernosa26070-RA
OG0005639	Acerv_evm.model.Segkk3365_pilon.17	Mcavernosa29587-RA
OG0005641	Acerv_evm.model.Segkk3410_pilon.5	Mcavernosa11661-RA
OG0005642	Acerv_evm.model.Segkk3413_pilon.9	Mcavernosa06419-RA, Mcavernosa32585-RA
