Orthogroup	plut2v1.1.proteins	Montipora_capitata_HIv2.genes.pep
OG0002748	jamg1.model.Sc0000389.31, plut2.m8.20778.m1, jamg1.model.xfSc0000370.3, plut2.m8.20776.m1, jamg1.model.Sc0000389.27	Montipora_capitata_PredGene_g22488.t1
OG0002749	plut2.m8.2151.m1	Montipora_capitata_PredGene_g55718.t1
OG0002750	plut2.m8.2149.m1	Montipora_capitata_PredGene_g55710.t1
OG0002751	plut2.m8.464.m1	Montipora_capitata_PredGene_g8632.t1, Montipora_capitata_PredGene_g54967.t1
OG0002752	plut2.m8.23068.m1, plut2.m8.23067.m1, plut2.m8.26914.m1	Montipora_capitata_PredGene_g28221.t1
OG0002752	plut2.m8.23214.m1, plut2.m8.23231.m1, plut2.m8.16936.m1	Montipora_capitata_PredGene_g25946.t1
OG0002753	plut2.m8.29810.m1	Montipora_capitata_PredGene_g25967.t1, Montipora_capitata_PredGene_g25966.t1
OG0002753	plut2.m8.19126.m1, plut2.m8.19124.m1	Montipora_capitata_PredGene_g54699.t1
OG0002754	plut2.m8.16937.m1, plut2.m8.16938.m1	Montipora_capitata_PredGene_g25940.t1
OG0002755	plut2.m8.3316.m1	Montipora_capitata_PredGene_adi2mcaRNA4587_R0.t1, Montipora_capitata_PredGene_g59276.t1
OG0002758	plut2.m8.10375.m1	Montipora_capitata_PredGene_g41216.t1
OG0002759	plut2.m8.24008.m1, plut2.m8.24010.m1	Montipora_capitata_PredGene_g6269.t1
OG0002760	plut2.m8.20480.m1	Montipora_capitata_PredGene_g57661.t1
OG0002761	plut2.m8.3884.m1, plut2.m8.3844.m1	Montipora_capitata_PredGene_g1361.t1
OG0002762	plut2.m8.10787.m1	Montipora_capitata_PredGene_adi2mcaRNA14882_R3.t1, Montipora_capitata_PredGene_g46426.t1, Montipora_capitata_PredGene_g16036.t1, Montipora_capitata_PredGene_g12788.t1
OG0002764	jamg1.model.Sc0000043.105	Montipora_capitata_PredGene_g56739.t1
OG0002765	plut2.m8.11204.m1, plut2.m8.21961.m1	Montipora_capitata_PredGene_g32397.t1, Montipora_capitata_PredGene_adi2mcaRNA36118_R0.t1
OG0002766	plut2.m8.5919.m1	Montipora_capitata_PredGene_g42601.t1, Montipora_capitata_PredGene_g42600.t1
OG0002767	plut2.m8.9093.m1	Montipora_capitata_PredGene_g36360.t1, Montipora_capitata_PredGene_g5782.t1, Montipora_capitata_PredGene_g14771.t1, Montipora_capitata_PredGene_g14478.t1, Montipora_capitata_PredGene_g19151.t1, Montipora_capitata_PredGene_g5963.t1
OG0002768	plut2.m8.17879.m1	Montipora_capitata_PredGene_g35508.t1
OG0002769	plut2.m8.17872.m1	Montipora_capitata_PredGene_g39839.t1, Montipora_capitata_PredGene_g39842.t1
OG0002770	plut2.m8.3718.m1	Montipora_capitata_PredGene_adi2mcaRNA15751_R0.t1
OG0002770	plut2.m8.3719.m1	Montipora_capitata_PredGene_g34442.t1
OG0002771	plut2.m8.29044.m1, plut2.m8.29042.m1	Montipora_capitata_PredGene_g33301.t1
OG0002772	plut2.m8.15337.m1	Montipora_capitata_PredGene_g30309.t1, Montipora_capitata_PredGene_adi2mcaRNA22532_R1.t1, Montipora_capitata_PredGene_g59050.t1, Montipora_capitata_PredGene_adi2mcaRNA1446_R1.t1, Montipora_capitata_PredGene_g37536.t1
OG0002773	plut2.m8.19928.m1	Montipora_capitata_PredGene_adi2mcaRNA5049_R0.t1, Montipora_capitata_PredGene_g54567.t1, Montipora_capitata_PredGene_g19337.t1
OG0002774	plut2.m8.5481.m1	Montipora_capitata_PredGene_g51130.t1, Montipora_capitata_PredGene_g51127.t1, Montipora_capitata_PredGene_g2259.t1
OG0002775	plut2.m8.14751.m1	Montipora_capitata_PredGene_g38897.t1, Montipora_capitata_PredGene_g61389.t1, Montipora_capitata_PredGene_g25353.t1, Montipora_capitata_PredGene_g10016.t1
OG0002775	plut2.m8.6740.m1, jamg1.model.xfSc0000064.19	Montipora_capitata_PredGene_g28366.t1, Montipora_capitata_PredGene_g26713.t1, Montipora_capitata_PredGene_g23394.t1
OG0002779	plut2.m8.22251.m1	Montipora_capitata_PredGene_g53614.t1
OG0002783	plut2.m8.26949.m1	Montipora_capitata_PredGene_g16830.t1
OG0002785	plut2.m8.23623.m1	Montipora_capitata_PredGene_g49506.t1, Montipora_capitata_PredGene_g49509.t1, Montipora_capitata_PredGene_g13580.t1, Montipora_capitata_PredGene_g49511.t1, Montipora_capitata_PredGene_g13577.t1
OG0002786	plut2.m8.32447.m1	Montipora_capitata_PredGene_g2120.t1, Montipora_capitata_PredGene_g15296.t1
OG0002788	plut2.m8.18352.m1	Montipora_capitata_PredGene_g47416.t1
OG0002793	plut2.m8.6177.m1, plut2.m8.6172.m1, plut2.m8.33547.m1	Montipora_capitata_PredGene_g68776.t1
OG0002797	plut2.m8.6100.m1, plut2.m8.6099.m1	Montipora_capitata_PredGene_g17118.t1, Montipora_capitata_PredGene_g12897.t1, Montipora_capitata_PredGene_g69301.t1, Montipora_capitata_PredGene_g18135.t1
OG0002800	plut2.m8.30913.m1, plut2.m8.31592.m1, plut2.m8.4407.m1, jamg1.model.xfSc0000036.12, plut2.m8.29294.m1	Montipora_capitata_PredGene_g50100.t1, Montipora_capitata_PredGene_adi2mcaRNA27946_R1.t1, Montipora_capitata_PredGene_adi2mcaRNA33100_R4.t1
OG0002801	plut2.m8.19318.m1	Montipora_capitata_PredGene_g18562.t1, Montipora_capitata_PredGene_g23900.t1
OG0002804	plut2.m8.9346.m1	Montipora_capitata_PredGene_g48142.t1
OG0002806	plut2.m8.362.m1	Montipora_capitata_PredGene_g49637.t1
OG0002807	jamg1.model.xpSc0007927.1	Montipora_capitata_PredGene_adi2mcaRNA11252_R4.t1, Montipora_capitata_PredGene_g21877.t1, Montipora_capitata_PredGene_g30978.t1, Montipora_capitata_PredGene_g54691.t1, Montipora_capitata_PredGene_adi2mcaRNA23009_R6.t1, Montipora_capitata_PredGene_g43158.t1, Montipora_capitata_PredGene_g48510.t1, Montipora_capitata_PredGene_g57195.t1
OG0002809	plut2.m8.745.m1	Montipora_capitata_PredGene_g55376.t1
OG0002813	plut2.m8.5759.m1	Montipora_capitata_PredGene_g9932.t1, Montipora_capitata_PredGene_g14847.t1, Montipora_capitata_PredGene_g56289.t1, Montipora_capitata_PredGene_g46405.t1, Montipora_capitata_PredGene_g1784.t1, Montipora_capitata_PredGene_g60632.t1, Montipora_capitata_PredGene_g14100.t1, Montipora_capitata_PredGene_g63730.t1
OG0002814	plut2.m8.28314.m1	Montipora_capitata_PredGene_g69966.t1, Montipora_capitata_PredGene_g26917.t1, Montipora_capitata_PredGene_g64383.t1, Montipora_capitata_PredGene_g48465.t1, Montipora_capitata_PredGene_g48554.t1, Montipora_capitata_PredGene_g66317.t1, Montipora_capitata_PredGene_g59900.t1, Montipora_capitata_PredGene_g50042.t1, Montipora_capitata_PredGene_g33860.t1, Montipora_capitata_PredGene_g33843.t1
OG0002815	plut2.m8.8898.m1	Montipora_capitata_PredGene_g65986.t1, Montipora_capitata_PredGene_g31265.t1, Montipora_capitata_PredGene_g39096.t1, Montipora_capitata_PredGene_g39851.t1, Montipora_capitata_PredGene_g63364.t1, Montipora_capitata_PredGene_g49981.t1, Montipora_capitata_PredGene_g33135.t1, Montipora_capitata_PredGene_g45612.t1
OG0002818	plut2.m8.1630.m1	Montipora_capitata_PredGene_g17692.t1
OG0002821	jamg1.model.Sc0000172.79, plut2.m8.4771.m1	Montipora_capitata_PredGene_g28133.t1
OG0002822	plut2.m8.4775.m1	Montipora_capitata_PredGene_g28128.t1, Montipora_capitata_PredGene_adi2mcaRNA7027_R0.t1
OG0002823	plut2.m8.21615.m1	Montipora_capitata_PredGene_adi2mcaRNA40167_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA28334_R0.t1
OG0002824	plut2.m8.274.m1	Montipora_capitata_PredGene_g34155.t1
OG0002825	plut2.m8.271.m1	Montipora_capitata_PredGene_adi2mcaRNA11555_R0.t1
OG0002826	plut2.m8.5968.m1	Montipora_capitata_PredGene_g66928.t1
OG0002827	plut2.m8.17466.m1	Montipora_capitata_PredGene_adi2mcaRNA34832_R5.t1, Montipora_capitata_PredGene_g8503.t1, Montipora_capitata_PredGene_g8711.t1, Montipora_capitata_PredGene_g50573.t1, Montipora_capitata_PredGene_adi2mcaRNA22946_R1.t1, Montipora_capitata_PredGene_g50566.t1, Montipora_capitata_PredGene_g22113.t1
OG0002828	plut2.m8.891.m1	Montipora_capitata_PredGene_g30495.t1, Montipora_capitata_PredGene_g30493.t1
OG0002829	plut2.m8.14225.m1	Montipora_capitata_PredGene_adi2mcaRNA29824_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA29822_R1.t1, Montipora_capitata_PredGene_g61933.t1
OG0002830	plut2.m8.27575.m1	Montipora_capitata_PredGene_g61154.t1
OG0002831	plut2.m8.15340.m1	Montipora_capitata_PredGene_adi2mcaRNA1443_R0.t1
OG0002832	plut2.m8.15334.m1	Montipora_capitata_PredGene_g59070.t1
OG0002833	plut2.m8.4335.m1	Montipora_capitata_PredGene_g66639.t1
OG0002833	plut2.m8.4345.m1	Montipora_capitata_PredGene_g14392.t1
OG0002834	jamg1.model.Sc0000389.10, jamg1.model.Sc0000389.11, jamg1.model.Sc0000389.12	Montipora_capitata_PredGene_adi2mcaRNA3045_R0.t1
OG0002835	plut2.m8.4522.m1	Montipora_capitata_PredGene_g60449.t1
OG0002836	plut2.m8.12735.m1, plut2.m8.12737.m1	Montipora_capitata_PredGene_g32889.t1
OG0002837	plut2.m8.3111.m1	Montipora_capitata_PredGene_g31928.t1
OG0002838	plut2.m8.17183.m1	Montipora_capitata_PredGene_g29178.t1
OG0002841	plut2.m8.12817.m1	Montipora_capitata_PredGene_adi2mcaRNA18200_R5.t1, Montipora_capitata_PredGene_g66363.t1
OG0002842	plut2.m8.2443.m1	Montipora_capitata_PredGene_g18831.t1, Montipora_capitata_PredGene_g31732.t1
OG0002843	plut2.m8.29982.m1	Montipora_capitata_PredGene_g61924.t1
OG0002843	plut2.m8.29975.m1	Montipora_capitata_PredGene_g61923.t1
OG0002844	plut2.m8.31727.m1	Montipora_capitata_PredGene_g10080.t1, Montipora_capitata_PredGene_g22688.t1, Montipora_capitata_PredGene_g65688.t1, Montipora_capitata_PredGene_g42130.t1, Montipora_capitata_PredGene_g49703.t1
OG0002845	plut2.m8.5335.m1, plut2.m8.31807.m1, plut2.m8.31806.m1	Montipora_capitata_PredGene_g34789.t1, Montipora_capitata_PredGene_g40725.t1, Montipora_capitata_PredGene_g40736.t1, Montipora_capitata_PredGene_g34788.t1
OG0002846	plut2.m8.18305.m1	Montipora_capitata_PredGene_adi2mcaRNA7759_R0.t1
OG0002848	plut2.m8.3459.m1	Montipora_capitata_PredGene_adi2mcaRNA37380_R1.t1, Montipora_capitata_PredGene_g29343.t1, Montipora_capitata_PredGene_g71034.t1
OG0002849	plut2.m8.7636.m1	Montipora_capitata_PredGene_adi2mcaRNA32171_R0.t1
OG0002850	plut2.m8.2438.m1	Montipora_capitata_PredGene_adi2mcaRNA27471_R3.t1, Montipora_capitata_PredGene_adi2mcaRNA27471_R1.t1
OG0002852	plut2.m8.11480.m1	Montipora_capitata_PredGene_g60034.t1
OG0002853	plut2.m8.8759.m1	Montipora_capitata_PredGene_g62821.t1, Montipora_capitata_PredGene_g62824.t1, Montipora_capitata_PredGene_g62823.t1, Montipora_capitata_PredGene_g62822.t1
OG0002854	plut2.m8.16920.m1	Montipora_capitata_PredGene_g31094.t1
OG0002855	plut2.m8.18318.m1	Montipora_capitata_PredGene_g67845.t1
OG0002856	jamg1.model.Sc0000262.6	Montipora_capitata_PredGene_adi2mcaRNA13380_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA13380_R9.t1, Montipora_capitata_PredGene_adi2mcaRNA13380_R7.t1, Montipora_capitata_PredGene_adi2mcaRNA13380_R3.t1, Montipora_capitata_PredGene_adi2mcaRNA13380_R4.t1, Montipora_capitata_PredGene_adi2mcaRNA13380_R1.t1
OG0002857	jamg1.model.Sc0000134.96	Montipora_capitata_PredGene_adi2mcaRNA38844_R9.t1, Montipora_capitata_PredGene_g47939.t1, Montipora_capitata_PredGene_g34231.t1, Montipora_capitata_PredGene_g34232.t1, Montipora_capitata_PredGene_g47938.t1
OG0002858	plut2.m8.32006.m1, plut2.m8.17314.m1	Montipora_capitata_PredGene_g5456.t1
OG0002859	plut2.m8.17306.m1	Montipora_capitata_PredGene_g49543.t1, Montipora_capitata_PredGene_g49544.t1
OG0002860	plut2.m8.19861.m1	Montipora_capitata_PredGene_adi2mcaRNA16680_R0.t1
OG0002861	plut2.m8.14054.m1	Montipora_capitata_PredGene_g5415.t1
OG0002862	plut2.m8.32207.m1	Montipora_capitata_PredGene_adi2mcaRNA11434_R0.t1
OG0002865	plut2.m8.11055.m1	Montipora_capitata_PredGene_adi2mcaRNA18544_R0.t1, Montipora_capitata_PredGene_g13039.t1
OG0002866	jamg1.model.xfSc0002670.1	Montipora_capitata_PredGene_adi2mcaRNA22654_R2.t1, Montipora_capitata_PredGene_g62227.t1
OG0002871	plut2.m8.25749.m1	Montipora_capitata_PredGene_g9197.t1
OG0002873	plut2.m8.24458.m1	Montipora_capitata_PredGene_g1263.t1
OG0002874	plut2.m8.1433.m1	Montipora_capitata_PredGene_adi2mcaRNA28807_R4.t1, Montipora_capitata_PredGene_adi2mcaRNA28807_R5.t1, Montipora_capitata_PredGene_g10600.t1
OG0002875	plut2.m8.9621.m1	Montipora_capitata_PredGene_g21042.t1
OG0002876	plut2.m8.12549.m1	Montipora_capitata_PredGene_g67903.t1
OG0002877	plut2.m8.2455.m1	Montipora_capitata_PredGene_g45160.t1
OG0002878	plut2.m8.26458.m1	Montipora_capitata_PredGene_g3001.t1, Montipora_capitata_PredGene_g3003.t1
OG0002879	plut2.m8.20251.m1	Montipora_capitata_PredGene_g25303.t1, Montipora_capitata_PredGene_g25302.t1
OG0002881	plut2.m8.4083.m1	Montipora_capitata_PredGene_g50895.t1
OG0002883	plut2.m8.8438.m1	Montipora_capitata_PredGene_g41672.t1
OG0002885	plut2.m8.816.m1	Montipora_capitata_PredGene_g55306.t1, Montipora_capitata_PredGene_adi2mcaRNA26426_R1.t1
OG0002888	plut2.m8.20982.m1	Montipora_capitata_PredGene_g48851.t1
OG0002889	plut2.m8.11107.m1	Montipora_capitata_PredGene_g53451.t1
OG0002890	plut2.m8.18504.m1, plut2.m8.33495.m1	Montipora_capitata_PredGene_g34615.t1, Montipora_capitata_PredGene_adi2mcaRNA37524_R0.t1
OG0002893	plut2.m8.9518.m1	Montipora_capitata_PredGene_adi2mcaRNA9764_R0.t1, Montipora_capitata_PredGene_g26438.t1
OG0002894	plut2.m8.33126.m1, plut2.m8.9021.m1	Montipora_capitata_PredGene_g4228.t1
OG0002895	plut2.m8.17960.m1, plut2.m8.17968.m1	Montipora_capitata_PredGene_g68025.t1
OG0002895	plut2.m8.17961.m1	Montipora_capitata_PredGene_g55841.t1
OG0002897	plut2.m8.23510.m1, plut2.m8.23513.m1	Montipora_capitata_PredGene_g12116.t1, Montipora_capitata_PredGene_g71449.t1
OG0002898	plut2.m8.7937.m1	Montipora_capitata_PredGene_adi2mcaRNA814_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA815_R3.t1, Montipora_capitata_PredGene_g99.t1
OG0002899	plut2.m8.9246.m1	Montipora_capitata_PredGene_g38328.t1
OG0002901	plut2.m8.21556.m1	Montipora_capitata_PredGene_g48503.t1, Montipora_capitata_PredGene_g67948.t1
OG0002902	plut2.m8.7725.m1	Montipora_capitata_PredGene_g33243.t1
OG0002903	plut2.m8.16135.m1	Montipora_capitata_PredGene_adi2mcaRNA19991_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA19992_R1.t1
OG0002904	plut2.m8.23079.m1	Montipora_capitata_PredGene_g37269.t1
OG0002904	plut2.m8.16590.m1	Montipora_capitata_PredGene_g37268.t1
OG0002905	plut2.m8.16132.m1	Montipora_capitata_PredGene_g9398.t1
OG0002906	plut2.m8.14020.m1, plut2.m8.14014.m1, plut2.m8.14021.m1, plut2.m8.14013.m1	Montipora_capitata_PredGene_g22690.t1, Montipora_capitata_PredGene_g22699.t1, Montipora_capitata_PredGene_adi2mcaRNA12026_R0.t1
OG0002907	plut2.m8.22500.m1	Montipora_capitata_PredGene_g4181.t1
OG0002908	plut2.m8.14422.m1, plut2.m8.21038.m1	Montipora_capitata_PredGene_g10479.t1
OG0002909	plut2.m8.8690.m1	Montipora_capitata_PredGene_adi2mcaRNA16882_R0.t1
OG0002910	plut2.m8.8162.m1	Montipora_capitata_PredGene_g28457.t1
OG0002910	plut2.m8.21113.m1, jamg1.model.Sc0000404.13	Montipora_capitata_PredGene_g56480.t1
OG0002911	plut2.m8.32024.m1	Montipora_capitata_PredGene_g54693.t1
OG0002912	jamg1.model.Sc0000412.26, jamg1.model.Sc0000412.27, jamg1.model.Sc0000412.25	Montipora_capitata_PredGene_g27760.t1
OG0002913	plut2.m8.16974.m1, plut2.m8.16978.m1	Montipora_capitata_PredGene_adi2mcaRNA3829_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA3828_R0.t1
OG0002914	plut2.m8.19717.m1, plut2.m8.19722.m1, plut2.m8.19718.m1	Montipora_capitata_PredGene_g43223.t1, Montipora_capitata_PredGene_g43219.t1, Montipora_capitata_PredGene_g43222.t1, Montipora_capitata_PredGene_g43220.t1, Montipora_capitata_PredGene_g43217.t1
OG0002915	plut2.m8.19725.m1	Montipora_capitata_PredGene_g43211.t1, Montipora_capitata_PredGene_g3576.t1
OG0002917	plut2.m8.1238.m1	Montipora_capitata_PredGene_g38388.t1
OG0002918	plut2.m8.22169.m1, plut2.m8.31655.m1	Montipora_capitata_PredGene_adi2mcaRNA17426_R0.t1
OG0002919	plut2.m8.20642.m1	Montipora_capitata_PredGene_g29173.t1
OG0002920	plut2.m8.2539.m1	Montipora_capitata_PredGene_g62788.t1, Montipora_capitata_PredGene_g39015.t1, Montipora_capitata_PredGene_g39011.t1
OG0002921	plut2.m8.9711.m1	Montipora_capitata_PredGene_g53222.t1
OG0002922	plut2.m8.9703.m1	Montipora_capitata_PredGene_g53228.t1
OG0002923	plut2.m8.26438.m1, plut2.m8.31403.m1	Montipora_capitata_PredGene_g70325.t1, Montipora_capitata_PredGene_g53235.t1
OG0002924	plut2.m8.11840.m1	Montipora_capitata_PredGene_g35082.t1
OG0002925	plut2.m8.3925.m1, plut2.m8.18108.m1, plut2.m8.17830.m1, plut2.m8.25086.m1, jamg1.model.xfSc0000094.12, plut2.m8.33552.m1	Montipora_capitata_PredGene_adi2mcaRNA4141_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA35453_R6.t1
OG0002926	plut2.m8.18851.m1	Montipora_capitata_PredGene_g44727.t1
OG0002927	plut2.m8.4690.m1	Montipora_capitata_PredGene_g50627.t1, Montipora_capitata_PredGene_g66879.t1
OG0002928	plut2.m8.6450.m1	Montipora_capitata_PredGene_g39526.t1, Montipora_capitata_PredGene_g5137.t1, Montipora_capitata_PredGene_adi2mcaRNA34949_R1.t1, Montipora_capitata_PredGene_adi2mcaRNA34949_R7.t1, Montipora_capitata_PredGene_g17024.t1
OG0002930	plut2.m8.5167.m1, plut2.m8.5168.m1	Montipora_capitata_PredGene_adi2mcaRNA30753_R0.t1
OG0002931	plut2.m8.2876.m1, plut2.m8.2870.m1	Montipora_capitata_PredGene_g64405.t1, Montipora_capitata_PredGene_g64424.t1
OG0002932	plut2.m8.1687.m1	Montipora_capitata_PredGene_adi2mcaRNA22627_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA39956_R0.t1
OG0002934	plut2.m8.1118.m1	Montipora_capitata_PredGene_adi2mcaRNA2792_R1.t1, Montipora_capitata_PredGene_g634.t1
OG0002936	plut2.m8.9209.m1	Montipora_capitata_PredGene_g9847.t1, Montipora_capitata_PredGene_g67310.t1, Montipora_capitata_PredGene_g70329.t1, Montipora_capitata_PredGene_g48303.t1, Montipora_capitata_PredGene_g46384.t1, Montipora_capitata_PredGene_g46045.t1
OG0002937	plut2.m8.5130.m1	Montipora_capitata_PredGene_g40271.t1, Montipora_capitata_PredGene_g47550.t1, Montipora_capitata_PredGene_g35527.t1
OG0002938	plut2.m8.21152.m1	Montipora_capitata_PredGene_g63306.t1
OG0002939	plut2.m8.2065.m1	Montipora_capitata_PredGene_g14925.t1
OG0002940	plut2.m8.7528.m1	Montipora_capitata_PredGene_adi2mcaRNA34068_R1.t1, Montipora_capitata_PredGene_g25376.t1
OG0002941	plut2.m8.7525.m1	Montipora_capitata_PredGene_g60205.t1
OG0002942	plut2.m8.7376.m1	Montipora_capitata_PredGene_adi2mcaRNA3380_R0.t1
OG0002943	plut2.m8.19466.m1	Montipora_capitata_PredGene_g21325.t1
OG0002944	plut2.m8.29078.m1	Montipora_capitata_PredGene_g2701.t1
OG0002945	plut2.m8.6121.m1	Montipora_capitata_PredGene_g27205.t1
OG0002946	plut2.m8.15438.m1	Montipora_capitata_PredGene_g19260.t1, Montipora_capitata_PredGene_g44190.t1
OG0002947	plut2.m8.5995.m1	Montipora_capitata_PredGene_g6556.t1
OG0002947	plut2.m8.6000.m1, plut2.m8.6001.m1	Montipora_capitata_PredGene_g48122.t1
OG0002948	plut2.m8.19228.m1, plut2.m8.19223.m1	Montipora_capitata_PredGene_g57634.t1
OG0002950	plut2.m8.2961.m1	Montipora_capitata_PredGene_adi2mcaRNA36153_R1.t1
OG0002951	plut2.m8.29337.m1, plut2.m8.30449.m1, plut2.m8.25205.m1	Montipora_capitata_PredGene_g4816.t1, Montipora_capitata_PredGene_g41809.t1, Montipora_capitata_PredGene_g49235.t1, Montipora_capitata_PredGene_g7339.t1
OG0002952	plut2.m8.15861.m1	Montipora_capitata_PredGene_g39439.t1
OG0002953	plut2.m8.30835.m1	Montipora_capitata_PredGene_g13137.t1, Montipora_capitata_PredGene_g40828.t1, Montipora_capitata_PredGene_g40593.t1
OG0002954	plut2.m8.9605.m1	Montipora_capitata_PredGene_adi2mcaRNA14553_R4.t1, Montipora_capitata_PredGene_adi2mcaRNA14553_R3.t1, Montipora_capitata_PredGene_adi2mcaRNA14553_R5.t1, Montipora_capitata_PredGene_adi2mcaRNA14553_R8.t1, Montipora_capitata_PredGene_adi2mcaRNA14554_R0.t1, Montipora_capitata_PredGene_adi2mcaRNA14554_R1.t1, Montipora_capitata_PredGene_adi2mcaRNA14554_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA14553_R6.t1
OG0002955	plut2.m8.15511.m1, plut2.m8.15515.m1, plut2.m8.15152.m1	Montipora_capitata_PredGene_g38619.t1, Montipora_capitata_PredGene_g38618.t1
OG0002959	plut2.m8.32134.m1	Montipora_capitata_PredGene_g68288.t1
OG0002959	plut2.m8.29868.m1, plut2.m8.33153.m1, plut2.m8.22416.m1, plut2.m8.4003.m1	Montipora_capitata_PredGene_g23645.t1
OG0002961	jamg1.model.Sc0000159.42	Montipora_capitata_PredGene_g2888.t1, Montipora_capitata_PredGene_g39067.t1
OG0002964	plut2.m8.3115.m1, plut2.m8.3114.m1	Montipora_capitata_PredGene_adi2mcaRNA9513_R0.t1
OG0002965	plut2.m8.5137.m1	Montipora_capitata_PredGene_adi2mcaRNA9500_R0.t1
OG0002966	plut2.m8.3396.m1, plut2.m8.3391.m1, plut2.m8.3392.m1	Montipora_capitata_PredGene_adi2mcaRNA23243_R0.t1
OG0002967	plut2.m8.4528.m1	Montipora_capitata_PredGene_adi2mcaRNA3549_R2.t1, Montipora_capitata_PredGene_g40024.t1, Montipora_capitata_PredGene_g1470.t1
OG0002968	plut2.m8.15403.m1	Montipora_capitata_PredGene_g51736.t1
OG0002970	plut2.m8.32258.m1	Montipora_capitata_PredGene_g67128.t1
OG0002971	plut2.m8.7093.m1	Montipora_capitata_PredGene_g49264.t1
OG0002972	plut2.m8.6749.m1	Montipora_capitata_PredGene_adi2mcaRNA10800_R0.t1
OG0002973	plut2.m8.6111.m1	Montipora_capitata_PredGene_g27230.t1
OG0002973	plut2.m8.6112.m1	Montipora_capitata_PredGene_g27229.t1
OG0002974	plut2.m8.6110.m1	Montipora_capitata_PredGene_g27232.t1
OG0002975	plut2.m8.23490.m1	Montipora_capitata_PredGene_g26277.t1
OG0002976	plut2.m8.20222.m1	Montipora_capitata_PredGene_g26275.t1
OG0002977	plut2.m8.6132.m1	Montipora_capitata_PredGene_g27197.t1
OG0002979	plut2.m8.32379.m1	Montipora_capitata_PredGene_g60343.t1
OG0002980	plut2.m8.32380.m1	Montipora_capitata_PredGene_g60345.t1
OG0002981	plut2.m8.2166.m1	Montipora_capitata_PredGene_adi2mcaRNA21029_R0.t1
OG0002983	plut2.m8.16278.m1	Montipora_capitata_PredGene_g24980.t1
OG0002984	plut2.m8.20896.m1	Montipora_capitata_PredGene_adi2mcaRNA39462_R1.t1, Montipora_capitata_PredGene_g60937.t1
OG0002985	plut2.m8.8381.m1	Montipora_capitata_PredGene_g9554.t1
OG0002988	plut2.m8.14996.m1	Montipora_capitata_PredGene_g2201.t1, Montipora_capitata_PredGene_g2204.t1
OG0002989	plut2.m8.4105.m1	Montipora_capitata_PredGene_adi2mcaRNA32115_R1.t1
OG0002990	plut2.m8.28399.m1	Montipora_capitata_PredGene_g39609.t1
OG0002991	plut2.m8.5929.m1	Montipora_capitata_PredGene_adi2mcaRNA13343_R0.t1
OG0002992	plut2.m8.29821.m1	Montipora_capitata_PredGene_adi2mcaRNA11510_R1.t1
OG0002992	plut2.m8.22430.m1	Montipora_capitata_PredGene_g21352.t1
OG0002994	plut2.m8.15360.m1, plut2.m8.15363.m1	Montipora_capitata_PredGene_g67397.t1
OG0002994	plut2.m8.33494.m1	Montipora_capitata_PredGene_g61538.t1
OG0002994	plut2.m8.23374.m1	Montipora_capitata_PredGene_g27705.t1
OG0002995	plut2.m8.26039.m1, plut2.m8.26038.m1	Montipora_capitata_PredGene_adi2mcaRNA29925_R7.t1, Montipora_capitata_PredGene_adi2mcaRNA10691_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA22288_R7.t1, Montipora_capitata_PredGene_adi2mcaRNA6731_R2.t1
