Orthogroup	Pocillopora_acuta_HIv1.genes.pep	Montipora_capitata_HIv2.genes.pep
OG0004714	Pocillopora_acuta_HIv1_PredGene_15669_t, Pocillopora_acuta_HIv1_PredGene_g31894.t1	Montipora_capitata_PredGene_g70688.t1
OG0004715	Pocillopora_acuta_HIv1_PredGene_g31874.t1	Montipora_capitata_PredGene_g63263.t1
OG0004716	Pocillopora_acuta_HIv1_PredGene_g2369.t1, Pocillopora_acuta_HIv1_PredGene_18583_t, Pocillopora_acuta_HIv1_PredGene_g2369.t2	Montipora_capitata_PredGene_g35163.t1
OG0004717	Pocillopora_acuta_HIv1_PredGene_g24531.t1	Montipora_capitata_PredGene_g64368.t1, Montipora_capitata_PredGene_g33680.t1, Montipora_capitata_PredGene_g33678.t1
OG0004718	Pocillopora_acuta_HIv1_PredGene_14484_t, Pocillopora_acuta_HIv1_PredGene_g12370.t1	Montipora_capitata_PredGene_g22353.t1
OG0004719	Pocillopora_acuta_HIv1_PredGene_g4387.t1	Montipora_capitata_PredGene_g57763.t1, Montipora_capitata_PredGene_g57762.t1
OG0004720	Pocillopora_acuta_HIv1_PredGene_g10601.t1, Pocillopora_acuta_HIv1_PredGene_22746_t	Montipora_capitata_PredGene_g47091.t1
OG0004721	Pocillopora_acuta_HIv1_PredGene_g10590.t1, Pocillopora_acuta_HIv1_PredGene_g10590.t2, Pocillopora_acuta_HIv1_PredGene_g10590.t3	Montipora_capitata_PredGene_g47070.t1
OG0004722	Pocillopora_acuta_HIv1_PredGene_g9228.t1, Pocillopora_acuta_HIv1_PredGene_7706_t	Montipora_capitata_PredGene_g4645.t1
OG0004723	Pocillopora_acuta_HIv1_PredGene_g23093.t1, Pocillopora_acuta_HIv1_PredGene_19618_t	Montipora_capitata_PredGene_adi2mcaRNA26863_R1.t1
OG0004724	Pocillopora_acuta_HIv1_PredGene_g31140.t1, Pocillopora_acuta_HIv1_PredGene_g31146.t1, Pocillopora_acuta_HIv1_PredGene_g31148.t1, Pocillopora_acuta_HIv1_PredGene_11050_t	Montipora_capitata_PredGene_g45193.t1
OG0004725	Pocillopora_acuta_HIv1_PredGene_11051_t, Pocillopora_acuta_HIv1_PredGene_g31149.t1	Montipora_capitata_PredGene_g45192.t1, Montipora_capitata_PredGene_g45191.t1
OG0004726	Pocillopora_acuta_HIv1_PredGene_g27400.t1, Pocillopora_acuta_HIv1_PredGene_17795_t	Montipora_capitata_PredGene_g21904.t1
OG0004727	Pocillopora_acuta_HIv1_PredGene_g21788.t1	Montipora_capitata_PredGene_g66476.t1
OG0004728	Pocillopora_acuta_HIv1_PredGene_g8763.t1	Montipora_capitata_PredGene_g10267.t1
OG0004729	Pocillopora_acuta_HIv1_PredGene_g19743.t1	Montipora_capitata_PredGene_adi2mcaRNA17223_R1.t1
OG0004730	Pocillopora_acuta_HIv1_PredGene_g12219.t1	Montipora_capitata_PredGene_g32130.t1, Montipora_capitata_PredGene_g57566.t1, Montipora_capitata_PredGene_g57572.t1
OG0004731	Pocillopora_acuta_HIv1_PredGene_g17283.t1	Montipora_capitata_PredGene_g48109.t1, Montipora_capitata_PredGene_g48110.t1
OG0004732	Pocillopora_acuta_HIv1_PredGene_g2834.t1	Montipora_capitata_PredGene_g64599.t1
OG0004733	Pocillopora_acuta_HIv1_PredGene_g5489.t1, Pocillopora_acuta_HIv1_PredGene_g15650.t1, Pocillopora_acuta_HIv1_PredGene_g4553.t1, Pocillopora_acuta_HIv1_PredGene_g4552.t1	Montipora_capitata_PredGene_g64600.t1
OG0004735	Pocillopora_acuta_HIv1_PredGene_g17223.t1, Pocillopora_acuta_HIv1_PredGene_g29267.t1, Pocillopora_acuta_HIv1_PredGene_23248_t, Pocillopora_acuta_HIv1_PredGene_22800_t	Montipora_capitata_PredGene_adi2mcaRNA9889_R1.t1
OG0004736	Pocillopora_acuta_HIv1_PredGene_g27647.t1, Pocillopora_acuta_HIv1_PredGene_g29284.t2, Pocillopora_acuta_HIv1_PredGene_g29284.t1	Montipora_capitata_PredGene_g6682.t1
OG0004738	Pocillopora_acuta_HIv1_PredGene_g30141.t3, Pocillopora_acuta_HIv1_PredGene_g30141.t1, Pocillopora_acuta_HIv1_PredGene_g30141.t2	Montipora_capitata_PredGene_g54486.t1
OG0004739	Pocillopora_acuta_HIv1_PredGene_g2390.t1, Pocillopora_acuta_HIv1_PredGene_g24126.t1, Pocillopora_acuta_HIv1_PredGene_g24140.t1, Pocillopora_acuta_HIv1_PredGene_g18148.t1	Montipora_capitata_PredGene_g44047.t1, Montipora_capitata_PredGene_g67703.t1, Montipora_capitata_PredGene_g50360.t1, Montipora_capitata_PredGene_g40545.t1
OG0004740	Pocillopora_acuta_HIv1_PredGene_g32816.t1	Montipora_capitata_PredGene_g17231.t1
OG0004741	Pocillopora_acuta_HIv1_PredGene_g32812.t1	Montipora_capitata_PredGene_adi2mcaRNA10635_R0.t1
OG0004742	Pocillopora_acuta_HIv1_PredGene_g6311.t1	Montipora_capitata_PredGene_g54602.t1
OG0004743	Pocillopora_acuta_HIv1_PredGene_g29377.t1, Pocillopora_acuta_HIv1_PredGene_g6546.t1	Montipora_capitata_PredGene_g37499.t1
OG0004744	Pocillopora_acuta_HIv1_PredGene_g28201.t1	Montipora_capitata_PredGene_g43173.t1
OG0004745	Pocillopora_acuta_HIv1_PredGene_g28199.t1	Montipora_capitata_PredGene_g17901.t1
OG0004746	Pocillopora_acuta_HIv1_PredGene_g185.t1, Pocillopora_acuta_HIv1_PredGene_g33389.t1	Montipora_capitata_PredGene_g57241.t1
OG0004748	Pocillopora_acuta_HIv1_PredGene_g16748.t1	Montipora_capitata_PredGene_adi2mcaRNA34775_R1.t1
OG0004750	Pocillopora_acuta_HIv1_PredGene_11563_t, Pocillopora_acuta_HIv1_PredGene_g1195.t1	Montipora_capitata_PredGene_adi2mcaRNA37553_R0.t1
OG0004751	Pocillopora_acuta_HIv1_PredGene_g21101.t1, Pocillopora_acuta_HIv1_PredGene_g9363.t1	Montipora_capitata_PredGene_g3340.t1
OG0004752	Pocillopora_acuta_HIv1_PredGene_4455_t, Pocillopora_acuta_HIv1_PredGene_g20153.t2, Pocillopora_acuta_HIv1_PredGene_g20153.t1	Montipora_capitata_PredGene_g15372.t1
OG0004753	Pocillopora_acuta_HIv1_PredGene_14319_t, Pocillopora_acuta_HIv1_PredGene_g30828.t1, Pocillopora_acuta_HIv1_PredGene_g30828.t2, Pocillopora_acuta_HIv1_PredGene_g30828.t3	Montipora_capitata_PredGene_g33619.t1
OG0004754	Pocillopora_acuta_HIv1_PredGene_g26665.t1, Pocillopora_acuta_HIv1_PredGene_g26672.t1	Montipora_capitata_PredGene_g43839.t1
OG0004754	Pocillopora_acuta_HIv1_PredGene_g26654.t1, Pocillopora_acuta_HIv1_PredGene_g26661.t1	Montipora_capitata_PredGene_g43833.t1
OG0004755	Pocillopora_acuta_HIv1_PredGene_g26655.t1, Pocillopora_acuta_HIv1_PredGene_g26662.t1, Pocillopora_acuta_HIv1_PredGene_g26666.t1	Montipora_capitata_PredGene_g43832.t1
OG0004757	Pocillopora_acuta_HIv1_PredGene_g5331.t1, Pocillopora_acuta_HIv1_PredGene_g3144.t1	Montipora_capitata_PredGene_g68768.t1
OG0004758	Pocillopora_acuta_HIv1_PredGene_g30570.t2, Pocillopora_acuta_HIv1_PredGene_g30570.t1, Pocillopora_acuta_HIv1_PredGene_25429_t	Montipora_capitata_PredGene_g22837.t1
OG0004759	Pocillopora_acuta_HIv1_PredGene_g10136.t2, Pocillopora_acuta_HIv1_PredGene_g10136.t1, Pocillopora_acuta_HIv1_PredGene_14762_t	Montipora_capitata_PredGene_adi2mcaRNA9326_R0.t1
OG0004760	Pocillopora_acuta_HIv1_PredGene_g26404.t1, Pocillopora_acuta_HIv1_PredGene_g5471.t1	Montipora_capitata_PredGene_g62847.t1
OG0004761	Pocillopora_acuta_HIv1_PredGene_g28446.t2, Pocillopora_acuta_HIv1_PredGene_25660_t, Pocillopora_acuta_HIv1_PredGene_g28446.t1	Montipora_capitata_PredGene_g62848.t1
OG0004762	Pocillopora_acuta_HIv1_PredGene_g4412.t1, Pocillopora_acuta_HIv1_PredGene_g4410.t1, Pocillopora_acuta_HIv1_PredGene_g4446.t1	Montipora_capitata_PredGene_adi2mcaRNA5785_R0.t1
OG0004763	Pocillopora_acuta_HIv1_PredGene_g32181.t1, Pocillopora_acuta_HIv1_PredGene_g31222.t1, Pocillopora_acuta_HIv1_PredGene_11132_t, Pocillopora_acuta_HIv1_PredGene_11814_t	Montipora_capitata_PredGene_g39000.t1
OG0004764	Pocillopora_acuta_HIv1_PredGene_11809_t, Pocillopora_acuta_HIv1_PredGene_11127_t, Pocillopora_acuta_HIv1_PredGene_g32176.t1, Pocillopora_acuta_HIv1_PredGene_g31217.t1	Montipora_capitata_PredGene_g39006.t1
OG0004768	Pocillopora_acuta_HIv1_PredGene_g33121.t1	Montipora_capitata_PredGene_g18799.t1
OG0004769	Pocillopora_acuta_HIv1_PredGene_g11795.t1	Montipora_capitata_PredGene_g48582.t1
OG0004770	Pocillopora_acuta_HIv1_PredGene_g14681.t1, Pocillopora_acuta_HIv1_PredGene_g21953.t1	Montipora_capitata_PredGene_g43332.t1
OG0004771	Pocillopora_acuta_HIv1_PredGene_g8268.t1	Montipora_capitata_PredGene_g22581.t1
OG0004772	Pocillopora_acuta_HIv1_PredGene_3889_t, Pocillopora_acuta_HIv1_PredGene_g15553.t1	Montipora_capitata_PredGene_g44634.t1
OG0004774	Pocillopora_acuta_HIv1_PredGene_g5308.t1	Montipora_capitata_PredGene_g61827.t1, Montipora_capitata_PredGene_g61828.t1
OG0004775	Pocillopora_acuta_HIv1_PredGene_g2492.t1	Montipora_capitata_PredGene_g54976.t1
OG0004776	Pocillopora_acuta_HIv1_PredGene_g2499.t1	Montipora_capitata_PredGene_g54981.t1
OG0004780	Pocillopora_acuta_HIv1_PredGene_g32302.t1	Montipora_capitata_PredGene_g42491.t1
OG0004781	Pocillopora_acuta_HIv1_PredGene_g24724.t1	Montipora_capitata_PredGene_g67904.t1
OG0004782	Pocillopora_acuta_HIv1_PredGene_g19584.t1, Pocillopora_acuta_HIv1_PredGene_g6153.t1, Pocillopora_acuta_HIv1_PredGene_23150_t	Montipora_capitata_PredGene_g55630.t1
OG0004783	Pocillopora_acuta_HIv1_PredGene_g2090.t1	Montipora_capitata_PredGene_adi2mcaRNA25673_R0.t1, Montipora_capitata_PredGene_g66545.t1
OG0004784	Pocillopora_acuta_HIv1_PredGene_g32405.t1, Pocillopora_acuta_HIv1_PredGene_g32898.t1	Montipora_capitata_PredGene_g63490.t1
OG0004786	Pocillopora_acuta_HIv1_PredGene_g4283.t1	Montipora_capitata_PredGene_g39121.t1, Montipora_capitata_PredGene_g30258.t1, Montipora_capitata_PredGene_g21991.t1
OG0004786	Pocillopora_acuta_HIv1_PredGene_g32763.t1	Montipora_capitata_PredGene_g57413.t1, Montipora_capitata_PredGene_g34019.t1
OG0004787	Pocillopora_acuta_HIv1_PredGene_g12476.t1, Pocillopora_acuta_HIv1_PredGene_g12477.t1	Montipora_capitata_PredGene_g58972.t1
OG0004789	Pocillopora_acuta_HIv1_PredGene_g20199.t1, Pocillopora_acuta_HIv1_PredGene_g28269.t1	Montipora_capitata_PredGene_g12401.t1
OG0004790	Pocillopora_acuta_HIv1_PredGene_g26717.t1	Montipora_capitata_PredGene_g2821.t1
OG0004791	Pocillopora_acuta_HIv1_PredGene_30716_t, Pocillopora_acuta_HIv1_PredGene_4670_t, Pocillopora_acuta_HIv1_PredGene_g6679.t1, Pocillopora_acuta_HIv1_PredGene_g27154.t1	Montipora_capitata_PredGene_g32877.t1
OG0004792	Pocillopora_acuta_HIv1_PredGene_g6676.t1, Pocillopora_acuta_HIv1_PredGene_g27157.t1, Pocillopora_acuta_HIv1_PredGene_4672_t, Pocillopora_acuta_HIv1_PredGene_30714_t	Montipora_capitata_PredGene_g32871.t1
OG0004793	Pocillopora_acuta_HIv1_PredGene_g6675.t1, Pocillopora_acuta_HIv1_PredGene_g27158.t1	Montipora_capitata_PredGene_adi2mcaRNA14954_R0.t1
OG0004794	Pocillopora_acuta_HIv1_PredGene_g6671.t1	Montipora_capitata_PredGene_adi2mcaRNA27912_R0.t1
OG0004795	Pocillopora_acuta_HIv1_PredGene_26077_t, Pocillopora_acuta_HIv1_PredGene_g26789.t1	Montipora_capitata_PredGene_g50781.t1
OG0004796	Pocillopora_acuta_HIv1_PredGene_g25935.t1, Pocillopora_acuta_HIv1_PredGene_g8636.t1	Montipora_capitata_PredGene_g42233.t1, Montipora_capitata_PredGene_g42232.t1
OG0004798	Pocillopora_acuta_HIv1_PredGene_g13872.t1, Pocillopora_acuta_HIv1_PredGene_g5198.t1	Montipora_capitata_PredGene_adi2mcaRNA20799_R0.t1
OG0004800	Pocillopora_acuta_HIv1_PredGene_g11455.t1, Pocillopora_acuta_HIv1_PredGene_g24916.t1	Montipora_capitata_PredGene_g2687.t1
OG0004801	Pocillopora_acuta_HIv1_PredGene_g28497.t1	Montipora_capitata_PredGene_g2636.t1, Montipora_capitata_PredGene_g68912.t1, Montipora_capitata_PredGene_g3297.t1, Montipora_capitata_PredGene_g40729.t1, Montipora_capitata_PredGene_g27535.t1, Montipora_capitata_PredGene_g35356.t1, Montipora_capitata_PredGene_g64554.t1
OG0004802	Pocillopora_acuta_HIv1_PredGene_g33137.t1, Pocillopora_acuta_HIv1_PredGene_g33138.t1	Montipora_capitata_PredGene_g67368.t1
OG0004803	Pocillopora_acuta_HIv1_PredGene_g18132.t1	Montipora_capitata_PredGene_adi2mcaRNA7046_R1.t1, Montipora_capitata_PredGene_g43560.t1, Montipora_capitata_PredGene_g17651.t1, Montipora_capitata_PredGene_g2720.t1
OG0004804	Pocillopora_acuta_HIv1_PredGene_g13813.t1	Montipora_capitata_PredGene_g27547.t1
OG0004804	Pocillopora_acuta_HIv1_PredGene_g29454.t1	Montipora_capitata_PredGene_g9829.t1
OG0004805	Pocillopora_acuta_HIv1_PredGene_g21810.t2, Pocillopora_acuta_HIv1_PredGene_g21810.t1	Montipora_capitata_PredGene_g15246.t1
OG0004806	Pocillopora_acuta_HIv1_PredGene_g27227.t1	Montipora_capitata_PredGene_g11515.t1
OG0004807	Pocillopora_acuta_HIv1_PredGene_g21824.t1, Pocillopora_acuta_HIv1_PredGene_g21823.t1, Pocillopora_acuta_HIv1_PredGene_g21825.t1	Montipora_capitata_PredGene_g46190.t1
OG0004808	Pocillopora_acuta_HIv1_PredGene_g15836.t1	Montipora_capitata_PredGene_g46179.t1
OG0004810	Pocillopora_acuta_HIv1_PredGene_g2266.t1, Pocillopora_acuta_HIv1_PredGene_g26993.t1, Pocillopora_acuta_HIv1_PredGene_4518_t, Pocillopora_acuta_HIv1_PredGene_15360_t	Montipora_capitata_PredGene_g58312.t1
OG0004811	Pocillopora_acuta_HIv1_PredGene_g2283.t2, Pocillopora_acuta_HIv1_PredGene_g27013.t2, Pocillopora_acuta_HIv1_PredGene_g27013.t1, Pocillopora_acuta_HIv1_PredGene_g2283.t1	Montipora_capitata_PredGene_g17429.t1
OG0004812	Pocillopora_acuta_HIv1_PredGene_g12511.t1, Pocillopora_acuta_HIv1_PredGene_g30608.t2, Pocillopora_acuta_HIv1_PredGene_g30608.t1, Pocillopora_acuta_HIv1_PredGene_g12511.t2	Montipora_capitata_PredGene_g27252.t1
OG0004813	Pocillopora_acuta_HIv1_PredGene_12273_t, Pocillopora_acuta_HIv1_PredGene_g10014.t1	Montipora_capitata_PredGene_g54395.t1
OG0004815	Pocillopora_acuta_HIv1_PredGene_g33092.t1	Montipora_capitata_PredGene_g67342.t1, Montipora_capitata_PredGene_g21152.t1
OG0004816	Pocillopora_acuta_HIv1_PredGene_g33168.t1	Montipora_capitata_PredGene_g67346.t1
OG0004818	Pocillopora_acuta_HIv1_PredGene_g13559.t1, Pocillopora_acuta_HIv1_PredGene_g15899.t1	Montipora_capitata_PredGene_g30304.t1
OG0004819	Pocillopora_acuta_HIv1_PredGene_g14283.t1, Pocillopora_acuta_HIv1_PredGene_g28142.t1	Montipora_capitata_PredGene_g51657.t1
OG0004820	Pocillopora_acuta_HIv1_PredGene_g28152.t1, Pocillopora_acuta_HIv1_PredGene_g23835.t1, Pocillopora_acuta_HIv1_PredGene_g28152.t2	Montipora_capitata_PredGene_g51664.t1
OG0004821	Pocillopora_acuta_HIv1_PredGene_31895_t, Pocillopora_acuta_HIv1_PredGene_12883_t, Pocillopora_acuta_HIv1_PredGene_g28139.t1, Pocillopora_acuta_HIv1_PredGene_g14286.t1	Montipora_capitata_PredGene_g29312.t1
OG0004822	Pocillopora_acuta_HIv1_PredGene_g26015.t1	Montipora_capitata_PredGene_g41501.t1
OG0004823	Pocillopora_acuta_HIv1_PredGene_g22588.t1, Pocillopora_acuta_HIv1_PredGene_g15286.t1	Montipora_capitata_PredGene_g8031.t1, Montipora_capitata_PredGene_adi2mcaRNA13816_R0.t1
OG0004824	Pocillopora_acuta_HIv1_PredGene_g3189.t1	Montipora_capitata_PredGene_g56977.t1
OG0004825	Pocillopora_acuta_HIv1_PredGene_g20544.t1	Montipora_capitata_PredGene_g63106.t1
OG0004826	Pocillopora_acuta_HIv1_PredGene_g6415.t1	Montipora_capitata_PredGene_g40920.t1
OG0004827	Pocillopora_acuta_HIv1_PredGene_g6418.t1	Montipora_capitata_PredGene_g40926.t1, Montipora_capitata_PredGene_g40927.t1
OG0004828	Pocillopora_acuta_HIv1_PredGene_g6413.t1	Montipora_capitata_PredGene_g40913.t1
OG0004829	Pocillopora_acuta_HIv1_PredGene_g19662.t2	Montipora_capitata_PredGene_g70892.t1
OG0004830	Pocillopora_acuta_HIv1_PredGene_g2444.t1	Montipora_capitata_PredGene_g51523.t1, Montipora_capitata_PredGene_g51095.t1
OG0004831	Pocillopora_acuta_HIv1_PredGene_g14361.t1	Montipora_capitata_PredGene_g1357.t1
OG0004832	Pocillopora_acuta_HIv1_PredGene_g26565.t1, Pocillopora_acuta_HIv1_PredGene_g26581.t1	Montipora_capitata_PredGene_adi2mcaRNA38058_R0.t1
OG0004833	Pocillopora_acuta_HIv1_PredGene_6440_t, Pocillopora_acuta_HIv1_PredGene_g22823.t1, Pocillopora_acuta_HIv1_PredGene_g8902.t1	Montipora_capitata_PredGene_g7796.t1
OG0004834	Pocillopora_acuta_HIv1_PredGene_g22824.t2, Pocillopora_acuta_HIv1_PredGene_g8901.t2, Pocillopora_acuta_HIv1_PredGene_g22824.t1, Pocillopora_acuta_HIv1_PredGene_g8901.t1	Montipora_capitata_PredGene_g7797.t1
OG0004835	Pocillopora_acuta_HIv1_PredGene_g30447.t1, Pocillopora_acuta_HIv1_PredGene_g30446.t1	Montipora_capitata_PredGene_g59121.t1
OG0004836	Pocillopora_acuta_HIv1_PredGene_g21396.t2, Pocillopora_acuta_HIv1_PredGene_g21396.t1	Montipora_capitata_PredGene_g62143.t1
OG0004837	Pocillopora_acuta_HIv1_PredGene_g1031.t1, Pocillopora_acuta_HIv1_PredGene_g1031.t2	Montipora_capitata_PredGene_g16053.t1
OG0004838	Pocillopora_acuta_HIv1_PredGene_g13254.t1, Pocillopora_acuta_HIv1_PredGene_g30421.t1, Pocillopora_acuta_HIv1_PredGene_20999_t	Montipora_capitata_PredGene_g48583.t1
OG0004839	Pocillopora_acuta_HIv1_PredGene_g11962.t1	Montipora_capitata_PredGene_adi2mcaRNA30835_R0.t1
OG0004840	Pocillopora_acuta_HIv1_PredGene_g29044.t1, Pocillopora_acuta_HIv1_PredGene_g29044.t2, Pocillopora_acuta_HIv1_PredGene_g33234.t1	Montipora_capitata_PredGene_g62435.t1
OG0004841	Pocillopora_acuta_HIv1_PredGene_g26907.t1, Pocillopora_acuta_HIv1_PredGene_g26908.t1	Montipora_capitata_PredGene_g54457.t1, Montipora_capitata_PredGene_g54459.t1, Montipora_capitata_PredGene_g54458.t1
OG0004842	Pocillopora_acuta_HIv1_PredGene_g16824.t1	Montipora_capitata_PredGene_g55142.t1
OG0004843	Pocillopora_acuta_HIv1_PredGene_g16855.t1	Montipora_capitata_PredGene_adi2mcaRNA26448_R0.t1
OG0004844	Pocillopora_acuta_HIv1_PredGene_g21845.t1, Pocillopora_acuta_HIv1_PredGene_g21845.t2	Montipora_capitata_PredGene_g12288.t1
OG0004845	Pocillopora_acuta_HIv1_PredGene_g19982.t1	Montipora_capitata_PredGene_adi2mcaRNA38239_R1.t1
OG0004846	Pocillopora_acuta_HIv1_PredGene_g5016.t1, Pocillopora_acuta_HIv1_PredGene_g32510.t1, Pocillopora_acuta_HIv1_PredGene_18746_t	Montipora_capitata_PredGene_g25234.t1
OG0004847	Pocillopora_acuta_HIv1_PredGene_g5021.t1, Pocillopora_acuta_HIv1_PredGene_g32505.t1	Montipora_capitata_PredGene_g25232.t1
OG0004848	Pocillopora_acuta_HIv1_PredGene_g6073.t1, Pocillopora_acuta_HIv1_PredGene_g5030.t1, Pocillopora_acuta_HIv1_PredGene_g32501.t1	Montipora_capitata_PredGene_g25227.t1
OG0004849	Pocillopora_acuta_HIv1_PredGene_g32503.t1, Pocillopora_acuta_HIv1_PredGene_g6071.t1, Pocillopora_acuta_HIv1_PredGene_26869_t, Pocillopora_acuta_HIv1_PredGene_g5023.t1	Montipora_capitata_PredGene_g25230.t1
OG0004851	Pocillopora_acuta_HIv1_PredGene_g14698.t1, Pocillopora_acuta_HIv1_PredGene_g14698.t2	Montipora_capitata_PredGene_adi2mcaRNA13418_R0.t1
OG0004852	Pocillopora_acuta_HIv1_PredGene_g6605.t1, Pocillopora_acuta_HIv1_PredGene_20377_t, Pocillopora_acuta_HIv1_PredGene_21215_t, Pocillopora_acuta_HIv1_PredGene_g13129.t1	Montipora_capitata_PredGene_g68203.t1
OG0004853	Pocillopora_acuta_HIv1_PredGene_g13134.t1, Pocillopora_acuta_HIv1_PredGene_g6600.t1	Montipora_capitata_PredGene_g68200.t1
OG0004854	Pocillopora_acuta_HIv1_PredGene_g4309.t1	Montipora_capitata_PredGene_g42535.t1
OG0004855	Pocillopora_acuta_HIv1_PredGene_g20279.t1, Pocillopora_acuta_HIv1_PredGene_g30763.t1	Montipora_capitata_PredGene_g27456.t1
OG0004856	Pocillopora_acuta_HIv1_PredGene_g13286.t1, Pocillopora_acuta_HIv1_PredGene_g13287.t1	Montipora_capitata_PredGene_g6855.t1, Montipora_capitata_PredGene_g48598.t1
OG0004858	Pocillopora_acuta_HIv1_PredGene_g19570.t1, Pocillopora_acuta_HIv1_PredGene_g29469.t1	Montipora_capitata_PredGene_g58928.t1, Montipora_capitata_PredGene_g58942.t1
OG0004859	Pocillopora_acuta_HIv1_PredGene_g14637.t1	Montipora_capitata_PredGene_g36959.t1
OG0004860	Pocillopora_acuta_HIv1_PredGene_g21719.t1, Pocillopora_acuta_HIv1_PredGene_15142_t	Montipora_capitata_PredGene_g40953.t1
OG0004861	Pocillopora_acuta_HIv1_PredGene_g21727.t1, Pocillopora_acuta_HIv1_PredGene_g21725.t1	Montipora_capitata_PredGene_g40963.t1
OG0004862	Pocillopora_acuta_HIv1_PredGene_g20411.t1, Pocillopora_acuta_HIv1_PredGene_g20411.t2	Montipora_capitata_PredGene_g26553.t1
OG0004863	Pocillopora_acuta_HIv1_PredGene_g3497.t1, Pocillopora_acuta_HIv1_PredGene_g16734.t1	Montipora_capitata_PredGene_g27643.t1
OG0004864	Pocillopora_acuta_HIv1_PredGene_13737_t, Pocillopora_acuta_HIv1_PredGene_g14349.t1	Montipora_capitata_PredGene_g1378.t1
OG0004865	Pocillopora_acuta_HIv1_PredGene_g18319.t1	Montipora_capitata_PredGene_g67328.t1, Montipora_capitata_PredGene_g55323.t1
OG0004866	Pocillopora_acuta_HIv1_PredGene_g11115.t1, Pocillopora_acuta_HIv1_PredGene_g11113.t1	Montipora_capitata_PredGene_g32950.t1
OG0004867	Pocillopora_acuta_HIv1_PredGene_g1190.t1	Montipora_capitata_PredGene_g54845.t1
OG0004868	Pocillopora_acuta_HIv1_PredGene_g5147.t1, Pocillopora_acuta_HIv1_PredGene_g20756.t1, Pocillopora_acuta_HIv1_PredGene_32155_t, Pocillopora_acuta_HIv1_PredGene_32038_t	Montipora_capitata_PredGene_g6443.t1
OG0004869	Pocillopora_acuta_HIv1_PredGene_g12962.t1	Montipora_capitata_PredGene_g19171.t1
OG0004871	Pocillopora_acuta_HIv1_PredGene_g27664.t1, Pocillopora_acuta_HIv1_PredGene_g32888.t1	Montipora_capitata_PredGene_g44403.t1
OG0004872	Pocillopora_acuta_HIv1_PredGene_g33102.t1	Montipora_capitata_PredGene_g19719.t1, Montipora_capitata_PredGene_g10789.t1, Montipora_capitata_PredGene_adi2mcaRNA11077_R1.t1
OG0004873	Pocillopora_acuta_HIv1_PredGene_g33116.t1	Montipora_capitata_PredGene_g10808.t1
OG0004874	Pocillopora_acuta_HIv1_PredGene_g27015.t1, Pocillopora_acuta_HIv1_PredGene_4537_t, Pocillopora_acuta_HIv1_PredGene_g2285.t1	Montipora_capitata_PredGene_g58295.t1
OG0004875	Pocillopora_acuta_HIv1_PredGene_23816_t, Pocillopora_acuta_HIv1_PredGene_g6572.t1	Montipora_capitata_PredGene_g47225.t1
OG0004876	Pocillopora_acuta_HIv1_PredGene_g29417.t1	Montipora_capitata_PredGene_g4859.t1, Montipora_capitata_PredGene_g4860.t1, Montipora_capitata_PredGene_g42028.t1
OG0004877	Pocillopora_acuta_HIv1_PredGene_g28069.t1, Pocillopora_acuta_HIv1_PredGene_g28068.t1	Montipora_capitata_PredGene_adi2mcaRNA40352_R0.t1
OG0004878	Pocillopora_acuta_HIv1_PredGene_g14862.t1, Pocillopora_acuta_HIv1_PredGene_g14864.t1	Montipora_capitata_PredGene_g43310.t1
OG0004879	Pocillopora_acuta_HIv1_PredGene_g2504.t2, Pocillopora_acuta_HIv1_PredGene_g2504.t1	Montipora_capitata_PredGene_adi2mcaRNA40352_R3.t1, Montipora_capitata_PredGene_g68979.t1
OG0004880	Pocillopora_acuta_HIv1_PredGene_g9265.t1	Montipora_capitata_PredGene_g32389.t1
OG0004881	Pocillopora_acuta_HIv1_PredGene_g13080.t1	Montipora_capitata_PredGene_g45500.t1
OG0004882	Pocillopora_acuta_HIv1_PredGene_g4663.t1	Montipora_capitata_PredGene_adi2mcaRNA21862_R1.t1, Montipora_capitata_PredGene_adi2mcaRNA21862_R0.t1
OG0004884	Pocillopora_acuta_HIv1_PredGene_31622_t, Pocillopora_acuta_HIv1_PredGene_g25739.t1, Pocillopora_acuta_HIv1_PredGene_g25739.t3, Pocillopora_acuta_HIv1_PredGene_g25739.t2	Montipora_capitata_PredGene_g37267.t1
OG0004885	Pocillopora_acuta_HIv1_PredGene_g13095.t1, Pocillopora_acuta_HIv1_PredGene_g13095.t2	Montipora_capitata_PredGene_g55975.t1
OG0004886	Pocillopora_acuta_HIv1_PredGene_g13100.t1, Pocillopora_acuta_HIv1_PredGene_g13100.t2	Montipora_capitata_PredGene_g55986.t1
OG0004887	Pocillopora_acuta_HIv1_PredGene_g31791.t1	Montipora_capitata_PredGene_g30173.t1
OG0004888	Pocillopora_acuta_HIv1_PredGene_g12964.t1, Pocillopora_acuta_HIv1_PredGene_25037_t, Pocillopora_acuta_HIv1_PredGene_g12963.t1	Montipora_capitata_PredGene_g19170.t1
OG0004889	Pocillopora_acuta_HIv1_PredGene_g5056.t1, Pocillopora_acuta_HIv1_PredGene_g6102.t1	Montipora_capitata_PredGene_g57615.t1
OG0004890	Pocillopora_acuta_HIv1_PredGene_g6108.t1, Pocillopora_acuta_HIv1_PredGene_g6108.t2	Montipora_capitata_PredGene_adi2mcaRNA10278_R0.t1
