Orthogroup	Acerv_assembly_v1.0.protein	Mcavernosa.maker.proteins
OG0004653	Acerv_evm.model.Segkk2949_pilon.4, Acerv_evm.model.Segkk2949_pilon.1, Acerv_evm.model.Segkk1988_pilon.1	Mcavernosa25722-RA, Mcavernosa27331-RA
OG0004654	Acerv_evm.model.Segkk1991_pilon.27	Mcavernosa13747-RA
OG0004655	Acerv_evm.model.Segkk1991_pilon.20	Mcavernosa21806-RA
OG0004656	Acerv_evm.model.Segkk1991_pilon.33, Acerv_evm.model.Segkk1991_pilon.32	Mcavernosa13742-RA
OG0004657	Acerv_evm.model.Segkk1993_pilon.5	Mcavernosa29516-RA, Mcavernosa26864-RA, Mcavernosa33595-RA
OG0004658	Acerv_evm.model.Segkk1997_pilon.8	Mcavernosa11059-RA
OG0004659	Acerv_evm.model.Segkk3116_pilon.1, Acerv_evm.model.Segkk1997_pilon.13	Mcavernosa18061-RA, Mcavernosa17008-RA
OG0004660	Acerv_evm.model.Segkk1997_pilon.11	Mcavernosa11070-RA, Mcavernosa11069-RA
OG0004662	Acerv_evm.model.Segkk2011_pilon.6	Mcavernosa00914-RA
OG0004663	Acerv_evm.model.Segkk2011_pilon.3	Mcavernosa00906-RA
OG0004664	Acerv_evm.model.Segkk2011_pilon.21	Mcavernosa31895-RA
OG0004665	Acerv_evm.model.Segkk2056_pilon.26	Mcavernosa27685-RA
OG0004667	Acerv_evm.model.Segkk2088_pilon.1	Mcavernosa13632-RA, Mcavernosa13631-RA
OG0004670	Acerv_evm.model.Segkk2112_pilon.35	Mcavernosa04159-RA
OG0004672	Acerv_evm.model.Segkk2115_pilon.9	Mcavernosa33029-RA, Mcavernosa05367-RA, Mcavernosa05368-RA
OG0004673	Acerv_evm.model.Segkk2116_pilon.27	Mcavernosa22024-RA, Mcavernosa22025-RA
OG0004674	Acerv_evm.model.Segkk2116_pilon.9	Mcavernosa18964-RA
OG0004675	Acerv_evm.model.Segkk2116_pilon.17	Mcavernosa20467-RA
OG0004676	Acerv_evm.model.Segkk2117_pilon.18	Mcavernosa16226-RA, Mcavernosa30414-RA, Mcavernosa16223-RA
OG0004677	Acerv_evm.model.Segkk2118_pilon.10	Mcavernosa28441-RA
OG0004678	Acerv_evm.model.Segkk2118_pilon.14	Mcavernosa04988-RA
OG0004679	Acerv_evm.model.Segkk2118_pilon.3	Mcavernosa34356-RA
OG0004680	Acerv_evm.model.Segkk2119_pilon.6	Mcavernosa28660-RA
OG0004682	Acerv_evm.model.Segkk2147_pilon.5	Mcavernosa06725-RA
OG0004684	Acerv_evm.model.Segkk2163_pilon.26	Mcavernosa08447-RA
OG0004685	Acerv_evm.model.Segkk2163_pilon.25	Mcavernosa08446-RA
OG0004686	Acerv_evm.model.Segkk2163_pilon.33	Mcavernosa08451-RA, Mcavernosa08452-RA, Mcavernosa08454-RA
OG0004687	Acerv_evm.model.Segkk2164_pilon.66	Mcavernosa01243-RA
OG0004689	Acerv_evm.model.Segkk2924_pilon.11	Mcavernosa24739-RA
OG0004689	Acerv_evm.model.Segkk2165_pilon.39	Mcavernosa24738-RA
OG0004690	Acerv_evm.model.Segkk2194_pilon.27	Mcavernosa05262-RA
OG0004691	Acerv_evm.model.Segkk2198_pilon.18	Mcavernosa17302-RA, Mcavernosa17304-RA
OG0004692	Acerv_evm.model.Segkk2198_pilon.16	Mcavernosa17289-RA, Mcavernosa17290-RA
OG0004693	Acerv_evm.model.Segkk2200_pilon.7	Mcavernosa29740-RA, Mcavernosa33970-RA, Mcavernosa29741-RA
OG0004695	Acerv_evm.model.Segkk2201_pilon.32	Mcavernosa13327-RA
OG0004696	Acerv_evm.model.Segkk2209_pilon.5	Mcavernosa07325-RA
OG0004697	Acerv_evm.model.Segkk2216_pilon.14	Mcavernosa27797-RA
OG0004699	Acerv_evm.model.Segkk2219_pilon.16	Mcavernosa05803-RA
OG0004700	Acerv_evm.model.Segkk2219_pilon.15, Acerv_evm.model.Segkk2219_pilon.14	Mcavernosa05806-RA
OG0004701	Acerv_evm.model.Segkk2223_pilon.13	Mcavernosa02899-RA, Mcavernosa01270-RA
OG0004702	Acerv_evm.model.Segkk2228_pilon.2	Mcavernosa04838-RA
OG0004703	Acerv_evm.model.Segkk2231_pilon.2	Mcavernosa02661-RA
OG0004705	Acerv_evm.model.Segkk2237_pilon.2	Mcavernosa07931-RA
OG0004706	Acerv_evm.model.Segkk2240_pilon.13	Mcavernosa19464-RA
OG0004707	Acerv_evm.model.Segkk2247_pilon.1	Mcavernosa16606-RA
OG0004708	Acerv_evm.model.Segkk2261_pilon.7	Mcavernosa32879-RA, Mcavernosa21434-RA
OG0004709	Acerv_evm.model.Segkk3435_pilon.1	Mcavernosa16527-RA, Mcavernosa16529-RA
OG0004710	Acerv_evm.model.Segkk2280_pilon.1	Mcavernosa30590-RA, Mcavernosa33210-RA
OG0004711	Acerv_evm.model.Segkk2287_pilon.2, Acerv_evm.model.Segkk2306_pilon.19	Mcavernosa26503-RA
OG0004712	Acerv_evm.model.Segkk2290_pilon.2	Mcavernosa19907-RA
OG0004713	Acerv_evm.model.Segkk2292_pilon.15	Mcavernosa15474-RA
OG0004714	Acerv_evm.model.Segkk2300_pilon.8	Mcavernosa03602-RA
OG0004715	Acerv_evm.model.Segkk2300_pilon.26, Acerv_evm.model.Segkk2300_pilon.27, Acerv_evm.model.Segkk3379_pilon.1	Mcavernosa24072-RA
OG0004716	Acerv_evm.model.Segkk2311_pilon.17	Mcavernosa21526-RA
OG0004718	Acerv_evm.model.Segkk2319_pilon.3	Mcavernosa25695-RA, Mcavernosa25696-RA
OG0004721	Acerv_evm.model.Segkk2322_pilon.13	Mcavernosa16042-RA, Mcavernosa16043-RA
OG0004722	Acerv_evm.model.Segkk2329_pilon.5	Mcavernosa19617-RA
OG0004723	Acerv_evm.model.Segkk3198_pilon.16, Acerv_evm.model.Segkk2337_pilon.1, Acerv_evm.model.Segkk2337_pilon.3	Mcavernosa22404-RA
OG0004724	Acerv_evm.model.Segkk2343_pilon.6	Mcavernosa14497-RA
OG0004725	Acerv_evm.model.Segkk2343_pilon.5	Mcavernosa14495-RA, Mcavernosa14496-RA
OG0004726	Acerv_evm.model.Segkk2344_pilon.4, Acerv_evm.model.Segkk2344_pilon.6	Mcavernosa29669-RA
OG0004727	Acerv_evm.model.Segkk2349_pilon.4	Mcavernosa16539-RA
OG0004727	Acerv_evm.model.Segkk2817_pilon.2	Mcavernosa16533-RA
OG0004728	Acerv_evm.model.Segkk3905_pilon.20	Mcavernosa25727-RA
OG0004729	Acerv_evm.model.Segkk2358_pilon.12	Mcavernosa10006-RA
OG0004730	Acerv_evm.model.Segkk2361_pilon.9	Mcavernosa16148-RA
OG0004731	Acerv_evm.model.Segkk2671_pilon.3, Acerv_evm.model.Segkk2384_pilon.3	Mcavernosa12098-RA
OG0004732	Acerv_evm.model.Segkk2390_pilon.15	Mcavernosa13918-RA
OG0004733	Acerv_evm.model.Segkk2390_pilon.14	Mcavernosa03554-RA
OG0004734	Acerv_evm.model.Segkk2390_pilon.25	Mcavernosa22880-RA, Mcavernosa22882-RA
OG0004736	Acerv_evm.model.Segkk2424_pilon.13	Mcavernosa23294-RA
OG0004738	Acerv_evm.model.Segkk2445_pilon.5	Mcavernosa17210-RA
OG0004740	Acerv_evm.model.Segkk2451_pilon.1	Mcavernosa02695-RA
OG0004741	Acerv_evm.model.Segkk2451_pilon.19	Mcavernosa02691-RA
OG0004742	Acerv_evm.model.Segkk2459_pilon.1	Mcavernosa27366-RA
OG0004743	Acerv_evm.model.Segkk2462_pilon.21	Mcavernosa05295-RA
OG0004744	Acerv_evm.model.Segkk2468_pilon.23	Mcavernosa12107-RA
OG0004745	Acerv_evm.model.Segkk2468_pilon.24	Mcavernosa05134-RA
OG0004746	Acerv_evm.model.Segkk2507_pilon.19, Acerv_evm.model.Segkk2469_pilon.30	Mcavernosa25016-RA
OG0004747	Acerv_evm.model.Segkk2557_pilon.6, Acerv_evm.model.Segkk2469_pilon.29, Acerv_evm.model.Segkk2557_pilon.7, Acerv_evm.model.Segkk2557_pilon.3, Acerv_evm.model.Segkk2469_pilon.33	Mcavernosa08952-RA
OG0004748	Acerv_evm.model.Segkk2469_pilon.6	Mcavernosa31111-RA
OG0004749	Acerv_evm.model.Segkk2470_pilon.3	Mcavernosa16731-RA, Mcavernosa16742-RA, Mcavernosa16737-RA
OG0004750	Acerv_evm.model.Segkk2470_pilon.10	Mcavernosa27109-RA
OG0004751	Acerv_evm.model.Segkk2470_pilon.15	Mcavernosa27095-RA, Mcavernosa27093-RA
OG0004752	Acerv_evm.model.Segkk2483_pilon.13	Mcavernosa30898-RA
OG0004753	Acerv_evm.model.Segkk2487_pilon.10	Mcavernosa14547-RA
OG0004755	Acerv_evm.model.Segkk2502_pilon.4	Mcavernosa16128-RA, Mcavernosa29220-RA
OG0004757	Acerv_evm.model.Segkk2521_pilon.5	Mcavernosa14752-RA
OG0004758	Acerv_evm.model.Segkk2525_pilon.1	Mcavernosa19601-RA
OG0004759	Acerv_evm.model.Segkk2529_pilon.7	Mcavernosa10492-RA
OG0004760	Acerv_evm.model.Segkk2529_pilon.13	Mcavernosa19527-RA, Mcavernosa19530-RA
OG0004761	Acerv_evm.model.Segkk2529_pilon.14	Mcavernosa19534-RA
OG0004762	Acerv_evm.model.Segkk2530_pilon.3	Mcavernosa34506-RA, Mcavernosa12643-RA
OG0004763	Acerv_evm.model.Segkk2537_pilon.10	Mcavernosa20561-RA
OG0004764	Acerv_evm.model.Segkk2537_pilon.5	Mcavernosa20568-RA
OG0004765	Acerv_evm.model.Segkk2542_pilon.1	Mcavernosa13482-RA, Mcavernosa13496-RA
OG0004766	Acerv_evm.model.Segkk2554_pilon.6	Mcavernosa23160-RA, Mcavernosa23157-RA
OG0004767	Acerv_evm.model.Segkk2559_pilon.4	Mcavernosa19673-RA
OG0004768	Acerv_evm.model.Segkk2565_pilon.6	Mcavernosa10381-RA
OG0004769	Acerv_evm.model.Segkk2567_pilon.2, Acerv_evm.model.Segkk2567_pilon.8	Mcavernosa12271-RA
OG0004770	Acerv_evm.model.Segkk2568_pilon.3	Mcavernosa32134-RA
OG0004771	Acerv_evm.model.Segkk2575_pilon.24, Acerv_evm.model.Segkk4030_pilon.7, Acerv_evm.model.Segkk3474_pilon.7, Acerv_evm.model.Segkk3474_pilon.2	Mcavernosa00059-RA
OG0004772	Acerv_evm.model.Segkk2577_pilon.1	Mcavernosa19050-RA
OG0004774	Acerv_evm.model.Segkk2579_pilon.19	Mcavernosa07136-RA, Mcavernosa07137-RA
OG0004775	Acerv_evm.model.Segkk4359_pilon.10, Acerv_evm.model.Segkk2587_pilon.11, Acerv_evm.model.Segkk4359_pilon.9	Mcavernosa07815-RA
OG0004776	Acerv_evm.model.Segkk2587_pilon.6	Mcavernosa07808-RA, Mcavernosa07810-RA
OG0004778	Acerv_evm.model.Segkk2618_pilon.7	Mcavernosa28027-RA
OG0004778	Acerv_evm.model.Segkk2618_pilon.5	Mcavernosa28028-RA
OG0004780	Acerv_evm.model.Segkk2637_pilon.8	Mcavernosa02326-RA
OG0004781	Acerv_evm.model.Segkk2638_pilon.2	Mcavernosa04837-RA, Mcavernosa04836-RA, Mcavernosa23088-RA
OG0004783	Acerv_evm.model.Segkk2649_pilon.7	Mcavernosa06992-RA
OG0004784	Acerv_evm.model.Segkk2665_pilon.4	Mcavernosa10972-RA, Mcavernosa10971-RA
OG0004787	Acerv_evm.model.Segkk2668_pilon.19	Mcavernosa22163-RA, Mcavernosa22162-RA
OG0004789	Acerv_evm.model.Segkk2676_pilon.1	Mcavernosa01285-RA
OG0004790	Acerv_evm.model.Segkk2679_pilon.1	Mcavernosa12371-RA, Mcavernosa12370-RA
OG0004791	Acerv_evm.model.Segkk2695_pilon.5	Mcavernosa31213-RA
OG0004792	Acerv_evm.model.Segkk2695_pilon.3	Mcavernosa34770-RA
OG0004793	Acerv_evm.model.Segkk2695_pilon.2	Mcavernosa31215-RA
OG0004795	Acerv_evm.model.Segkk2716_pilon.15	Mcavernosa02927-RA
OG0004796	Acerv_evm.model.Segkk2716_pilon.8	Mcavernosa02940-RA
OG0004797	Acerv_evm.model.Segkk2725_pilon.5	Mcavernosa04256-RA, Mcavernosa04258-RA
OG0004798	Acerv_evm.model.Segkk2737_pilon.5	Mcavernosa06288-RA
OG0004800	Acerv_evm.model.Segkk2740_pilon.4	Mcavernosa22596-RA, Mcavernosa32021-RA
OG0004802	Acerv_evm.model.Segkk2741_pilon.3	Mcavernosa15228-RA, Mcavernosa15227-RA
OG0004803	Acerv_evm.model.Segkk2754_pilon.24	Mcavernosa01441-RA
OG0004805	Acerv_evm.model.Segkk2758_pilon.21	Mcavernosa12999-RA
OG0004806	Acerv_evm.model.Segkk2758_pilon.39	Mcavernosa12977-RA, Mcavernosa12978-RA
OG0004809	Acerv_evm.model.Segkk2758_pilon.40	Mcavernosa12980-RA, Mcavernosa12973-RA, Mcavernosa12974-RA
OG0004810	Acerv_evm.model.Segkk2759_pilon.5	Mcavernosa09206-RA
OG0004811	Acerv_evm.model.Segkk2759_pilon.9	Mcavernosa14966-RA
OG0004812	Acerv_evm.model.Segkk2762_pilon.11	Mcavernosa19576-RA
OG0004813	Acerv_evm.model.Segkk2772_pilon.6	Mcavernosa14176-RA
OG0004814	Acerv_evm.model.Segkk2775_pilon.2, Acerv_evm.model.Segkk3802_pilon.2, Acerv_evm.model.Segkk2775_pilon.1	Mcavernosa30472-RA, Mcavernosa18084-RA, Mcavernosa21286-RA
OG0004815	Acerv_evm.model.Segkk2779_pilon.2	Mcavernosa27574-RA
OG0004816	Acerv_evm.model.Segkk2779_pilon.6	Mcavernosa34173-RA, Mcavernosa27648-RA, Mcavernosa24166-RA
OG0004818	Acerv_evm.model.Segkk2781_pilon.4	Mcavernosa22281-RA
OG0004819	Acerv_evm.model.Segkk2787_pilon.17	Mcavernosa15400-RA, Mcavernosa15403-RA
OG0004820	Acerv_evm.model.Segkk2787_pilon.9	Mcavernosa15379-RA
OG0004821	Acerv_evm.model.Segkk2787_pilon.21	Mcavernosa30287-RA
OG0004822	Acerv_evm.model.Segkk2788_pilon.4	Mcavernosa20650-RA
OG0004823	Acerv_evm.model.Segkk2806_pilon.6	Mcavernosa34668-RA, Mcavernosa22556-RA
OG0004824	Acerv_evm.model.Segkk2811_pilon.14	Mcavernosa13090-RA
OG0004825	Acerv_evm.model.Segkk2814_pilon.12	Mcavernosa19084-RA, Mcavernosa32655-RA, Mcavernosa26976-RA
OG0004826	Acerv_evm.model.Segkk2821_pilon.12, Acerv_evm.model.Segkk2821_pilon.13	Mcavernosa02067-RA, Mcavernosa02073-RA
OG0004827	Acerv_evm.model.Segkk2821_pilon.10	Mcavernosa02068-RA
OG0004828	Acerv_evm.model.Segkk2821_pilon.14	Mcavernosa02077-RA, Mcavernosa02075-RA
OG0004830	Acerv_evm.model.Segkk2826_pilon.12	Mcavernosa09015-RA
OG0004831	Acerv_evm.model.Segkk2831_pilon.1	Mcavernosa00604-RA, Mcavernosa00616-RA
OG0004832	Acerv_evm.model.Segkk3865_pilon.1, Acerv_evm.model.Segkk2832_pilon.6	Mcavernosa23075-RA
OG0004833	Acerv_evm.model.Segkk2834_pilon.10	Mcavernosa22925-RA
OG0004834	Acerv_evm.model.Segkk2834_pilon.11	Mcavernosa22922-RA
OG0004835	Acerv_evm.model.Segkk2843_pilon.6, Acerv_evm.model.Segkk4043_pilon.1	Mcavernosa08988-RA
OG0004837	Acerv_evm.model.Segkk2846_pilon.18	Mcavernosa21953-RA
OG0004838	Acerv_evm.model.Segkk2848_pilon.6	Mcavernosa12277-RA
OG0004839	Acerv_evm.model.Segkk2848_pilon.3	Mcavernosa26038-RA, Mcavernosa26041-RA
OG0004840	Acerv_evm.model.Segkk2853_pilon.12	Mcavernosa09551-RA
OG0004842	Acerv_evm.model.Segkk2861_pilon.3	Mcavernosa31498-RA
OG0004843	Acerv_evm.model.Segkk2862_pilon.1	Mcavernosa31879-RA
OG0004844	Acerv_evm.model.Segkk2871_pilon.6	Mcavernosa08765-RA, Mcavernosa08766-RA
OG0004845	Acerv_evm.model.Segkk2875_pilon.15	Mcavernosa00560-RA, Mcavernosa16112-RA
OG0004846	Acerv_evm.model.Segkk2875_pilon.12	Mcavernosa16338-RA
OG0004847	Acerv_evm.model.Segkk2875_pilon.10	Mcavernosa16334-RA
OG0004848	Acerv_evm.model.Segkk2875_pilon.4	Mcavernosa16322-RA
OG0004849	Acerv_evm.model.Segkk2875_pilon.8	Mcavernosa16332-RA
OG0004851	Acerv_evm.model.Segkk2877_pilon.6, Acerv_evm.model.Segkk2877_pilon.5	Mcavernosa26311-RA
OG0004852	Acerv_evm.model.Segkk2880_pilon.7	Mcavernosa28865-RA
OG0004853	Acerv_evm.model.Segkk2880_pilon.4	Mcavernosa21636-RA
OG0004854	Acerv_evm.model.Segkk2885_pilon.10	Mcavernosa08869-RA
OG0004855	Acerv_evm.model.Segkk4174_pilon.1	Mcavernosa06179-RA
OG0004855	Acerv_evm.model.Segkk2887_pilon.3	Mcavernosa06180-RA
OG0004856	Acerv_evm.model.Segkk3684_pilon.1, Acerv_evm.model.Segkk2889_pilon.3	Mcavernosa12309-RA
OG0004857	Acerv_evm.model.Segkk2889_pilon.18	Mcavernosa12691-RA
OG0004858	Acerv_evm.model.Segkk2890_pilon.6	Mcavernosa24800-RA, Mcavernosa24799-RA
OG0004859	Acerv_evm.model.Segkk2891_pilon.9	Mcavernosa27837-RA
OG0004860	Acerv_evm.model.Segkk2898_pilon.7	Mcavernosa34146-RA, Mcavernosa30567-RA
OG0004861	Acerv_evm.model.Segkk2898_pilon.9	Mcavernosa23741-RA
OG0004862	Acerv_evm.model.Segkk3291_pilon.1	Mcavernosa32346-RA
OG0004863	Acerv_evm.model.Segkk2910_pilon.4, Acerv_evm.model.Segkk2910_pilon.3, Acerv_evm.model.Segkk2910_pilon.5	Mcavernosa03280-RA
OG0004864	Acerv_evm.model.Segkk2916_pilon.1	Mcavernosa00594-RA
OG0004865	Acerv_evm.model.Segkk2923_pilon.4, Acerv_evm.model.Segkk2923_pilon.5	Mcavernosa04916-RA
OG0004866	Acerv_evm.model.Segkk2933_pilon.6	Mcavernosa07241-RA, Mcavernosa07240-RA
OG0004867	Acerv_evm.model.Segkk2938_pilon.15	Mcavernosa16746-RA, Mcavernosa16748-RA, Mcavernosa16750-RA
OG0004868	Acerv_evm.model.Segkk2946_pilon.3	Mcavernosa29699-RA
OG0004869	Acerv_evm.model.Segkk2954_pilon.7	Mcavernosa27505-RA
OG0004871	Acerv_evm.model.Segkk2978_pilon.19	Mcavernosa28139-RA
OG0004872	Acerv_evm.model.Segkk2985_pilon.12	Mcavernosa10401-RA
OG0004873	Acerv_evm.model.Segkk2985_pilon.10	Mcavernosa10391-RA, Mcavernosa10387-RA
OG0004874	Acerv_evm.model.Segkk2994_pilon.6	Mcavernosa17658-RA
OG0004875	Acerv_evm.model.Segkk3028_pilon.1, Acerv_evm.model.Segkk3028_pilon.2, Acerv_evm.model.Segkk3028_pilon.3	Mcavernosa33464-RA
OG0004877	Acerv_evm.model.Segkk3029_pilon.12, Acerv_evm.model.Segkk3029_pilon.8	Mcavernosa07797-RA
OG0004878	Acerv_evm.model.Segkk3029_pilon.14	Mcavernosa33738-RA, Mcavernosa18642-RA
OG0004879	Acerv_evm.model.Segkk3029_pilon.13	Mcavernosa22338-RA
OG0004880	Acerv_evm.model.Segkk3042_pilon.3	Mcavernosa02427-RA, Mcavernosa21356-RA
OG0004881	Acerv_evm.model.Segkk3047_pilon.23	Mcavernosa16658-RA
OG0004882	Acerv_evm.model.Segkk3132_pilon.9, Acerv_evm.model.Segkk3048_pilon.12	Mcavernosa12413-RA, Mcavernosa33569-RA
OG0004883	Acerv_evm.model.Segkk3050_pilon.32	Mcavernosa11133-RA, Mcavernosa17979-RA
OG0004884	Acerv_evm.model.Segkk3052_pilon.11	Mcavernosa28776-RA
OG0004885	Acerv_evm.model.Segkk3053_pilon.13	Mcavernosa22193-RA, Mcavernosa16673-RA
OG0004886	Acerv_evm.model.Segkk3053_pilon.7	Mcavernosa16682-RA
OG0004887	Acerv_evm.model.Segkk3054_pilon.21	Mcavernosa06458-RA
OG0004888	Acerv_evm.model.Segkk3058_pilon.1	Mcavernosa27506-RA
OG0004889	Acerv_evm.model.Segkk3082_pilon.7	Mcavernosa10530-RA
OG0004890	Acerv_evm.model.Segkk3082_pilon.12	Mcavernosa10521-RA, Mcavernosa10517-RA
OG0004891	Acerv_evm.model.Segkk3090_pilon.7	Mcavernosa03946-RA
OG0004892	Acerv_evm.model.Segkk3092_pilon.13	Mcavernosa07898-RA, Mcavernosa07897-RA
OG0004893	Acerv_evm.model.Segkk3095_pilon.20	Mcavernosa34866-RA, Mcavernosa34865-RA
OG0004894	Acerv_evm.model.Segkk3095_pilon.7	Mcavernosa01802-RA, Mcavernosa00986-RA
OG0004895	Acerv_evm.model.Segkk3100_pilon.3	Mcavernosa16376-RA, Mcavernosa16375-RA
OG0004896	Acerv_evm.model.Segkk3102_pilon.36, Acerv_evm.model.Segkk3102_pilon.35	Mcavernosa32506-RA
OG0004897	Acerv_evm.model.Segkk3102_pilon.21	Mcavernosa22542-RA
OG0004898	Acerv_evm.model.Segkk3120_pilon.1	Mcavernosa20754-RA, Mcavernosa20755-RA
OG0004899	Acerv_evm.model.Segkk3134_pilon.3	Mcavernosa02150-RA, Mcavernosa34498-RA
OG0004900	Acerv_evm.model.Segkk3137_pilon.4	Mcavernosa18594-RA
OG0004901	Acerv_evm.model.Segkk3150_pilon.3, Acerv_evm.model.Segkk4034_pilon.1, Acerv_evm.model.Segkk3150_pilon.2	Mcavernosa11859-RA
OG0004903	Acerv_evm.model.Segkk3160_pilon.1	Mcavernosa06401-RA
OG0004904	Acerv_evm.model.Segkk3165_pilon.1	Mcavernosa17381-RA
OG0004905	Acerv_evm.model.Segkk3165_pilon.2	Mcavernosa30383-RA, Mcavernosa30384-RA, Mcavernosa33950-RA
OG0004906	Acerv_evm.model.Segkk3165_pilon.14	Mcavernosa28234-RA
OG0004907	Acerv_evm.model.Segkk3171_pilon.7	Mcavernosa05904-RA, Mcavernosa05905-RA
OG0004908	Acerv_evm.model.Segkk3174_pilon.1	Mcavernosa17111-RA
OG0004909	Acerv_evm.model.Segkk3175_pilon.6	Mcavernosa04875-RA
OG0004910	Acerv_evm.model.Segkk3176_pilon.5	Mcavernosa06077-RA, Mcavernosa06078-RA
OG0004911	Acerv_evm.model.Segkk3177_pilon.4	Mcavernosa09603-RA, Mcavernosa09608-RA
OG0004912	Acerv_evm.model.Segkk3181_pilon.2	Mcavernosa10365-RA
OG0004913	Acerv_evm.model.Segkk3189_pilon.3	Mcavernosa27606-RA, Mcavernosa07230-RA, Mcavernosa11365-RA
OG0004915	Acerv_evm.model.Segkk3192_pilon.17	Mcavernosa16031-RA
OG0004916	Acerv_evm.model.Segkk3192_pilon.20	Mcavernosa16033-RA
OG0004917	Acerv_evm.model.Segkk3192_pilon.1	Mcavernosa08921-RA
OG0004918	Acerv_evm.model.Segkk3192_pilon.45	Mcavernosa31713-RA, Mcavernosa31707-RA
OG0004919	Acerv_evm.model.Segkk3192_pilon.44	Mcavernosa31715-RA, Mcavernosa25738-RA, Mcavernosa31716-RA, Mcavernosa31710-RA
OG0004920	Acerv_evm.model.Segkk3205_pilon.1	Mcavernosa19379-RA
OG0004921	Acerv_evm.model.Segkk3209_pilon.35	Mcavernosa26191-RA
OG0004922	Acerv_evm.model.Segkk3209_pilon.34	Mcavernosa21591-RA, Mcavernosa21592-RA
OG0004923	Acerv_evm.model.Segkk3209_pilon.12	Mcavernosa15542-RA
OG0004924	Acerv_evm.model.Segkk3213_pilon.31	Mcavernosa30733-RA, Mcavernosa30735-RA, Mcavernosa30732-RA
OG0004925	Acerv_evm.model.Segkk3218_pilon.16	Mcavernosa21561-RA
OG0004926	Acerv_evm.model.Segkk3219_pilon.37, Acerv_evm.model.Segkk3219_pilon.35	Mcavernosa12789-RA
OG0004927	Acerv_evm.model.Segkk3232_pilon.1	Mcavernosa09239-RA
OG0004928	Acerv_evm.model.Segkk3234_pilon.3	Mcavernosa11398-RA
OG0004929	Acerv_evm.model.Segkk3255_pilon.8	Mcavernosa31248-RA
OG0004930	Acerv_evm.model.Segkk3261_pilon.6, Acerv_evm.model.Segkk3545_pilon.3, Acerv_evm.model.Segkk3346_pilon.3	Mcavernosa01065-RA
OG0004931	Acerv_evm.model.Segkk3262_pilon.5	Mcavernosa16542-RA
OG0004933	Acerv_evm.model.Segkk3262_pilon.11	Mcavernosa13789-RA
OG0004935	Acerv_evm.model.Segkk3263_pilon.10	Mcavernosa18797-RA
OG0004936	Acerv_evm.model.Segkk3264_pilon.10	Mcavernosa20290-RA
OG0004937	Acerv_evm.model.Segkk4047_pilon.10, Acerv_evm.model.Segkk3268_pilon.11	Mcavernosa26732-RA
OG0004938	Acerv_evm.model.Segkk3325_pilon.2	Mcavernosa14843-RA
OG0004938	Acerv_evm.model.Segkk3271_pilon.2	Mcavernosa14842-RA
OG0004939	Acerv_evm.model.Segkk3271_pilon.14	Mcavernosa14824-RA
OG0004940	Acerv_evm.model.Segkk3271_pilon.3	Mcavernosa14841-RA
OG0004941	Acerv_evm.model.Segkk3272_pilon.3, Acerv_evm.model.Segkk3272_pilon.4	Mcavernosa13759-RA
OG0004942	Acerv_evm.model.Segkk3290_pilon.11	Mcavernosa10847-RA
OG0004944	Acerv_evm.model.Segkk3306_pilon.14	Mcavernosa17940-RA
OG0004945	Acerv_evm.model.Segkk3320_pilon.10	Mcavernosa01670-RA
OG0004946	Acerv_evm.model.Segkk3320_pilon.5	Mcavernosa01663-RA
OG0004947	Acerv_evm.model.Segkk3320_pilon.4	Mcavernosa01662-RA
OG0004948	Acerv_evm.model.Segkk3323_pilon.3	Mcavernosa26892-RA, Mcavernosa26893-RA, Mcavernosa26889-RA
OG0004949	Acerv_evm.model.Segkk3323_pilon.15	Mcavernosa08247-RA, Mcavernosa08244-RA
OG0004951	Acerv_evm.model.Segkk3325_pilon.19	Mcavernosa17358-RA
OG0004952	Acerv_evm.model.Segkk3326_pilon.20	Mcavernosa32286-RA
OG0004953	Acerv_evm.model.Segkk3326_pilon.8	Mcavernosa33138-RA, Mcavernosa24052-RA, Mcavernosa32305-RA
OG0004954	Acerv_evm.model.Segkk3329_pilon.1	Mcavernosa29914-RA
OG0004955	Acerv_evm.model.Segkk3329_pilon.6	Mcavernosa10072-RA
OG0004956	Acerv_evm.model.Segkk3330_pilon.17	Mcavernosa30943-RA, Mcavernosa25955-RA
OG0004957	Acerv_evm.model.Segkk3331_pilon.22	Mcavernosa06045-RA
OG0004958	Acerv_evm.model.Segkk3331_pilon.29	Mcavernosa21853-RA
OG0004959	Acerv_evm.model.Segkk3343_pilon.11	Mcavernosa03359-RA
OG0004960	Acerv_evm.model.Segkk3343_pilon.3	Mcavernosa03352-RA, Mcavernosa33929-RA, Mcavernosa33928-RA
OG0004961	Acerv_evm.model.Segkk3343_pilon.23	Mcavernosa03383-RA
OG0004962	Acerv_evm.model.Segkk3466_pilon.1, Acerv_evm.model.Segkk3348_pilon.4	Mcavernosa08261-RA
OG0004963	Acerv_evm.model.Segkk3352_pilon.6	Mcavernosa05506-RA, Mcavernosa05504-RA, Mcavernosa05503-RA, Mcavernosa05507-RA
OG0004964	Acerv_evm.model.Segkk3483_pilon.2	Mcavernosa30509-RA
OG0004964	Acerv_evm.model.Segkk3356_pilon.9	Mcavernosa32603-RA, Mcavernosa30321-RA
OG0004965	Acerv_evm.model.Segkk3361_pilon.12	Mcavernosa01521-RA
OG0004966	Acerv_evm.model.Segkk3361_pilon.3	Mcavernosa17249-RA
