Orthogroup	plut2v1.1.proteins	Mcavernosa.maker.proteins
OG0005584	plut2.m8.10195.m1	Mcavernosa02762-RA, Mcavernosa02761-RA
OG0005585	plut2.m8.10184.m1	Mcavernosa02749-RA
OG0005586	plut2.m8.10161.m1	Mcavernosa03457-RA, Mcavernosa03454-RA
OG0005587	plut2.m8.14858.m1, plut2.m8.14861.m1	Mcavernosa12911-RA
OG0005588	plut2.m8.7733.m1	Mcavernosa01598-RA
OG0005589	plut2.m8.7723.m1	Mcavernosa01588-RA, Mcavernosa01589-RA, Mcavernosa01586-RA
OG0005590	plut2.m8.6617.m1	Mcavernosa15879-RA
OG0005592	plut2.m8.22496.m1, plut2.m8.22499.m1	Mcavernosa14787-RA
OG0005593	plut2.m8.15825.m1	Mcavernosa22475-RA
OG0005595	plut2.m8.19068.m1	Mcavernosa11451-RA
OG0005596	plut2.m8.13150.m1	Mcavernosa02251-RA, Mcavernosa17835-RA
OG0005597	plut2.m8.9378.m1	Mcavernosa19635-RA, Mcavernosa33864-RA, Mcavernosa19642-RA
OG0005598	plut2.m8.9383.m1	Mcavernosa19638-RA
OG0005601	plut2.m8.2251.m1	Mcavernosa07576-RA, Mcavernosa07580-RA
OG0005602	plut2.m8.2234.m1	Mcavernosa07568-RA
OG0005603	plut2.m8.2250.m1	Mcavernosa07574-RA
OG0005604	plut2.m8.23023.m1, plut2.m8.23018.m1	Mcavernosa26546-RA
OG0005605	plut2.m8.23017.m1	Mcavernosa26548-RA, Mcavernosa26547-RA
OG0005606	plut2.m8.22635.m1	Mcavernosa18193-RA
OG0005607	jamg1.model.Sc0000068.16	Mcavernosa18637-RA
OG0005609	plut2.m8.27590.m1	Mcavernosa16662-RA
OG0005610	plut2.m8.9164.m1	Mcavernosa29490-RA
OG0005611	jamg1.model.Sc0000103.36	Mcavernosa29492-RA
OG0005613	plut2.m8.11260.m1	Mcavernosa21849-RA
OG0005615	plut2.m8.4226.m1	Mcavernosa31968-RA, Mcavernosa31971-RA, Mcavernosa31970-RA
OG0005616	plut2.m8.4232.m1	Mcavernosa28080-RA
OG0005617	plut2.m8.18618.m1	Mcavernosa14001-RA
OG0005619	plut2.m8.6629.m1	Mcavernosa22445-RA
OG0005620	plut2.m8.6638.m1	Mcavernosa22444-RA
OG0005621	plut2.m8.16884.m1	Mcavernosa04325-RA
OG0005622	plut2.m8.987.m1	Mcavernosa16115-RA
OG0005623	plut2.m8.12312.m1	Mcavernosa02722-RA
OG0005625	plut2.m8.19707.m1	Mcavernosa12491-RA
OG0005626	plut2.m8.19713.m1	Mcavernosa12504-RA
OG0005628	plut2.m8.2527.m1	Mcavernosa03977-RA, Mcavernosa03978-RA
OG0005629	plut2.m8.2533.m1	Mcavernosa03976-RA
OG0005630	plut2.m8.2532.m1	Mcavernosa03974-RA
OG0005631	plut2.m8.858.m1	Mcavernosa10082-RA
OG0005632	plut2.m8.868.m1	Mcavernosa33702-RA, Mcavernosa33703-RA
OG0005633	plut2.m8.3203.m1	Mcavernosa05093-RA
OG0005635	jamg1.model.Sc0000055.52	Mcavernosa23148-RA
OG0005636	plut2.m8.20635.m1, plut2.m8.20636.m1	Mcavernosa03533-RA
OG0005637	plut2.m8.11400.m1	Mcavernosa24411-RA
OG0005638	plut2.m8.11419.m1	Mcavernosa24422-RA, Mcavernosa24429-RA
OG0005639	plut2.m8.19206.m1	Mcavernosa10287-RA
OG0005640	plut2.m8.9704.m1	Mcavernosa00435-RA
OG0005641	plut2.m8.29185.m1, plut2.m8.29189.m1	Mcavernosa31299-RA
OG0005642	plut2.m8.2437.m1	Mcavernosa24885-RA
OG0005644	plut2.m8.24265.m1	Mcavernosa32014-RA
OG0005645	plut2.m8.17755.m1	Mcavernosa22810-RA
OG0005646	plut2.m8.21264.m1	Mcavernosa04683-RA, Mcavernosa23815-RA
OG0005647	plut2.m8.4688.m1	Mcavernosa27113-RA
OG0005648	plut2.m8.22928.m1	Mcavernosa03456-RA
OG0005649	plut2.m8.11642.m1	Mcavernosa00342-RA
OG0005650	plut2.m8.5597.m1	Mcavernosa02604-RA, Mcavernosa02605-RA
OG0005651	plut2.m8.13210.m1	Mcavernosa09007-RA
OG0005652	plut2.m8.12960.m1	Mcavernosa23463-RA
OG0005653	plut2.m8.25043.m1	Mcavernosa03651-RA
OG0005655	plut2.m8.32759.m1	Mcavernosa02485-RA
OG0005656	plut2.m8.18529.m1	Mcavernosa10311-RA
OG0005658	plut2.m8.9790.m1	Mcavernosa04368-RA
OG0005659	plut2.m8.25069.m1	Mcavernosa12231-RA
OG0005660	plut2.m8.18577.m1	Mcavernosa21238-RA
OG0005661	plut2.m8.12095.m1	Mcavernosa21164-RA
OG0005663	plut2.m8.2841.m1	Mcavernosa12126-RA
OG0005664	plut2.m8.21449.m1	Mcavernosa04097-RA
OG0005665	plut2.m8.26828.m1	Mcavernosa07369-RA
OG0005666	plut2.m8.7971.m1	Mcavernosa24480-RA
OG0005667	plut2.m8.7968.m1	Mcavernosa24473-RA, Mcavernosa24474-RA
OG0005668	plut2.m8.14086.m1	Mcavernosa04941-RA
OG0005670	plut2.m8.1435.m1	Mcavernosa13388-RA
OG0005671	plut2.m8.15057.m1	Mcavernosa33870-RA
OG0005672	plut2.m8.13027.m1	Mcavernosa03030-RA, Mcavernosa03034-RA
OG0005674	plut2.m8.7531.m1	Mcavernosa07828-RA
OG0005675	plut2.m8.13205.m1	Mcavernosa07845-RA, Mcavernosa07846-RA
OG0005676	plut2.m8.13198.m1	Mcavernosa07841-RA
OG0005677	plut2.m8.16781.m1	Mcavernosa00464-RA, Mcavernosa34043-RA
OG0005678	plut2.m8.10261.m1	Mcavernosa11723-RA
OG0005679	plut2.m8.20025.m1	Mcavernosa19359-RA
OG0005680	plut2.m8.7550.m1	Mcavernosa19973-RA
OG0005682	plut2.m8.26782.m1	Mcavernosa00260-RA, Mcavernosa00263-RA
OG0005683	jamg1.model.Sc0000098.102, plut2.m8.21542.m1	Mcavernosa30190-RA, Mcavernosa30604-RA
OG0005684	plut2.m8.24582.m1	Mcavernosa31040-RA
OG0005685	plut2.m8.24579.m1	Mcavernosa31037-RA
OG0005686	plut2.m8.18074.m1	Mcavernosa28123-RA
OG0005687	plut2.m8.18078.m1	Mcavernosa28124-RA, Mcavernosa28125-RA
OG0005688	plut2.m8.31993.m1, plut2.m8.18085.m1	Mcavernosa28119-RA
OG0005689	plut2.m8.3705.m1	Mcavernosa24605-RA, Mcavernosa24607-RA
OG0005690	plut2.m8.3696.m1	Mcavernosa23334-RA
OG0005691	plut2.m8.3704.m1	Mcavernosa24609-RA
OG0005692	plut2.m8.3707.m1	Mcavernosa24613-RA
OG0005693	plut2.m8.22475.m1	Mcavernosa02040-RA
OG0005694	plut2.m8.31130.m1	Mcavernosa02019-RA, Mcavernosa02017-RA, Mcavernosa02018-RA
OG0005695	plut2.m8.31132.m1	Mcavernosa02022-RA, Mcavernosa02023-RA
OG0005696	plut2.m8.22472.m1	Mcavernosa02043-RA
OG0005697	plut2.m8.23222.m1, plut2.m8.19545.m1	Mcavernosa02012-RA
OG0005698	plut2.m8.24381.m1	Mcavernosa11177-RA, Mcavernosa10827-RA
OG0005699	plut2.m8.7857.m1	Mcavernosa22494-RA
OG0005700	plut2.m8.16302.m1	Mcavernosa17068-RA
OG0005701	plut2.m8.11169.m1	Mcavernosa06281-RA
OG0005702	plut2.m8.9856.m1	Mcavernosa23916-RA
OG0005703	plut2.m8.23843.m1	Mcavernosa10542-RA
OG0005705	plut2.m8.19230.m1	Mcavernosa20733-RA
OG0005706	plut2.m8.12407.m1	Mcavernosa19118-RA, Mcavernosa19121-RA
OG0005707	plut2.m8.17144.m1	Mcavernosa17975-RA
OG0005708	plut2.m8.31288.m1, plut2.m8.28336.m1	Mcavernosa15525-RA, Mcavernosa01390-RA
OG0005709	plut2.m8.18615.m1	Mcavernosa26865-RA
OG0005710	plut2.m8.8504.m1, plut2.m8.8505.m1	Mcavernosa06552-RA
OG0005711	plut2.m8.2992.m1	Mcavernosa01200-RA, Mcavernosa01202-RA
OG0005712	plut2.m8.2963.m1	Mcavernosa31526-RA, Mcavernosa29876-RA
OG0005713	plut2.m8.25497.m1	Mcavernosa06470-RA, Mcavernosa06471-RA
OG0005714	plut2.m8.25500.m1	Mcavernosa06473-RA
OG0005715	plut2.m8.25499.m1	Mcavernosa06475-RA
OG0005716	plut2.m8.2977.m1, plut2.m8.2976.m1	Mcavernosa01183-RA, Mcavernosa01184-RA
OG0005717	plut2.m8.19795.m1	Mcavernosa08620-RA, Mcavernosa08623-RA
OG0005718	plut2.m8.10133.m1	Mcavernosa15303-RA, Mcavernosa15305-RA
OG0005719	plut2.m8.32062.m1	Mcavernosa08269-RA
OG0005720	plut2.m8.12212.m1	Mcavernosa01029-RA, Mcavernosa01030-RA
OG0005721	plut2.m8.18019.m1	Mcavernosa22632-RA, Mcavernosa22631-RA
OG0005722	plut2.m8.9007.m1	Mcavernosa04003-RA
OG0005723	plut2.m8.585.m1	Mcavernosa20543-RA
OG0005724	plut2.m8.23805.m1	Mcavernosa25490-RA
OG0005725	plut2.m8.11984.m1	Mcavernosa12402-RA
OG0005727	plut2.m8.8622.m1	Mcavernosa09378-RA, Mcavernosa09376-RA
OG0005728	plut2.m8.30679.m1	Mcavernosa25448-RA
OG0005729	plut2.m8.259.m1	Mcavernosa23358-RA
OG0005730	plut2.m8.19400.m1	Mcavernosa30744-RA
OG0005731	plut2.m8.18086.m1	Mcavernosa28111-RA, Mcavernosa28112-RA
OG0005732	jamg1.model.Sc0000188.36, jamg1.model.Sc0000188.37	Mcavernosa02650-RA
OG0005734	plut2.m8.15581.m1	Mcavernosa30577-RA
OG0005735	plut2.m8.15521.m1	Mcavernosa08573-RA
OG0005736	plut2.m8.15520.m1	Mcavernosa02644-RA
OG0005742	plut2.m8.11074.m1	Mcavernosa26512-RA
OG0005744	plut2.m8.25897.m1	Mcavernosa05311-RA
OG0005747	plut2.m8.1372.m1	Mcavernosa20390-RA
OG0005748	plut2.m8.13105.m1	Mcavernosa06265-RA
OG0005749	plut2.m8.28540.m1, plut2.m8.28543.m1	Mcavernosa27610-RA
OG0005750	plut2.m8.17646.m1	Mcavernosa08971-RA
OG0005753	plut2.m8.16515.m1	Mcavernosa12699-RA
OG0005754	plut2.m8.8189.m1	Mcavernosa18529-RA
OG0005755	plut2.m8.8617.m1	Mcavernosa09364-RA
OG0005756	plut2.m8.29296.m1	Mcavernosa03734-RA
OG0005757	plut2.m8.29286.m1	Mcavernosa03729-RA
OG0005758	plut2.m8.8369.m1	Mcavernosa03867-RA
OG0005759	plut2.m8.22720.m1	Mcavernosa20405-RA
OG0005760	plut2.m8.14498.m1	Mcavernosa22143-RA
OG0005761	plut2.m8.31590.m1	Mcavernosa03905-RA
OG0005762	plut2.m8.32308.m1, plut2.m8.32307.m1	Mcavernosa18998-RA
OG0005763	plut2.m8.12401.m1	Mcavernosa31000-RA
OG0005764	plut2.m8.1446.m1	Mcavernosa14235-RA
OG0005767	plut2.m8.7777.m1	Mcavernosa08026-RA
OG0005768	plut2.m8.6286.m1	Mcavernosa22227-RA, Mcavernosa22229-RA
OG0005769	plut2.m8.6277.m1	Mcavernosa22232-RA, Mcavernosa22233-RA
OG0005770	plut2.m8.6290.m1	Mcavernosa21280-RA
OG0005771	plut2.m8.23496.m1, plut2.m8.23495.m1	Mcavernosa02675-RA
OG0005772	plut2.m8.23492.m1	Mcavernosa02669-RA
OG0005773	plut2.m8.23442.m1	Mcavernosa23490-RA, Mcavernosa23487-RA, Mcavernosa23489-RA
OG0005774	plut2.m8.6151.m1	Mcavernosa16911-RA
OG0005775	plut2.m8.6142.m1	Mcavernosa16915-RA
OG0005776	plut2.m8.6152.m1	Mcavernosa16909-RA
OG0005777	plut2.m8.22391.m1	Mcavernosa04733-RA
OG0005778	plut2.m8.26626.m1	Mcavernosa01732-RA
OG0005780	plut2.m8.22882.m1	Mcavernosa14657-RA, Mcavernosa14658-RA
OG0005781	plut2.m8.33198.m1	Mcavernosa18148-RA
OG0005783	plut2.m8.22696.m1	Mcavernosa03574-RA
OG0005784	plut2.m8.24422.m1	Mcavernosa03569-RA, Mcavernosa03570-RA
OG0005785	plut2.m8.26932.m1	Mcavernosa03750-RA, Mcavernosa03755-RA
OG0005786	plut2.m8.22712.m1	Mcavernosa03758-RA
OG0005787	plut2.m8.19495.m1	Mcavernosa09611-RA
OG0005790	plut2.m8.25345.m1	Mcavernosa30971-RA
OG0005791	plut2.m8.17730.m1	Mcavernosa25732-RA, Mcavernosa25733-RA
OG0005792	plut2.m8.22437.m1	Mcavernosa22111-RA, Mcavernosa22114-RA
OG0005793	plut2.m8.23920.m1, plut2.m8.23921.m1, plut2.m8.23919.m1	Mcavernosa22106-RA
OG0005794	plut2.m8.6683.m1	Mcavernosa08683-RA, Mcavernosa12576-RA
OG0005796	plut2.m8.32385.m1	Mcavernosa25186-RA
OG0005797	plut2.m8.27373.m1, plut2.m8.27371.m1	Mcavernosa20753-RA, Mcavernosa30297-RA
OG0005798	plut2.m8.4060.m1	Mcavernosa19299-RA
OG0005800	plut2.m8.17641.m1	Mcavernosa08963-RA
OG0005801	plut2.m8.20409.m1	Mcavernosa23552-RA
OG0005803	plut2.m8.10645.m1	Mcavernosa06763-RA
OG0005804	plut2.m8.5125.m1	Mcavernosa08047-RA
OG0005805	plut2.m8.20689.m1	Mcavernosa28016-RA
OG0005806	plut2.m8.10788.m1	Mcavernosa00953-RA
OG0005807	plut2.m8.433.m1	Mcavernosa19878-RA
OG0005808	plut2.m8.16272.m1	Mcavernosa17110-RA
OG0005809	plut2.m8.16274.m1	Mcavernosa17109-RA
OG0005811	plut2.m8.20899.m1	Mcavernosa30334-RA, Mcavernosa03538-RA
OG0005812	plut2.m8.28830.m1	Mcavernosa18264-RA
OG0005813	plut2.m8.6153.m1	Mcavernosa16897-RA
OG0005815	plut2.m8.8373.m1	Mcavernosa16436-RA
OG0005816	plut2.m8.8379.m1, plut2.m8.8429.m1, plut2.m8.8378.m1	Mcavernosa16438-RA
OG0005817	plut2.m8.21903.m1	Mcavernosa31801-RA
OG0005818	plut2.m8.21500.m1	Mcavernosa08280-RA, Mcavernosa21366-RA
OG0005819	plut2.m8.28393.m1	Mcavernosa33548-RA, Mcavernosa26430-RA
OG0005820	plut2.m8.17219.m1	Mcavernosa18400-RA
OG0005822	plut2.m8.23479.m1	Mcavernosa12962-RA
OG0005823	plut2.m8.22800.m1	Mcavernosa27277-RA
OG0005825	plut2.m8.21044.m1	Mcavernosa20336-RA
OG0005827	plut2.m8.21039.m1	Mcavernosa20341-RA
OG0005829	plut2.m8.21937.m1	Mcavernosa27782-RA, Mcavernosa10976-RA
OG0005830	plut2.m8.32251.m1	Mcavernosa24869-RA, Mcavernosa24868-RA
OG0005831	plut2.m8.10203.m1, plut2.m8.32937.m1	Mcavernosa02771-RA
OG0005832	plut2.m8.7781.m1	Mcavernosa08009-RA, Mcavernosa08010-RA
OG0005833	plut2.m8.26998.m1, plut2.m8.26996.m1	Mcavernosa04631-RA
OG0005835	plut2.m8.12465.m1	Mcavernosa16354-RA
OG0005836	plut2.m8.5090.m1	Mcavernosa24580-RA
OG0005837	plut2.m8.14596.m1	Mcavernosa12092-RA
OG0005838	plut2.m8.20258.m1	Mcavernosa09336-RA
OG0005839	plut2.m8.331.m1	Mcavernosa24464-RA
OG0005840	plut2.m8.7960.m1	Mcavernosa24468-RA
OG0005841	plut2.m8.8655.m1	Mcavernosa23872-RA
OG0005842	plut2.m8.5071.m1	Mcavernosa29851-RA, Mcavernosa33951-RA
OG0005843	plut2.m8.5059.m1	Mcavernosa09975-RA
OG0005845	plut2.m8.7604.m1	Mcavernosa02966-RA
OG0005846	plut2.m8.17237.m1	Mcavernosa18383-RA, Mcavernosa18384-RA
OG0005847	plut2.m8.13998.m1	Mcavernosa05548-RA
OG0005848	jamg1.model.Sc0000091.77, plut2.m8.22845.m1, plut2.m8.22854.m1	Mcavernosa02375-RA
OG0005849	plut2.m8.13999.m1	Mcavernosa05546-RA
OG0005850	plut2.m8.25970.m1	Mcavernosa30502-RA, Mcavernosa13933-RA, Mcavernosa26522-RA, Mcavernosa30503-RA
OG0005851	plut2.m8.27384.m1	Mcavernosa21355-RA, Mcavernosa21353-RA
OG0005853	plut2.m8.20545.m1	Mcavernosa28510-RA, Mcavernosa28508-RA
OG0005854	plut2.m8.9748.m1	Mcavernosa30251-RA, Mcavernosa02811-RA
OG0005856	plut2.m8.12555.m1	Mcavernosa04829-RA
OG0005857	plut2.m8.3442.m1	Mcavernosa14688-RA, Mcavernosa14689-RA
OG0005858	plut2.m8.21037.m1	Mcavernosa06185-RA
OG0005860	plut2.m8.27650.m1	Mcavernosa08585-RA, Mcavernosa08584-RA
OG0005862	plut2.m8.21826.m1	Mcavernosa31506-RA
OG0005863	plut2.m8.7085.m1	Mcavernosa01368-RA
OG0005864	plut2.m8.2507.m1	Mcavernosa03957-RA
OG0005865	plut2.m8.3663.m1	Mcavernosa00386-RA
OG0005866	plut2.m8.4901.m1	Mcavernosa13532-RA
OG0005867	plut2.m8.4900.m1	Mcavernosa13534-RA
OG0005868	plut2.m8.4899.m1	Mcavernosa13533-RA
OG0005870	plut2.m8.29149.m1	Mcavernosa13993-RA
OG0005871	plut2.m8.16682.m1	Mcavernosa26516-RA
OG0005873	plut2.m8.9912.m1, plut2.m8.9930.m1, plut2.m8.9926.m1, plut2.m8.9925.m1	Mcavernosa33717-RA
OG0005874	plut2.m8.19138.m1	Mcavernosa02473-RA, Mcavernosa02471-RA, Mcavernosa10313-RA
OG0005875	plut2.m8.20836.m1	Mcavernosa20769-RA
OG0005876	plut2.m8.7016.m1	Mcavernosa31380-RA
OG0005877	plut2.m8.15355.m1	Mcavernosa28709-RA
OG0005878	plut2.m8.26608.m1, plut2.m8.26604.m1, plut2.m8.26605.m1	Mcavernosa13861-RA
OG0005880	plut2.m8.4527.m1	Mcavernosa22845-RA
OG0005881	plut2.m8.20502.m1	Mcavernosa26848-RA
OG0005882	plut2.m8.18457.m1	Mcavernosa01630-RA
OG0005883	plut2.m8.21550.m1	Mcavernosa01625-RA
OG0005884	plut2.m8.218.m1	Mcavernosa12597-RA
OG0005885	plut2.m8.246.m1	Mcavernosa12633-RA
OG0005886	plut2.m8.28488.m1	Mcavernosa00478-RA
OG0005887	plut2.m8.18215.m1	Mcavernosa28296-RA
OG0005888	plut2.m8.357.m1	Mcavernosa24438-RA
OG0005889	jamg1.model.Sc0000001.199, plut2.m8.29949.m1	Mcavernosa24437-RA
OG0005890	plut2.m8.9646.m1	Mcavernosa05889-RA
OG0005891	plut2.m8.20412.m1	Mcavernosa23556-RA
OG0005892	plut2.m8.4950.m1	Mcavernosa00421-RA
OG0005893	plut2.m8.4949.m1	Mcavernosa00422-RA
OG0005894	plut2.m8.294.m1	Mcavernosa22732-RA, Mcavernosa22729-RA
OG0005896	plut2.m8.13086.m1	Mcavernosa03578-RA, Mcavernosa03580-RA
OG0005897	plut2.m8.9397.m1	Mcavernosa09091-RA, Mcavernosa09092-RA
OG0005898	plut2.m8.15987.m1	Mcavernosa16711-RA
OG0005899	plut2.m8.12783.m1	Mcavernosa00176-RA
OG0005901	plut2.m8.16032.m1	Mcavernosa26770-RA
OG0005902	plut2.m8.166.m1	Mcavernosa21774-RA
OG0005903	plut2.m8.160.m1	Mcavernosa21777-RA
OG0005904	plut2.m8.16036.m1	Mcavernosa26763-RA
OG0005905	plut2.m8.1365.m1	Mcavernosa21071-RA
OG0005907	plut2.m8.24924.m1	Mcavernosa28517-RA
OG0005908	plut2.m8.9486.m1	Mcavernosa03425-RA
OG0005912	plut2.m8.11627.m1	Mcavernosa18941-RA
OG0005913	plut2.m8.11784.m1	Mcavernosa02213-RA
OG0005914	plut2.m8.11779.m1	Mcavernosa02209-RA
OG0005915	jamg1.model.Sc0000149.1	Mcavernosa02207-RA
OG0005916	plut2.m8.6176.m1	Mcavernosa18073-RA
OG0005917	plut2.m8.10837.m1	Mcavernosa16396-RA, Mcavernosa16392-RA
OG0005919	plut2.m8.5441.m1	Mcavernosa22661-RA
OG0005920	plut2.m8.10526.m1	Mcavernosa19828-RA, Mcavernosa19827-RA
OG0005921	plut2.m8.19280.m1	Mcavernosa06149-RA
OG0005922	plut2.m8.26464.m1	Mcavernosa02639-RA
OG0005923	plut2.m8.1728.m1	Mcavernosa10775-RA
OG0005924	plut2.m8.19994.m1	Mcavernosa31630-RA, Mcavernosa31634-RA
OG0005926	plut2.m8.10370.m1	Mcavernosa31131-RA
OG0005927	plut2.m8.32261.m1	Mcavernosa32431-RA
OG0005929	plut2.m8.10374.m1	Mcavernosa31136-RA
OG0005931	plut2.m8.18598.m1	Mcavernosa19367-RA
OG0005932	plut2.m8.18592.m1	Mcavernosa19366-RA
OG0005933	plut2.m8.4953.m1	Mcavernosa32616-RA
OG0005934	plut2.m8.4952.m1	Mcavernosa00412-RA, Mcavernosa00415-RA
OG0005935	plut2.m8.5518.m1	Mcavernosa04863-RA, Mcavernosa04862-RA
OG0005936	plut2.m8.5510.m1	Mcavernosa04866-RA
OG0005937	plut2.m8.10452.m1	Mcavernosa07185-RA
OG0005939	plut2.m8.27795.m1	Mcavernosa28527-RA
OG0005940	plut2.m8.17143.m1	Mcavernosa10410-RA
OG0005941	plut2.m8.10688.m1	Mcavernosa07709-RA
OG0005942	plut2.m8.10085.m1	Mcavernosa13644-RA
OG0005944	plut2.m8.10079.m1	Mcavernosa13647-RA
OG0005945	plut2.m8.972.m1	Mcavernosa31406-RA
OG0005946	plut2.m8.973.m1	Mcavernosa29901-RA
OG0005947	plut2.m8.12983.m1	Mcavernosa26451-RA
OG0005948	plut2.m8.19046.m1	Mcavernosa02265-RA
OG0005951	plut2.m8.19954.m1	Mcavernosa12844-RA
OG0005952	plut2.m8.11442.m1, plut2.m8.11437.m1	Mcavernosa24376-RA
OG0005953	plut2.m8.15385.m1	Mcavernosa15738-RA
OG0005954	plut2.m8.15389.m1	Mcavernosa15740-RA
OG0005955	plut2.m8.10276.m1	Mcavernosa11274-RA
OG0005956	plut2.m8.15992.m1	Mcavernosa27344-RA, Mcavernosa27342-RA
OG0005958	plut2.m8.20589.m1	Mcavernosa14142-RA, Mcavernosa14141-RA, Mcavernosa14143-RA
OG0005959	plut2.m8.20586.m1	Mcavernosa14145-RA
OG0005960	plut2.m8.7442.m1	Mcavernosa00828-RA
OG0005961	plut2.m8.8959.m1	Mcavernosa12336-RA
OG0005962	plut2.m8.3034.m1	Mcavernosa15437-RA
OG0005963	plut2.m8.12195.m1	Mcavernosa01073-RA
OG0005964	plut2.m8.12197.m1	Mcavernosa01070-RA
OG0005966	plut2.m8.21604.m1	Mcavernosa17037-RA
OG0005968	plut2.m8.349.m1	Mcavernosa24451-RA
OG0005969	plut2.m8.22203.m1	Mcavernosa17973-RA
OG0005970	plut2.m8.25255.m1	Mcavernosa03250-RA
OG0005971	plut2.m8.24198.m1	Mcavernosa03251-RA
OG0005972	plut2.m8.4971.m1	Mcavernosa16820-RA
OG0005973	plut2.m8.9069.m1	Mcavernosa24871-RA, Mcavernosa24896-RA
OG0005974	plut2.m8.9341.m1	Mcavernosa09318-RA
OG0005975	plut2.m8.26716.m1, plut2.m8.26718.m1	Mcavernosa15808-RA
OG0005977	plut2.m8.3644.m1	Mcavernosa21398-RA, Mcavernosa21393-RA
OG0005978	plut2.m8.26727.m1	Mcavernosa15802-RA
OG0005980	plut2.m8.20919.m1	Mcavernosa30787-RA
OG0005981	plut2.m8.11597.m1	Mcavernosa07468-RA
OG0005982	plut2.m8.11578.m1	Mcavernosa07477-RA, Mcavernosa07475-RA
OG0005983	plut2.m8.12522.m1	Mcavernosa12796-RA
OG0005984	plut2.m8.7505.m1	Mcavernosa14718-RA, Mcavernosa14716-RA
OG0005985	plut2.m8.15466.m1	Mcavernosa05860-RA
OG0005986	plut2.m8.15467.m1	Mcavernosa30715-RA
OG0005987	plut2.m8.19084.m1	Mcavernosa11431-RA
OG0005988	plut2.m8.21297.m1	Mcavernosa26930-RA, Mcavernosa05853-RA
OG0005989	plut2.m8.19091.m1	Mcavernosa11432-RA
OG0005990	plut2.m8.19749.m1	Mcavernosa09159-RA, Mcavernosa09158-RA
OG0005992	plut2.m8.12830.m1	Mcavernosa32344-RA, Mcavernosa18459-RA, Mcavernosa34494-RA
OG0005995	plut2.m8.8082.m1	Mcavernosa11696-RA
OG0005996	plut2.m8.22730.m1	Mcavernosa14019-RA
OG0005997	plut2.m8.12936.m1	Mcavernosa05581-RA
OG0005998	plut2.m8.12944.m1	Mcavernosa05582-RA
OG0005999	plut2.m8.26051.m1	Mcavernosa30796-RA
OG0006000	plut2.m8.29168.m1	Mcavernosa16079-RA
OG0006001	plut2.m8.26975.m1	Mcavernosa11905-RA
OG0006002	plut2.m8.5301.m1	Mcavernosa10692-RA
OG0006003	jamg1.model.Sc0000142.97	Mcavernosa24380-RA
OG0006004	plut2.m8.11410.m1	Mcavernosa32444-RA, Mcavernosa24426-RA
OG0006005	plut2.m8.4456.m1	Mcavernosa01750-RA
OG0006006	plut2.m8.25067.m1	Mcavernosa12238-RA, Mcavernosa21460-RA, Mcavernosa33817-RA
OG0006007	plut2.m8.25077.m1	Mcavernosa12230-RA
OG0006009	plut2.m8.6405.m1	Mcavernosa21877-RA, Mcavernosa34876-RA
OG0006010	plut2.m8.4317.m1	Mcavernosa23885-RA
OG0006011	plut2.m8.4324.m1	Mcavernosa23881-RA
OG0006012	plut2.m8.4300.m1	Mcavernosa08233-RA
OG0006013	plut2.m8.14713.m1	Mcavernosa04253-RA
OG0006014	plut2.m8.8283.m1	Mcavernosa13740-RA, Mcavernosa13741-RA
OG0006015	plut2.m8.8260.m1, plut2.m8.8259.m1, jamg1.model.Sc0000088.29	Mcavernosa21831-RA
OG0006016	plut2.m8.5688.m1	Mcavernosa29608-RA
OG0006017	plut2.m8.5685.m1	Mcavernosa13726-RA
OG0006019	plut2.m8.25940.m1	Mcavernosa04542-RA
OG0006020	plut2.m8.27624.m1	Mcavernosa04811-RA
OG0006021	plut2.m8.5946.m1	Mcavernosa22567-RA, Mcavernosa22570-RA
OG0006022	plut2.m8.27760.m1	Mcavernosa16014-RA
OG0006024	plut2.m8.1656.m1	Mcavernosa00795-RA
OG0006026	plut2.m8.2173.m1	Mcavernosa08159-RA
OG0006027	plut2.m8.2197.m1	Mcavernosa08181-RA
OG0006028	plut2.m8.914.m1	Mcavernosa17153-RA
OG0006029	plut2.m8.918.m1	Mcavernosa17149-RA
OG0006030	plut2.m8.6832.m1	Mcavernosa00928-RA
OG0006031	plut2.m8.5267.m1	Mcavernosa25663-RA, Mcavernosa25662-RA
OG0006032	plut2.m8.8210.m1	Mcavernosa18515-RA
OG0006033	plut2.m8.2930.m1	Mcavernosa14069-RA
OG0006034	plut2.m8.18588.m1	Mcavernosa17633-RA
OG0006035	plut2.m8.10260.m1	Mcavernosa11722-RA
OG0006036	jamg1.model.Sc0000021.121	Mcavernosa10676-RA
OG0006037	plut2.m8.12701.m1	Mcavernosa16855-RA
OG0006038	plut2.m8.12700.m1	Mcavernosa16860-RA, Mcavernosa33583-RA
OG0006039	plut2.m8.17419.m1	Mcavernosa30484-RA
OG0006040	plut2.m8.17420.m1	Mcavernosa03811-RA
OG0006041	plut2.m8.7101.m1	Mcavernosa01384-RA, Mcavernosa01386-RA
OG0006042	plut2.m8.842.m1	Mcavernosa15902-RA
OG0006043	plut2.m8.11572.m1	Mcavernosa32744-RA, Mcavernosa23758-RA
OG0006044	plut2.m8.3730.m1	Mcavernosa24584-RA, Mcavernosa24585-RA
OG0006046	plut2.m8.11477.m1	Mcavernosa06517-RA
