gene_id,11_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,1_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,28_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,2_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,35_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,36_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,38_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,42_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,47_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
MSTRG.14793,1592,1498,1029,1594,1554,1418,1923,2795,3015,1834,1332,3013
MSTRG.14792,99,76,65,108,80,81,119,242,228,120,55,202
MSTRG.14795,15,30,24,0,43,7,26,37,45,28,0,14
MSTRG.14794,23,17,8,16,22,12,18,35,33,15,11,16
MSTRG.14797,55,30,30,38,41,36,80,92,83,50,28,44
MSTRG.14796,415,177,82,71,184,243,163,406,379,197,157,307
MSTRG.14799,3314,2287,836,727,1455,1876,2821,3876,5380,2257,1835,3561
MSTRG.14798,4,4,3,1,3,4,3,4,6,3,4,4
Pocillopora_acuta_HIv1_PredGene_g22431.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11741,92,140,62,37,132,50,215,315,364,154,80,147
Pocillopora_acuta_HIv1_PredGene_g5924.t1,0,0,1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25475.t1,0,2,1,0,2,2,4,0,4,2,3,1
Pocillopora_acuta_HIv1_PredGene_13385_t,0,0,0,0,0,0,0,0,0,2,0,0
MSTRG.7055,20,11,7,5,24,15,21,30,28,20,16,19
MSTRG.13419,705,234,179,82,490,335,268,666,655,354,205,433
MSTRG.13418,63,41,27,14,38,46,48,85,104,47,37,82
MSTRG.13417,78,65,50,55,58,53,100,175,113,70,33,152
MSTRG.13416,7895,2759,800,1109,3110,937,1649,7017,9354,3342,1100,4687
MSTRG.13415,1637,351,187,246,500,548,317,862,1172,493,390,453
MSTRG.13414,129,38,19,69,28,63,41,85,111,62,44,54
MSTRG.13413,24,47,15,7,26,13,26,86,62,42,13,44
MSTRG.13412,349,186,110,50,179,165,270,508,663,253,150,343
MSTRG.13411,460,156,84,34,199,180,137,292,418,179,94,326
MSTRG.13410,62,23,14,21,26,29,30,46,47,24,21,32
Pocillopora_acuta_HIv1_PredGene_g32260.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18595,164,159,131,129,115,165,251,339,392,187,138,358
MSTRG.11742,50,47,21,41,54,43,66,103,115,46,34,65
MSTRG.10858,0,4,0,4,0,2,4,1,11,2,0,9
MSTRG.10859,0,0,2,5,0,0,4,0,8,0,0,0
MSTRG.10856,0,0,0,3,0,0,0,0,7,0,0,5
MSTRG.10857,0,0,0,3,0,0,0,3,0,0,0,7
MSTRG.10854,0,0,0,0,0,0,4,0,0,0,0,0
MSTRG.10855,0,1,1,2,1,0,0,0,2,1,0,2
MSTRG.10852,0,2,0,0,1,0,0,0,1,0,0,0
MSTRG.10853,0,0,0,0,0,0,3,0,0,0,0,0
MSTRG.10850,0,2,0,2,1,1,0,1,4,0,0,0
MSTRG.10851,0,3,0,4,0,0,4,0,5,0,0,7
Pocillopora_acuta_HIv1_PredGene_g24640.t1,0,0,0,1,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11602.t1,0,0,0,0,0,0,0,0,0,0,0,1
Pocillopora_acuta_HIv1_PredGene_g1206.t1,0,0,0,0,3,0,0,4,5,0,0,4
STRG.23231,1,2,1,1,2,1,2,2,4,2,1,0
Pocillopora_acuta_HIv1_PredGene_g15970.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13811,9,14,4,3,12,7,14,22,19,15,5,9
Pocillopora_acuta_HIv1_PredGene_g11893.t1,0,0,0,0,0,1,0,0,0,1,0,1
MSTRG.13810,30,20,8,8,18,19,23,37,33,11,10,37
Pocillopora_acuta_HIv1_PredGene_g29316.t1,0,0,0,0,0,0,0,2,0,0,0,0
MSTRG.11746,287,65,41,53,77,100,71,207,215,69,74,191
Pocillopora_acuta_HIv1_PredGene_g7209.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.16839,7,0,0,2,2,5,2,0,0,1,0,1
MSTRG.16937,151,123,88,19,162,67,148,303,378,161,66,254
MSTRG.19487,296,126,46,24,129,150,184,296,361,142,91,255
MSTRG.19484,926,605,360,438,501,646,797,1600,1475,818,503,1261
MSTRG.16934,0,0,0,1,0,0,0,1,0,0,0,0
MSTRG.6849,69,31,18,24,36,17,38,119,91,44,18,62
MSTRG.19483,27,19,0,9,19,19,20,34,27,10,17,18
MSTRG.1819,37,8,7,6,22,19,18,56,50,12,10,35
MSTRG.19481,25,21,22,17,15,17,33,57,54,18,23,63
MSTRG.6845,5,8,10,5,12,0,11,13,14,0,0,7
MSTRG.6844,902,341,194,198,334,326,318,909,905,506,290,479
MSTRG.1815,21,20,14,7,26,16,35,42,67,23,0,21
MSTRG.6846,0,2,0,1,0,2,3,0,3,0,0,4
Pocillopora_acuta_HIv1_PredGene_g21239.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1812,30,33,27,16,25,9,36,65,78,41,26,35
MSTRG.19488,1646,1030,522,713,849,990,1325,1792,2105,908,672,1918
MSTRG.19489,691,462,219,24,533,444,439,905,1354,522,339,668
MSTRG.2548,11,5,3,8,3,21,6,6,8,4,14,20
MSTRG.2549,3,0,0,0,0,0,0,0,0,0,3,5
MSTRG.2544,53,17,19,19,40,18,30,76,99,33,10,50
MSTRG.2545,69,63,70,21,129,59,70,163,170,85,11,39
MSTRG.2546,223,195,163,118,186,169,261,486,405,216,9,249
MSTRG.2547,3,0,0,0,0,3,0,0,0,0,1,3
MSTRG.2540,170,0,0,0,191,151,0,0,39,131,0,0
MSTRG.2541,35,18,6,9,25,15,30,31,56,23,3,13
MSTRG.2542,68,33,20,11,52,33,37,52,78,37,0,38
MSTRG.2543,105,56,24,26,65,44,69,138,193,77,17,73
Pocillopora_acuta_HIv1_PredGene_g1995.t1,0,0,0,0,0,0,0,0,0,1,0,1
Pocillopora_acuta_HIv1_PredGene_g29314.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15986,85,33,22,25,43,36,55,104,97,51,33,52
STRG.20369,3,2,2,1,3,2,5,2,7,2,1,5
STRG.20368,1,2,2,1,2,2,1,7,5,2,2,3
MSTRG.9330,141,66,54,16,74,116,89,153,158,80,54,156
MSTRG.9331,124,56,46,89,77,60,81,197,184,75,47,119
Pocillopora_acuta_HIv1_PredGene_g28819.t2,0,1,1,1,1,1,1,1,3,1,0,3
STRG.8908,1,1,0,0,0,1,1,0,1,1,1,1
MSTRG.9335,119,63,53,32,53,59,83,147,145,81,42,147
Pocillopora_acuta_HIv1_PredGene_g1501.t1,0,0,0,0,0,0,0,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_g8065.t1,0,1,0,0,1,1,1,0,0,1,1,0
STRG.2784,2,1,0,0,3,1,3,0,0,1,0,1
STRG.2781,2,0,0,1,1,0,0,2,2,0,0,3
MSTRG.6197,295,145,87,86,183,143,220,414,404,181,122,248
MSTRG.18624,12,4,4,11,5,6,5,4,5,6,5,13
MSTRG.6195,72,30,16,13,54,60,50,82,98,41,27,65
MSTRG.22839,738,349,210,247,331,320,474,862,992,314,142,411
MSTRG.18626,21,19,17,0,25,18,29,56,57,25,13,20
MSTRG.11076,183,33,41,63,49,117,45,101,101,46,20,173
MSTRG.18621,24,11,13,4,22,17,12,29,35,20,18,40
MSTRG.23748,159,60,24,21,97,72,64,169,190,89,47,164
STRG.8129,3,1,1,1,1,1,1,0,0,2,1,0
Pocillopora_acuta_HIv1_PredGene_4934_t,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32313.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18623,12,7,5,3,6,13,6,15,17,5,4,17
MSTRG.18622,18,32,27,11,29,16,36,83,96,43,24,93
MSTRG.738,1118,470,231,113,509,631,516,963,1308,488,407,885
Pocillopora_acuta_HIv1_PredGene_g2308.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4167.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.730,18,6,13,8,17,17,17,41,23,18,39,42
MSTRG.731,200,96,70,153,111,128,132,265,274,133,79,182
MSTRG.732,22,10,5,4,6,4,6,13,34,5,5,21
MSTRG.733,62,39,26,25,38,19,40,63,67,26,23,54
MSTRG.734,63,39,0,0,0,0,0,37,43,50,0,35
MSTRG.735,185,37,20,33,38,31,37,86,127,35,13,66
MSTRG.736,41,6,3,1,8,10,4,13,17,8,8,23
MSTRG.737,173,84,35,11,109,99,80,164,232,90,62,150
MSTRG.8555,176,83,51,76,100,93,121,207,207,121,65,158
MSTRG.8554,61,41,30,19,47,46,51,120,93,45,37,58
MSTRG.8557,8,0,0,0,0,0,0,9,10,0,0,15
MSTRG.8556,141,90,68,77,130,100,182,312,287,123,64,166
MSTRG.8551,6,16,6,2,7,3,5,18,27,13,2,25
MSTRG.8550,174,98,75,29,168,77,87,205,222,162,69,161
MSTRG.8553,86,49,25,8,64,46,62,73,116,54,20,64
MSTRG.8552,162,98,57,31,97,110,99,230,205,111,55,167
MSTRG.8559,100,58,42,10,82,63,50,113,135,71,37,89
MSTRG.8558,57,45,29,14,56,47,55,91,86,73,39,76
Pocillopora_acuta_HIv1_PredGene_g19283.t1,0,0,0,0,0,0,0,0,1,0,0,1
Pocillopora_acuta_HIv1_PredGene_g25691.t1,0,0,0,0,0,2,3,0,0,0,0,0
STRG.4200,4,1,0,0,1,2,1,4,4,1,0,4
STRG.4202,2,1,0,1,0,0,0,3,4,0,0,4
Pocillopora_acuta_HIv1_PredGene_g19282.t1,0,0,0,0,0,2,0,0,0,0,0,0
STRG.11319,6,2,2,2,3,1,3,4,0,1,3,4
MSTRG.11079,216,93,71,83,113,186,117,100,114,68,7,190
MSTRG.22836,28,48,19,3,24,12,60,68,107,35,10,36
Pocillopora_acuta_HIv1_PredGene_g24329.t1,0,3,0,1,2,0,1,3,4,3,2,1
Pocillopora_acuta_HIv1_PredGene_g28319.t1,0,1,0,0,0,0,0,0,5,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3134.t1,0,4,2,0,3,2,5,1,6,3,2,0
MSTRG.20311,37,45,31,22,55,27,59,145,126,60,35,100
MSTRG.5127,124,85,58,52,90,80,128,201,223,93,83,179
MSTRG.5126,229,41,52,25,135,102,78,181,198,95,70,147
MSTRG.5125,268,91,43,22,150,167,99,249,249,114,62,130
MSTRG.5124,402,199,121,81,217,182,216,410,460,265,119,438
MSTRG.5123,130,63,36,18,100,70,81,161,189,76,49,106
MSTRG.5122,253,199,121,92,213,164,242,331,493,250,104,297
MSTRG.5121,125,41,37,13,66,57,53,112,158,48,32,82
Pocillopora_acuta_HIv1_PredGene_g12148.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5129,925,407,130,95,461,400,555,796,1062,387,175,666
MSTRG.5128,1279,412,296,242,671,700,480,1283,1334,511,652,1030
STRG.3662,1,1,1,1,2,1,1,1,5,0,1,1
STRG.3665,1,1,1,1,2,1,4,5,4,4,1,4
MSTRG.5457,20,34,18,5,16,23,23,57,40,24,21,57
MSTRG.21678,29,15,12,8,27,14,26,45,49,23,9,23
MSTRG.21679,5,3,5,8,6,6,8,6,144,8,5,133
Pocillopora_acuta_HIv1_PredGene_g19300.t1,0,0,0,2,1,0,0,2,0,0,0,1
MSTRG.5456,161,118,90,117,125,95,163,248,245,158,86,242
MSTRG.21672,107,37,30,58,39,15,20,85,83,45,31,54
MSTRG.21673,324,69,65,33,142,104,65,164,188,111,60,90
MSTRG.21670,215,130,88,20,184,125,109,225,280,223,76,101
MSTRG.21671,41,19,9,4,10,12,17,25,15,12,0,31
MSTRG.21676,8,8,2,4,5,4,6,24,9,7,6,0
MSTRG.21677,28,17,6,7,24,12,20,38,45,16,7,32
MSTRG.21674,31,25,5,9,15,15,14,43,20,11,9,36
MSTRG.21675,57,48,26,20,49,46,58,86,106,55,31,36
MSTRG.9208,0,28,22,0,49,17,45,59,65,40,42,81
MSTRG.9209,12,16,7,4,19,20,20,0,0,28,12,0
MSTRG.9202,5,8,4,2,8,16,6,14,7,9,7,6
MSTRG.9203,0,18,18,3,28,13,22,12,21,25,21,14
MSTRG.9200,2921,1414,745,677,1133,1379,1648,1977,2414,1498,1281,3781
MSTRG.9201,19,28,23,26,38,17,38,42,73,31,38,116
MSTRG.9206,0,72,19,0,107,0,67,89,128,114,0,43
MSTRG.9207,6,8,4,2,9,16,6,17,13,9,7,9
MSTRG.9204,1231,87,51,34,167,116,94,1081,1083,108,72,715
MSTRG.9205,2702,1518,917,411,3487,2463,1687,2247,2234,2683,1878,2560
Pocillopora_acuta_HIv1_PredGene_g2169.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5783,203,98,67,31,159,126,130,320,343,148,94,193
MSTRG.5782,20,14,20,12,16,15,25,45,30,22,6,37
MSTRG.5781,0,12,14,18,14,7,20,36,47,22,9,41
MSTRG.5780,86,84,82,70,79,82,118,192,230,129,59,177
MSTRG.5787,381,189,184,274,202,163,247,483,494,249,158,480
MSTRG.5786,63,46,36,35,61,37,56,86,77,54,29,77
MSTRG.5785,405,254,123,72,173,219,286,366,417,219,148,402
MSTRG.5784,170,79,67,22,158,71,93,338,217,119,74,218
MSTRG.5789,4,1,1,2,2,6,2,12,3,2,5,0
MSTRG.5788,6,6,6,0,7,4,10,12,13,9,6,0
Pocillopora_acuta_HIv1_PredGene_g21478.t1,0,0,1,1,0,0,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g15175.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6475,86,23,16,9,37,36,28,28,52,25,46,62
MSTRG.6476,992,493,202,212,372,391,506,829,872,521,345,632
MSTRG.6477,89,22,29,19,56,40,34,70,93,46,17,59
MSTRG.6470,236,193,77,40,166,190,266,334,380,193,116,211
MSTRG.16399,75,42,25,14,59,48,49,95,85,62,22,57
MSTRG.6472,205,39,39,4,45,61,43,57,109,61,59,79
MSTRG.6473,0,1,2,3,0,6,2,0,0,3,5,0
MSTRG.16398,336,155,59,70,206,182,142,280,424,156,111,269
MSTRG.6478,46,19,14,14,24,21,20,49,48,25,13,23
MSTRG.6479,2189,987,750,543,1112,1294,1350,1647,1765,1323,1003,1204
MSTRG.98,42,27,41,7,57,48,34,48,58,37,21,42
MSTRG.99,58,37,15,14,45,47,45,97,125,36,23,35
Pocillopora_acuta_HIv1_PredGene_g29381.t1,0,0,0,0,1,0,0,0,0,1,0,0
MSTRG.93,14,7,6,16,4,9,12,17,15,9,8,32
MSTRG.90,33,24,13,20,31,10,51,75,67,24,18,68
MSTRG.91,0,0,0,0,0,4,0,0,0,0,0,0
MSTRG.96,13,2,3,3,5,11,3,6,5,3,2,3
MSTRG.97,5,3,2,2,4,3,2,2,5,3,1,2
MSTRG.94,24,23,11,16,16,13,40,52,45,20,21,46
MSTRG.95,36,21,17,22,28,22,25,72,64,32,14,31
MSTRG.5875,12,16,6,0,14,11,23,43,26,18,24,7
MSTRG.5874,6,21,9,3,21,12,33,52,52,21,5,14
MSTRG.5877,12,6,0,0,0,13,0,20,7,4,0,0
MSTRG.5876,44,18,7,20,15,21,27,85,37,10,6,5
MSTRG.5871,30,27,0,14,18,22,26,43,30,22,23,27
MSTRG.5870,59,35,12,7,35,20,46,46,67,29,18,50
MSTRG.5873,160,81,57,12,109,77,57,180,153,123,72,136
MSTRG.5872,1125,510,312,476,554,483,637,1308,1174,561,317,680
MSTRG.5879,0,0,0,0,0,7,0,4,10,0,0,7
Pocillopora_acuta_HIv1_PredGene_g5378.t1,0,0,1,0,0,0,0,0,0,0,0,2
MSTRG.16391,76,78,61,45,51,85,85,134,135,62,52,161
MSTRG.6788,225,82,70,62,93,83,130,368,403,154,62,196
MSTRG.6789,255,78,54,19,99,82,103,305,317,101,43,128
MSTRG.6786,10,10,8,8,7,15,7,9,9,13,9,8
MSTRG.9567,46,39,24,17,32,22,54,72,87,41,17,51
MSTRG.6784,0,0,1,0,2,2,3,0,0,3,2,0
MSTRG.16390,22,8,7,7,11,12,15,19,22,11,8,24
MSTRG.6782,0,0,0,0,0,0,134,0,0,0,0,0
MSTRG.6783,0,0,0,0,0,0,116,0,0,0,0,0
MSTRG.6780,7,12,7,0,18,15,6,17,12,13,13,12
MSTRG.6781,0,2,0,0,0,0,0,0,0,0,0,0
STRG.2203,5,0,0,2,0,0,0,10,5,3,2,7
STRG.2207,2,1,2,1,0,5,2,1,1,1,2,2
Pocillopora_acuta_HIv1_PredGene_g27723.t1,0,0,0,7,0,0,17,17,13,0,0,8
STRG.5969,1,0,0,0,1,0,0,1,0,1,0,1
STRG.5968,1,0,1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28839.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33327.t1,0,1,0,0,0,0,0,0,0,1,0,0
MSTRG.7785,2,1,1,0,1,1,2,1,6,1,6,10
MSTRG.7784,1,1,1,1,0,1,1,0,0,0,2,0
MSTRG.7787,28,21,14,3,26,17,19,57,56,20,15,32
MSTRG.7786,328,106,70,27,166,129,124,379,368,148,104,307
MSTRG.7781,1,1,2,0,2,0,1,2,4,2,0,4
MSTRG.7780,14,4,2,6,4,10,5,9,6,3,17,9
MSTRG.7783,2,3,2,1,9,2,2,12,12,4,2,45
MSTRG.7782,3,6,3,2,7,2,6,12,15,5,1,83
MSTRG.7789,99,0,5,14,3,25,5,4,4,0,43,0
MSTRG.7788,0,3,2,1,3,1,3,2,3,1,1,4
MSTRG.17352,155,81,57,65,88,55,77,183,174,102,31,126
Pocillopora_acuta_HIv1_PredGene_g3581.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12429.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17242.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7439,213,97,36,29,142,124,122,241,245,117,65,138
MSTRG.7438,206,91,72,30,139,94,76,178,204,139,57,159
MSTRG.7437,145,68,22,18,60,90,92,118,169,61,33,93
MSTRG.7436,107,35,25,7,45,13,31,108,109,43,22,81
MSTRG.7435,33,12,7,15,11,17,14,28,23,16,7,27
MSTRG.7434,0,3,2,0,4,0,3,3,5,5,0,9
MSTRG.7433,285,99,43,17,148,147,124,208,281,167,94,156
MSTRG.7432,262,112,71,57,160,129,124,234,297,127,87,107
MSTRG.7431,268,121,82,54,168,110,106,240,279,131,91,219
MSTRG.7430,188,118,93,46,165,138,123,225,252,137,84,137
Pocillopora_acuta_HIv1_PredGene_g10697.t1,0,0,0,0,0,0,0,0,2,0,0,4
Pocillopora_acuta_HIv1_PredGene_g25207.t1,0,0,0,0,0,1,0,2,1,1,0,0
Pocillopora_acuta_HIv1_PredGene_g22572.t1,0,0,0,0,0,0,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g4157.t1,0,0,0,0,0,0,0,0,0,0,1,0
MSTRG.25766,28,25,20,6,53,18,27,41,61,22,11,11
STRG.532,2,1,1,1,1,1,1,4,2,1,0,2
Pocillopora_acuta_HIv1_PredGene_g26211.t1,0,0,1,0,0,0,0,0,1,1,0,0
STRG.22603,1,1,1,1,1,1,1,1,1,1,1,0
Pocillopora_acuta_HIv1_PredGene_g14614.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.22604,1,0,0,1,1,1,1,0,2,0,0,1
STRG.22605,1,0,1,0,1,1,1,1,1,1,1,1
MSTRG.8968,263,173,92,70,153,115,218,353,428,203,92,223
MSTRG.8969,412,185,140,90,228,198,219,433,504,191,192,471
MSTRG.8964,270,247,159,111,298,182,334,602,680,309,99,359
Pocillopora_acuta_HIv1_PredGene_g13224.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.8966,76,59,50,28,64,46,65,134,123,65,34,74
MSTRG.8967,20,16,9,6,11,16,27,24,47,18,10,14
MSTRG.8960,246,54,56,28,142,107,64,222,229,107,21,182
MSTRG.8961,88,41,31,13,36,27,38,121,99,48,12,103
MSTRG.8962,225,147,84,74,125,106,168,282,318,162,112,251
MSTRG.8963,89,135,57,7,62,61,151,127,236,95,52,38
MSTRG.24161,84,36,20,25,29,41,40,50,93,50,38,42
MSTRG.24160,25,13,3,9,8,10,13,12,17,10,15,18
MSTRG.24163,29,10,9,11,10,21,21,32,36,12,11,18
MSTRG.24162,446,249,186,114,279,234,293,562,696,370,214,501
MSTRG.24165,921,548,336,311,550,510,679,1185,1335,669,413,949
MSTRG.24164,125,119,94,169,89,76,147,198,276,148,72,238
MSTRG.24167,465,235,157,71,322,245,236,504,599,244,134,472
MSTRG.24166,295,78,57,18,107,104,71,214,259,116,63,220
MSTRG.24169,403,159,110,42,199,217,196,356,473,179,160,297
Pocillopora_acuta_HIv1_PredGene_g20712.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_12474_t,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30372.t1,0,1,2,1,1,1,1,0,0,2,1,0
MSTRG.11099,258,87,101,39,165,136,103,215,234,129,78,230
Pocillopora_acuta_HIv1_PredGene_g4155.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16642.t1,0,0,0,2,0,2,0,0,0,0,0,0
MSTRG.20886,46,48,18,22,30,40,46,68,85,34,28,50
MSTRG.20887,18,9,4,2,8,2,10,17,15,11,11,12
MSTRG.20884,267,67,58,31,108,91,63,208,154,122,143,210
MSTRG.20885,11,13,6,0,9,17,30,9,24,10,13,13
MSTRG.20882,84,98,50,43,55,76,117,129,188,89,43,147
MSTRG.20883,6,0,0,0,0,6,0,3,0,0,0,4
MSTRG.20880,52,54,33,14,38,38,60,59,113,50,12,47
MSTRG.20881,25,12,8,7,13,15,18,25,18,14,7,20
MSTRG.20888,22,28,30,7,28,9,26,76,76,43,16,57
MSTRG.20889,10,3,3,2,2,3,4,14,15,3,0,8
STRG.25075,1,2,2,0,1,1,3,2,7,3,1,2
STRG.25077,4,2,2,3,5,1,6,4,5,4,2,9
Pocillopora_acuta_HIv1_PredGene_g22973.t1,0,0,0,0,0,0,0,0,1,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30506.t1,0,2,0,2,0,2,3,0,0,2,0,5
Pocillopora_acuta_HIv1_PredGene_g17329.t1,0,0,0,0,1,0,0,0,0,0,0,0
MSTRG.16983,10,0,0,5,6,5,8,13,9,4,6,15
MSTRG.11193,83,8,3,25,5,48,6,13,28,5,3,2
MSTRG.16980,1,1,1,1,2,1,1,1,2,2,1,2
STRG.24383,10,4,2,2,6,4,4,11,0,4,4,6
Pocillopora_acuta_HIv1_PredGene_g22588.t1,0,2,0,0,0,0,0,0,8,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31337.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.25385,10,5,3,3,10,10,8,13,14,7,5,11
MSTRG.15828,2,2,3,1,4,2,5,6,14,5,1,7
MSTRG.15829,183,58,44,21,103,102,72,136,168,111,49,111
MSTRG.15824,1864,609,389,441,771,658,572,1505,1603,808,471,1108
MSTRG.15825,168,63,35,18,78,118,69,164,171,61,73,141
MSTRG.15826,23,44,25,6,67,20,48,85,88,42,24,43
MSTRG.15827,4895,1691,819,444,1943,1646,1652,3938,5176,2130,1603,3746
MSTRG.15820,594,438,283,94,309,357,467,917,1025,451,350,881
MSTRG.15821,120,80,57,29,63,57,68,186,181,82,70,166
MSTRG.15822,309,156,158,95,234,157,182,437,478,244,119,304
MSTRG.15823,567,192,122,55,268,274,234,465,588,244,169,375
Pocillopora_acuta_HIv1_PredGene_g1481.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20262,32,29,21,8,31,14,36,79,70,34,2,63
MSTRG.20263,10,5,5,0,0,13,12,16,12,0,0,28
MSTRG.20260,0,2,2,2,2,4,4,2,3,2,2,0
MSTRG.20261,3,12,0,0,10,4,0,18,10,14,0,13
MSTRG.20266,45,20,20,8,37,34,25,34,74,28,22,34
MSTRG.20267,26,17,19,28,11,32,16,32,24,21,16,24
MSTRG.20264,19,15,17,16,20,16,24,57,41,21,15,35
MSTRG.20265,30,12,8,7,17,23,13,22,33,17,10,11
MSTRG.20268,24,33,31,12,29,37,63,88,112,42,31,57
MSTRG.20269,170,166,69,12,102,134,181,228,358,127,120,241
Pocillopora_acuta_HIv1_PredGene_g15392.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_31296_t,0,0,0,0,0,0,0,0,0,0,0,0
STRG.25928,1,0,0,1,0,1,0,1,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g8450.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23315.t1,0,0,0,0,0,0,0,2,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_6465_t,0,0,0,0,0,2,0,0,0,2,0,0
Pocillopora_acuta_HIv1_PredGene_g10196.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12216,209,68,57,64,115,110,65,218,210,79,57,148
MSTRG.12217,189,63,26,78,71,55,66,153,183,76,35,116
MSTRG.12214,473,137,109,41,241,208,150,504,460,177,127,291
MSTRG.12215,230,94,54,57,129,111,120,260,316,127,82,180
MSTRG.12212,135,77,162,36,133,180,79,260,279,141,241,557
MSTRG.12213,373,166,100,122,199,170,208,454,493,231,112,314
MSTRG.12210,1326,232,149,170,308,148,165,778,1009,342,245,935
MSTRG.12211,7,0,0,0,0,0,0,0,0,0,0,21
Pocillopora_acuta_HIv1_PredGene_g1691.t1,0,2,1,0,0,0,2,0,3,0,2,0
MSTRG.12218,188,142,81,100,122,107,162,355,348,170,139,335
MSTRG.12219,14,0,0,8,0,14,0,25,13,0,12,13
Pocillopora_acuta_HIv1_PredGene_g15482.t1,0,0,0,0,1,0,0,0,0,0,1,0
MSTRG.17534,32,29,21,7,39,18,28,95,78,26,8,90
MSTRG.17535,4,12,5,2,14,9,15,3,5,16,1,4
MSTRG.17536,52,23,16,13,25,25,26,51,49,28,16,52
Pocillopora_acuta_HIv1_PredGene_g16676.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.17530,50,16,18,8,31,38,21,34,39,27,25,7
MSTRG.17531,14,0,0,0,4,0,5,0,0,1,0,8
MSTRG.17532,3,0,1,0,2,0,0,0,0,0,0,0
MSTRG.17533,68,16,10,8,7,22,21,26,30,15,31,171
MSTRG.17538,216,49,37,15,75,79,48,101,146,92,53,140
MSTRG.17539,77,31,20,23,27,33,41,61,68,34,21,68
Pocillopora_acuta_HIv1_PredGene_g14858.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15494.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22130,1317,906,671,827,937,1031,1313,2250,2141,1139,866,2122
MSTRG.22131,153,77,44,26,76,108,94,139,205,88,82,187
MSTRG.22132,148,83,64,14,121,90,78,182,195,91,56,161
