gene_id,11_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,1_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,28_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,2_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,35_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,36_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,38_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,42_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,47_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
STRG.10519,8,13,10,2,9,8,21,12,24,19,7,17
STRG.10518,246,221,182,106,192,180,251,410,437,210,70,272
STRG.10513,66,58,34,29,49,51,71,88,148,54,19,65
STRG.10512,127,236,198,128,236,172,293,258,283,240,99,177
STRG.10511,413,224,104,84,225,205,275,373,508,264,98,381
STRG.10510,35,24,0,18,39,22,49,65,64,38,34,13
STRG.10517,90,78,34,39,82,69,120,113,127,91,35,96
STRG.10516,159,79,68,166,77,93,111,155,177,78,24,332
STRG.10515,8,9,9,4,6,5,12,13,18,11,4,22
STRG.10514,17,20,14,6,14,15,29,25,32,18,0,20
Pocillopora_acuta_HIv1_PredGene_g29165.t1,0,2,0,0,7,0,2,0,9,1,0,7
STRG.26449,2,3,2,2,2,2,4,3,4,4,3,2
STRG.26440,8,0,0,0,3,0,0,5,6,7,0,7
STRG.26441,98,45,40,15,111,59,67,105,122,78,42,81
STRG.26442,2,0,0,0,0,0,0,0,0,0,0,1
STRG.26443,13,0,0,0,0,0,0,2,0,0,0,0
STRG.26444,83,66,47,28,82,66,84,208,185,106,85,128
STRG.26445,55,26,22,31,40,13,36,84,79,33,22,59
STRG.26446,63,27,16,38,14,51,37,69,43,23,102,83
STRG.26447,97,50,37,0,48,47,40,89,107,50,33,81
Pocillopora_acuta_HIv1_PredGene_g21647.t1,0,0,0,0,0,0,0,2,4,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5480.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28348.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.8641,126,101,46,36,88,66,85,202,163,99,59,80
STRG.477,1,0,0,0,0,0,0,0,4,0,0,1
STRG.476,751,524,294,134,552,794,589,634,630,508,243,292
STRG.475,44,15,20,6,25,30,14,37,22,24,18,19
STRG.474,1944,117,71,239,128,1263,142,334,331,114,85,937
STRG.473,519,88,52,149,97,790,106,148,113,90,50,297
STRG.472,96,67,45,33,65,68,118,182,211,69,61,163
STRG.471,124,31,19,11,57,65,56,106,110,54,35,57
STRG.470,9,14,13,6,8,5,10,13,16,12,5,0
STRG.479,2,0,0,0,1,0,0,0,0,0,1,0
STRG.478,78,60,26,25,63,63,67,148,127,53,21,137
Pocillopora_acuta_HIv1_PredGene_g19978.t1,0,0,71,2,6,3,0,0,0,0,84,0
Pocillopora_acuta_HIv1_PredGene_g4214.t1,0,1,0,0,0,0,0,2,2,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5291.t2,0,0,0,0,0,0,0,0,136,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2933.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30176.t1,0,0,0,0,1,0,0,1,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g7996.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28715.t1,0,0,0,0,0,1,1,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16355.t1,0,6,2,3,0,2,11,6,15,5,5,10
Pocillopora_acuta_HIv1_PredGene_g2346.t1,0,0,0,1,0,0,2,0,0,0,0,3
Pocillopora_acuta_HIv1_PredGene_g10479.t1,0,0,0,0,0,0,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g29210.t1,0,3,2,0,2,2,3,0,1,2,1,1
STRG.11392,50,36,14,12,29,37,40,69,71,27,20,46
STRG.11393,182,134,97,66,106,130,221,360,371,178,146,353
STRG.11390,16,6,0,0,6,8,26,9,5,0,4,25
STRG.11391,10425,2669,3776,1261,4080,1900,1515,9291,17128,3954,4058,8467
STRG.11396,171,97,93,96,112,80,122,309,305,154,48,130
STRG.11397,248,202,150,93,121,184,265,375,560,202,166,393
STRG.11394,114,54,40,33,61,43,67,132,123,68,35,97
STRG.11395,370,65,69,25,76,64,38,195,243,90,44,228
STRG.11398,214,12,9,84,11,94,9,14,8,13,127,211
STRG.11399,159,60,21,24,58,73,56,85,74,40,10,15
STRG.25131,7,2,0,0,0,3,0,6,0,0,0,4
STRG.25130,30,11,9,12,11,18,12,21,19,10,16,22
STRG.25133,173,63,54,67,109,100,75,165,134,78,56,100
STRG.25132,10,10,0,7,10,8,12,23,18,10,8,26
Pocillopora_acuta_HIv1_PredGene_g3528.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.25134,12,11,5,0,0,10,17,9,40,12,9,19
STRG.25137,22,0,0,3,0,9,0,1,0,0,5,1
STRG.25136,30,0,0,0,0,8,0,0,0,0,0,17
STRG.25139,948,81,60,91,123,433,98,278,348,120,215,191
STRG.25138,43,0,0,4,11,33,0,11,23,12,23,14
Pocillopora_acuta_HIv1_PredGene_g25888.t1,0,0,0,0,0,3,0,0,0,0,4,0
STRG.17554,373,137,121,63,148,183,168,356,424,178,148,287
STRG.2419,346,307,77,93,331,209,419,463,631,237,113,112
Pocillopora_acuta_HIv1_PredGene_g4216.t1,0,0,0,0,1,1,1,2,0,0,0,0
STRG.18955,24,17,12,11,11,16,21,32,38,20,8,34
STRG.17558,137,74,65,110,89,92,108,187,174,119,70,200
STRG.2415,89,45,29,23,40,48,61,111,125,37,32,90
Pocillopora_acuta_HIv1_PredGene_g7994.t1,0,47,30,0,75,0,53,92,94,63,8,12
STRG.2413,491,154,96,59,180,185,162,314,294,197,130,192
Pocillopora_acuta_HIv1_PredGene_g19129.t1,0,1,0,0,0,1,1,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_g25313.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.18954,75,18,13,0,17,33,26,53,61,32,30,40
Pocillopora_acuta_HIv1_PredGene_g28599.t1,0,1,0,1,0,0,0,0,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_g18350.t1,0,0,0,0,2,0,0,1,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4892.t1,0,21,6,4,16,8,28,41,42,23,27,48
Pocillopora_acuta_HIv1_PredGene_g6035.t1,0,1,0,0,0,1,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_29690_t,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9142.t1,0,0,0,0,0,0,0,0,3,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24106.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12315.t1,0,0,0,0,0,0,0,0,814,0,0,791
Pocillopora_acuta_HIv1_PredGene_g10062.t3,0,4,0,0,3,2,6,154,403,0,0,157
Pocillopora_acuta_HIv1_PredGene_g28698.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5073.t2,0,0,22,0,0,0,0,0,0,134,0,0
Pocillopora_acuta_HIv1_PredGene_g26248.t1,0,1,1,0,1,1,0,1,2,2,2,0
STRG.24778,61,47,23,9,82,41,50,104,148,57,34,139
STRG.24779,21,27,29,18,22,22,23,26,17,14,10,26
STRG.24770,11,10,0,4,5,11,12,16,32,5,5,39
STRG.24771,10,13,7,5,10,10,14,1,2,8,10,2
STRG.24772,7,0,0,0,0,6,0,0,0,0,0,0
STRG.24773,28,0,0,0,0,16,0,0,3,0,0,18
STRG.24774,16,0,0,0,0,7,0,0,0,0,3,0
STRG.24775,62,0,0,18,9,41,7,10,3,6,24,72
STRG.24776,259,157,129,107,116,165,246,257,340,116,134,454
STRG.24777,84,95,37,23,74,50,102,160,206,47,36,268
STRG.23209,49,19,12,26,0,30,36,42,36,26,15,0
STRG.23208,480,0,14,71,32,33,22,63,586,30,27,41
STRG.23201,58,23,9,15,19,21,18,37,36,25,10,7
STRG.23200,46,17,9,7,29,26,15,35,39,17,14,48
Pocillopora_acuta_HIv1_PredGene_g23561.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.23202,222,64,53,62,65,107,93,153,160,63,55,185
STRG.23205,807,562,307,174,583,373,710,1341,1507,464,96,2009
STRG.23204,92,58,48,34,83,49,74,107,99,60,14,253
STRG.23207,129,55,24,27,43,50,49,91,117,41,26,97
STRG.23206,114,31,29,30,36,66,48,74,72,34,20,76
Pocillopora_acuta_HIv1_PredGene_g14099.t1,0,0,0,0,0,1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_13292_t,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23126.t1,0,0,0,0,0,0,5,6,11,0,0,5
Pocillopora_acuta_HIv1_PredGene_g19796.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.6834,44,40,19,25,40,33,49,69,77,42,28,73
STRG.21660,36,41,0,24,59,29,73,87,92,68,39,143
Pocillopora_acuta_HIv1_PredGene_g33213.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.21662,301,123,67,28,161,141,134,245,320,148,100,196
STRG.6830,70,29,32,10,51,36,32,43,45,57,22,21
Pocillopora_acuta_HIv1_PredGene_g16830.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.21664,89,70,61,14,111,75,72,173,250,101,55,100
Pocillopora_acuta_HIv1_PredGene_g28580.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22448.t1,0,0,0,0,0,0,0,0,0,0,2,0
STRG.21666,106,50,25,18,42,53,57,84,102,37,31,58
Pocillopora_acuta_HIv1_PredGene_g24325.t1,0,0,0,0,0,0,0,0,5,0,0,0
STRG.10995,7,0,0,2,0,4,3,0,0,5,0,0
Pocillopora_acuta_HIv1_PredGene_g1695.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17960.t1,0,0,0,0,0,2,0,0,0,0,0,6
Pocillopora_acuta_HIv1_PredGene_g24547.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_18746_t,0,0,0,0,0,0,0,10,0,0,0,0
STRG.17041,8945,4004,1979,2893,2445,4209,4740,9710,8935,3429,1848,13088
STRG.1511,4,3,3,0,3,2,4,3,5,2,7,4
STRG.10998,127,45,38,66,57,60,74,76,70,59,54,48
Pocillopora_acuta_HIv1_PredGene_g24327.t1,0,0,0,0,0,0,0,0,1,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22051.t2,0,33,19,0,8,10,10,38,0,13,6,0
STRG.14673,104,73,37,24,87,84,86,225,222,86,42,106
Pocillopora_acuta_HIv1_PredGene_13317_t,0,0,0,0,0,0,0,5,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17962.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g232.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18625.t1,0,0,0,0,33,0,39,82,31,0,0,57
Pocillopora_acuta_HIv1_PredGene_g1729.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23041.t1,0,30,38,3,14,7,110,18,67,26,213,99
Pocillopora_acuta_HIv1_PredGene_g30071.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30838.t1,0,1,0,0,1,0,0,0,0,1,0,0
STRG.7881,7,0,0,4,0,0,0,9,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g29064.t1,0,1,2,0,2,2,1,4,2,1,1,3
Pocillopora_acuta_HIv1_PredGene_g10645.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8673.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1167.t1,0,2,0,3,0,7,3,4,0,0,7,6
Pocillopora_acuta_HIv1_PredGene_g26566.t1,0,3,2,1,5,1,4,5,11,5,2,3
Pocillopora_acuta_HIv1_PredGene_g21699.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10647.t2,0,0,0,0,0,0,5,5,5,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32264.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.1288,23,14,0,41,28,31,0,57,49,0,18,57
Pocillopora_acuta_HIv1_PredGene_g19217.t1,0,0,2,0,0,0,0,5,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24620.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_9531_t,0,0,0,0,13,0,11,51,0,4,0,0
Pocillopora_acuta_HIv1_PredGene_g23124.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.12449,421,377,260,194,213,222,372,598,648,301,187,627
STRG.12448,227,253,115,88,207,100,309,226,348,220,51,253
STRG.12443,183,168,136,59,167,117,189,332,400,206,111,317
STRG.12442,218,98,77,17,138,113,86,195,248,145,90,160
STRG.12441,92,51,53,3,85,58,62,115,186,78,33,90
STRG.12440,133,47,37,55,59,46,86,215,184,68,50,132
STRG.12447,56,27,35,39,38,30,39,98,71,45,19,66
STRG.12446,27,16,10,12,21,23,27,37,51,27,10,22
STRG.12445,217,172,142,153,173,126,264,347,457,215,110,320
STRG.12444,2,1,1,5,1,6,1,2,4,1,1,1
Pocillopora_acuta_HIv1_PredGene_14567_t,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5611.t1,0,0,5,0,5,8,5,13,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22633.t1,0,0,0,7,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33184.t1,0,0,0,3,7,6,10,6,5,3,0,0
STRG.14030,882,588,337,220,524,391,632,1178,1426,672,349,1220
Pocillopora_acuta_HIv1_PredGene_g1594.t1,0,0,0,0,0,0,0,0,0,0,0,1
Pocillopora_acuta_HIv1_PredGene_g270.t1,0,0,0,0,0,0,1,0,0,0,0,0
STRG.14031,100,57,33,12,96,62,61,119,140,76,36,73
STRG.9584,79,2,2,16,4,38,5,11,9,2,5,243
Pocillopora_acuta_HIv1_PredGene_29015_t,0,0,0,0,0,0,0,0,6,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5551.t1,0,1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31701.t1,0,0,0,0,0,0,0,0,4,4,0,0
Pocillopora_acuta_HIv1_PredGene_g7983.t1,0,1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_27739_t,0,0,0,0,0,0,0,107,96,0,0,0
STRG.8091,159,62,41,55,71,67,82,176,153,95,39,94
Pocillopora_acuta_HIv1_PredGene_g4898.t1,0,0,0,0,0,0,0,0,0,0,1,0
STRG.19538,20,38,30,3,38,19,39,197,90,36,0,21
STRG.19539,634,921,350,357,1077,890,881,2034,2575,756,60,569
STRG.19536,15,12,7,2,10,8,10,12,19,7,3,11
STRG.19537,101,92,60,53,112,82,110,228,183,100,29,79
STRG.19534,289,194,147,254,284,148,274,386,455,250,107,327
STRG.1036,33,0,0,7,28,0,13,13,35,0,0,9
STRG.19532,436,301,169,127,232,358,369,425,508,362,324,356
STRG.19533,32,32,20,20,29,25,54,51,37,41,23,37
STRG.19530,97,39,15,9,45,46,39,79,99,33,44,398
STRG.19531,7,0,0,0,2,5,0,3,4,2,1,5
Pocillopora_acuta_HIv1_PredGene_g15595.t1,0,0,0,0,0,0,0,10,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28640.t1,0,1,0,0,1,0,1,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23512.t1,0,0,0,0,1,0,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g5920.t1,0,0,0,0,0,0,0,8,0,0,12,14
Pocillopora_acuta_HIv1_PredGene_30555_t,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13514.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23043.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.9615,412,185,140,90,228,198,219,433,504,191,192,471
STRG.19281,11,1,5,0,0,0,0,3,0,4,6,75
STRG.9617,782,418,181,147,324,447,461,731,880,356,288,838
STRG.9616,198,152,81,28,90,113,169,238,314,134,104,246
STRG.19284,58,0,0,0,0,0,0,0,0,0,0,5
STRG.19285,2,0,0,0,0,0,0,0,0,0,1,0
STRG.19286,6,0,0,0,0,3,0,0,0,0,0,0
STRG.19287,10,2,0,0,0,0,0,0,0,0,0,0
STRG.19288,170,4,10,4,4,9,13,14,14,2,0,72
STRG.19289,12,5,5,0,4,5,7,11,6,3,5,5
STRG.9619,3,2,3,3,3,6,3,0,1,5,5,11
STRG.9618,219,93,54,63,118,104,110,228,293,124,67,194
STRG.9580,121,38,34,9,80,54,48,118,141,58,37,147
Pocillopora_acuta_HIv1_PredGene_g20048.t1,0,1,0,0,1,1,1,0,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_13419_t,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28382.t1,0,14,0,0,0,0,0,0,0,0,8,0
STRG.18720,164,60,37,26,88,78,60,182,175,74,36,95
Pocillopora_acuta_HIv1_PredGene_g32250.t1,0,0,0,0,0,0,0,0,0,0,1,5
STRG.9583,163,36,22,25,52,46,33,65,99,46,36,169
STRG.7621,6,25,28,6,17,11,31,47,27,22,11,43
Pocillopora_acuta_HIv1_PredGene_g14093.t1,0,0,0,0,0,0,1,0,0,1,0,0
STRG.21058,926,364,205,162,369,349,491,1032,1050,490,308,720
STRG.21059,538,303,143,101,253,262,342,537,659,262,183,455
STRG.21056,268,145,102,22,240,124,160,372,455,232,90,263
STRG.21057,60,21,0,9,21,18,35,55,53,24,14,30
STRG.21054,59,33,16,16,37,48,41,52,71,42,19,40
STRG.21055,101,41,26,17,41,52,56,133,100,51,27,111
STRG.21052,42,37,39,22,37,46,51,96,82,48,37,81
STRG.21053,118,39,19,23,40,62,42,75,97,48,36,81
STRG.21050,288,166,108,33,259,151,183,432,436,230,111,310
STRG.21051,59,49,39,27,42,53,74,128,101,52,40,75
STRG.3961,22,48,33,14,39,33,84,87,99,55,29,86
STRG.3960,80,112,52,42,92,76,130,204,177,138,65,177
STRG.3963,73,33,25,27,26,24,40,67,78,33,22,61
STRG.3962,23,28,19,30,31,21,37,47,70,36,21,55
STRG.3965,212,196,136,72,124,179,271,385,437,214,162,332
Pocillopora_acuta_HIv1_PredGene_g13516.t1,0,3,3,2,4,4,7,7,5,4,3,4
Pocillopora_acuta_HIv1_PredGene_g23510.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.3966,2,5,3,1,3,1,3,6,4,3,1,1
STRG.3969,129,38,50,29,62,64,46,95,127,61,57,131
STRG.17254,50,28,11,16,27,27,43,73,98,34,21,43
STRG.17257,35,80,42,25,124,116,105,34,38,91,40,22
STRG.17256,33,16,9,0,13,10,17,35,37,11,0,35
STRG.17251,27,13,11,8,21,13,16,61,44,20,8,24
STRG.17250,6,3,0,0,3,1,4,4,7,7,8,25
STRG.17253,30,34,25,0,18,29,43,47,82,24,36,59
STRG.17252,279,85,46,27,100,106,85,208,236,110,76,216
STRG.679,1111,441,234,101,333,519,551,813,909,483,351,979
STRG.678,154,64,46,14,83,61,69,150,198,84,44,169
STRG.7629,157,135,81,122,131,88,192,246,299,175,114,242
Pocillopora_acuta_HIv1_PredGene_g12803.t1,0,0,0,0,0,0,1,0,0,0,0,0
STRG.671,3,0,0,0,0,0,0,0,0,0,0,0
STRG.670,1,1,1,1,1,1,1,2,2,2,1,3
STRG.673,1220,465,255,275,619,440,490,1135,1382,629,331,738
STRG.672,114,99,66,58,92,66,97,254,252,97,62,191
STRG.675,660,317,129,29,268,223,318,517,967,288,214,523
STRG.674,165,53,45,20,101,64,58,145,155,70,44,123
STRG.677,234,95,54,23,170,114,101,261,362,120,77,215
STRG.676,1018,199,156,112,217,155,107,563,734,294,173,827
Pocillopora_acuta_HIv1_PredGene_g6280.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g29477.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.16296,628,280,132,79,376,354,318,589,788,301,169,348
STRG.3753,37,22,8,7,18,14,30,41,40,24,12,1
STRG.3750,2,2,3,1,1,0,3,5,4,3,0,1
STRG.4465,15,3,1,2,3,4,3,2,9,1,2,17
STRG.4464,1156,427,385,98,539,299,394,1289,1061,453,172,1870
Pocillopora_acuta_HIv1_PredGene_g19335.t1,0,1,1,0,1,1,2,2,2,0,1,3
STRG.4466,9,9,4,2,3,11,11,28,22,7,4,22
STRG.4461,10,4,4,3,12,5,6,15,7,8,8,5
STRG.4460,29,0,0,1,0,5,0,0,6,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28380.t1,0,10,5,3,12,6,17,21,17,11,8,14
STRG.4462,1185,338,237,428,326,354,468,902,630,320,275,1467
Pocillopora_acuta_HIv1_PredGene_g5895.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.4469,15,3,8,8,11,9,6,17,9,7,3,14
STRG.4468,8,11,7,2,8,13,11,31,22,9,4,28
STRG.16293,75,84,64,35,56,97,123,164,246,99,125,196
STRG.16290,33,18,11,27,25,27,20,25,29,23,20,48
STRG.3755,140,27,0,9,48,32,19,28,25,39,3,0
STRG.17879,29,10,4,6,3,35,9,12,6,7,6,10
STRG.17878,11,4,5,0,4,5,8,10,15,6,12,10
STRG.17871,11,9,6,5,8,4,8,19,13,8,7,13
STRG.17870,84,92,49,71,111,72,139,184,235,112,60,176
STRG.17873,9,18,17,7,18,8,32,29,37,19,5,28
STRG.17872,1,4,4,0,5,3,4,5,9,4,0,5
STRG.17875,4,28,27,0,30,3,27,58,73,25,17,78
Pocillopora_acuta_HIv1_PredGene_g8471.t1,0,0,1,1,1,0,0,0,0,0,0,0
STRG.17877,31,17,8,11,19,25,39,31,40,22,91,0
STRG.17876,4,3,2,0,5,0,4,4,5,4,0,3
STRG.11150,7,291,169,0,508,2,165,986,1184,543,0,873
STRG.11151,209,56,37,29,46,49,75,175,206,88,54,222
STRG.11152,245,123,94,77,172,128,136,225,319,146,82,252
STRG.11153,22,9,0,7,8,11,29,29,21,4,15,22
STRG.11154,6,7,4,7,4,10,20,15,8,8,10,28
STRG.11155,119,51,40,17,70,62,66,116,163,70,41,122
STRG.11156,79,11,9,6,33,27,19,52,42,24,12,42
STRG.11157,7,0,0,0,0,3,0,0,0,0,3,0
STRG.11158,166,79,61,91,77,85,100,221,235,110,59,198
STRG.11159,263,163,116,150,158,138,231,330,385,189,112,342
Pocillopora_acuta_HIv1_PredGene_g30956.t1,0,3,0,2,4,0,0,5,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_g19906.t1,0,0,0,0,0,0,4,0,3,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13239.t1,0,0,1,0,1,4,0,2,2,1,3,0
Pocillopora_acuta_HIv1_PredGene_g4129.t1,0,0,10,0,0,0,150,11,229,0,0,277
Pocillopora_acuta_HIv1_PredGene_g4129.t3,0,0,0,0,0,0,0,0,0,0,0,0
STRG.20091,5,10,0,1,6,4,0,15,11,9,0,9
STRG.20090,124,63,40,46,67,49,70,113,140,73,39,106
STRG.20093,202,41,37,25,27,59,53,156,73,54,52,146
STRG.20092,155,135,100,57,131,73,143,387,332,109,70,242
STRG.20095,109,36,26,16,47,52,44,93,74,42,26,30
Pocillopora_acuta_HIv1_PredGene_g8049.t1,0,3,0,0,0,0,0,5,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_7655_t,0,2,0,0,0,0,8,0,8,0,0,0
STRG.20096,301,97,52,27,122,147,136,224,293,121,73,143
STRG.20099,62,12,5,3,14,24,9,41,61,13,12,2
STRG.20098,316,157,90,24,219,185,164,340,415,200,123,71
Pocillopora_acuta_HIv1_PredGene_366_t,0,0,0,0,0,0,0,0,26,0,0,40
STRG.2706,66,52,30,23,54,38,60,109,114,57,39,92
STRG.2707,221,121,32,52,103,124,199,215,257,122,81,153
STRG.2704,71,53,34,4,49,32,61,88,128,55,36,75
STRG.2705,250,67,39,38,77,106,82,199,180,78,54,136
STRG.2702,292,121,55,96,135,132,181,276,292,147,76,230
STRG.2703,90,100,104,52,80,117,188,224,196,126,102,251
STRG.2700,204,170,86,83,123,204,260,383,393,138,119,303
STRG.2701,74,46,30,39,30,62,56,68,96,44,45,82
STRG.2708,175,44,26,32,39,46,44,91,128,47,33,110
STRG.2709,167,54,29,33,59,89,62,129,157,53,34,117
STRG.7998,36,37,14,8,60,47,42,37,82,44,14,23
STRG.7999,27,16,6,9,23,27,24,28,54,22,7,22
Pocillopora_acuta_HIv1_PredGene_g3730.t1,0,0,0,0,4,0,0,8,8,6,0,11
Pocillopora_acuta_HIv1_PredGene_g2793.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18162.t1,0,6,11,0,0,0,0,201,0,0,0,275
Pocillopora_acuta_HIv1_PredGene_g18162.t2,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5922.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.7284,6,9,4,5,6,3,11,16,18,5,8,28
STRG.7285,238,96,70,116,89,124,134,248,252,115,92,136
STRG.7286,143,86,40,33,54,58,115,185,183,71,69,129
STRG.7287,113,79,65,38,109,56,98,160,149,103,60,87
STRG.7280,986,398,298,112,711,380,439,954,1028,687,308,654
STRG.7281,9,3,2,3,3,2,2,3,4,2,4,11
STRG.7282,10,0,0,0,0,0,0,8,0,0,4,6
STRG.7283,5,2,1,2,3,3,3,6,5,3,6,6
Pocillopora_acuta_HIv1_PredGene_g9191.t1,0,4,7,13,4,4,5,4,0,4,8,19
STRG.7288,1425,489,229,133,512,976,586,1180,1573,588,461,1291
STRG.7289,201,201,132,147,135,157,297,360,462,193,135,431
Pocillopora_acuta_HIv1_PredGene_g2791.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.18948,138,76,48,65,106,91,130,151,146,99,86,102
STRG.7995,112,45,29,11,72,51,65,122,142,74,38,89
STRG.11846,333,145,104,116,117,223,197,335,374,157,133,349
STRG.11847,21,0,0,13,5,18,4,10,8,0,13,9
STRG.11844,305,119,77,53,111,123,129,258,315,131,82,258
STRG.11845,285,175,116,18,229,205,223,341,459,226,148,342
STRG.11842,155,69,37,24,95,76,74,159,188,102,45,181
STRG.11843,120,108,36,26,87,67,125,192,276,108,66,158
STRG.11840,533,308,187,108,563,405,371,746,887,464,278,561
STRG.11841,17,3,4,8,13,13,10,27,23,7,0,6
STRG.11848,345,242,195,208,258,119,332,710,781,346,162,513
STRG.11849,4,6,5,5,9,7,10,20,17,9,3,6
STRG.3288,1,2,3,2,4,0,3,7,6,5,0,5
