"","Group.1","x"
"9005","Acerv_evm.model.Segkk3635_pilon.5","GO:0005515"
"9006","Acerv_evm.model.Segkk3635_pilon.6","GO:0008270;GO:0070290"
"9007","Acerv_evm.model.Segkk3636_pilon.3","GO:0003676;GO:0008270"
"9008","Acerv_evm.model.Segkk3636_pilon.7","GO:0003774;GO:0005524;GO:0016459;GO:0005856;GO:0005515"
"9009","Acerv_evm.model.Segkk3636_pilon.8","GO:0031419;GO:0046872;GO:0016866;GO:0016853;GO:0003824;GO:0004494"
"9010","Acerv_evm.model.Segkk3636_pilon.9","GO:0005216;GO:0006811;GO:0016020;GO:0055085;GO:0005249;GO:0006813"
"9011","Acerv_evm.model.Segkk3637_pilon.1","GO:0016021"
"9012","Acerv_evm.model.Segkk3637_pilon.10","GO:0004930;GO:0007186;GO:0016021"
"9013","Acerv_evm.model.Segkk3637_pilon.11","GO:0005509"
"9014","Acerv_evm.model.Segkk3637_pilon.13","GO:0022857;GO:0055085"
"9015","Acerv_evm.model.Segkk3637_pilon.14","GO:0005515"
"9016","Acerv_evm.model.Segkk3637_pilon.16","GO:0005874;GO:0007017;GO:0005525;GO:0003924;GO:0005200"
"9017","Acerv_evm.model.Segkk3637_pilon.17","GO:0016705;GO:0055114;GO:0005506;GO:0020037"
"9018","Acerv_evm.model.Segkk3637_pilon.18","GO:0016705;GO:0055114;GO:0005506;GO:0020037"
"9019","Acerv_evm.model.Segkk3637_pilon.19","GO:0016705;GO:0055114;GO:0005506;GO:0020037"
"9020","Acerv_evm.model.Segkk3637_pilon.23","GO:0005509"
"9021","Acerv_evm.model.Segkk3637_pilon.24","GO:0005515;GO:0007165"
"9022","Acerv_evm.model.Segkk3637_pilon.26","GO:0005515;GO:0043531"
"9023","Acerv_evm.model.Segkk3637_pilon.44","GO:0003824;GO:0009116;GO:0004850;GO:0005737;GO:0009166"
"9024","Acerv_evm.model.Segkk3637_pilon.45","GO:0046983"
"9025","Acerv_evm.model.Segkk3637_pilon.46","GO:0005515"
"9026","Acerv_evm.model.Segkk3637_pilon.47","GO:0042393;GO:0006325;GO:0004402;GO:0005634;GO:0006348;GO:0016573"
"9027","Acerv_evm.model.Segkk3637_pilon.50","GO:0008081;GO:0004114;GO:0007165;GO:0005515"
"9028","Acerv_evm.model.Segkk3637_pilon.52","GO:0035556;GO:0007165"
"9029","Acerv_evm.model.Segkk3637_pilon.53","GO:0005515"
"9030","Acerv_evm.model.Segkk3637_pilon.55","GO:0004930;GO:0007186;GO:0016021"
"9031","Acerv_evm.model.Segkk3637_pilon.57","GO:0003677;GO:0006355"
"9032","Acerv_evm.model.Segkk3637_pilon.59","GO:0005509"
"9033","Acerv_evm.model.Segkk3637_pilon.6","GO:0005515"
"9034","Acerv_evm.model.Segkk3637_pilon.60","GO:0003677;GO:0003700;GO:0005634;GO:0006355"
"9035","Acerv_evm.model.Segkk3637_pilon.62","GO:0005509"
"9036","Acerv_evm.model.Segkk3637_pilon.7","GO:0000062"
"9037","Acerv_evm.model.Segkk3637_pilon.9","GO:0003676"
"9038","Acerv_evm.model.Segkk3638_pilon.10","GO:0005524;GO:0007018;GO:0008569;GO:0030286"
"9039","Acerv_evm.model.Segkk3638_pilon.13","GO:0005634;GO:0031144;GO:0071630"
"9040","Acerv_evm.model.Segkk3638_pilon.15","GO:0016787"
"9041","Acerv_evm.model.Segkk3638_pilon.2","GO:0003676;GO:0003677;GO:0004803;GO:0006313;GO:0016020;GO:0016021"
"9042","Acerv_evm.model.Segkk3638_pilon.3","GO:0004930;GO:0007186;GO:0016021"
"9043","Acerv_evm.model.Segkk3638_pilon.4","GO:0000166;GO:0000287;GO:0005524;GO:0015914;GO:0016021;GO:0140326"
"9044","Acerv_evm.model.Segkk3638_pilon.5","GO:0004176;GO:0004252;GO:0006508;GO:0005524;GO:0016887"
"9045","Acerv_evm.model.Segkk3638_pilon.6","GO:0003735;GO:0005762;GO:0032543"
"9046","Acerv_evm.model.Segkk3638_pilon.7","GO:0006807"
"9047","Acerv_evm.model.Segkk3638_pilon.8","GO:0004672;GO:0005524;GO:0006468"
"9048","Acerv_evm.model.Segkk3638_pilon.9","GO:0003975;GO:0006487;GO:0006488;GO:0008963;GO:0016021"
"9049","Acerv_evm.model.Segkk3639_pilon.4","GO:0006606;GO:0061608;GO:0005515;GO:0005737"
"9050","Acerv_evm.model.Segkk3639_pilon.8","GO:0016747"
"9051","Acerv_evm.model.Segkk364_pilon.1","GO:0005515;GO:0007165"
"9052","Acerv_evm.model.Segkk364_pilon.10","GO:0016020;GO:0022857;GO:0055085"
"9053","Acerv_evm.model.Segkk364_pilon.11","GO:0016020;GO:0022857;GO:0055085"
"9054","Acerv_evm.model.Segkk364_pilon.2","GO:0006506"
"9055","Acerv_evm.model.Segkk364_pilon.3","GO:0016491;GO:0055114"
"9056","Acerv_evm.model.Segkk364_pilon.6","GO:0005515;GO:0007165"
"9057","Acerv_evm.model.Segkk364_pilon.7","GO:0007165"
"9058","Acerv_evm.model.Segkk3640_pilon.10","GO:0006811;GO:0016021;GO:0005230;GO:0005216;GO:0022848;GO:0045211;GO:0004888;GO:0034220"
"9059","Acerv_evm.model.Segkk3640_pilon.11","GO:0004888;GO:0005216;GO:0016021;GO:0034220;GO:0005230;GO:0006811;GO:0022848;GO:0045211"
"9060","Acerv_evm.model.Segkk3640_pilon.12","GO:0003774;GO:0005524;GO:0016459;GO:0051015;GO:0005515"
"9061","Acerv_evm.model.Segkk3640_pilon.13","GO:0003774;GO:0016459"
"9062","Acerv_evm.model.Segkk3640_pilon.14","GO:0003774;GO:0016459"
"9063","Acerv_evm.model.Segkk3640_pilon.2","GO:0003824"
"9064","Acerv_evm.model.Segkk3640_pilon.4","GO:0000213;GO:0006388"
"9065","Acerv_evm.model.Segkk3640_pilon.6","GO:0016021"
"9066","Acerv_evm.model.Segkk3640_pilon.7","GO:0016021"
"9067","Acerv_evm.model.Segkk3640_pilon.8","GO:0005515"
"9068","Acerv_evm.model.Segkk3640_pilon.9","GO:0004888;GO:0005216;GO:0016021;GO:0034220;GO:0005230;GO:0006811;GO:0022848;GO:0045211"
"9069","Acerv_evm.model.Segkk3641_pilon.10","GO:0005515"
"9070","Acerv_evm.model.Segkk3641_pilon.11","GO:0006904;GO:0016192"
"9071","Acerv_evm.model.Segkk3641_pilon.12","GO:0016021;GO:0004930;GO:0007186"
"9072","Acerv_evm.model.Segkk3641_pilon.14","GO:0006511;GO:0019773;GO:0004298;GO:0005839;GO:0051603"
"9073","Acerv_evm.model.Segkk3641_pilon.15","GO:0003924;GO:0005525"
"9074","Acerv_evm.model.Segkk3641_pilon.16","GO:0016021;GO:0004930;GO:0007186"
"9075","Acerv_evm.model.Segkk3641_pilon.19","GO:0004930;GO:0007186;GO:0016021"
"9076","Acerv_evm.model.Segkk3641_pilon.21","GO:0004930;GO:0007186;GO:0016021"
"9077","Acerv_evm.model.Segkk3641_pilon.23","GO:0016021;GO:0004930;GO:0007186"
"9078","Acerv_evm.model.Segkk3641_pilon.24","NA;GO:0005765"
"9079","Acerv_evm.model.Segkk3641_pilon.26","GO:0004386"
"9080","Acerv_evm.model.Segkk3641_pilon.28","GO:0004386"
"9081","Acerv_evm.model.Segkk3641_pilon.34","GO:0016021;GO:0004930;GO:0007186"
"9082","Acerv_evm.model.Segkk3641_pilon.4","GO:0004725;GO:0006470;GO:0016311;GO:0016791"
"9083","Acerv_evm.model.Segkk3641_pilon.5","GO:0000776;GO:0031262"
"9084","Acerv_evm.model.Segkk3641_pilon.6","GO:0005509;GO:0016020;GO:0016021"
"9085","Acerv_evm.model.Segkk3642_pilon.2","GO:0008270"
"9086","Acerv_evm.model.Segkk3643_pilon.14","GO:0003676;GO:0008270;GO:0015074"
"9087","Acerv_evm.model.Segkk3643_pilon.15","GO:0006751;GO:0036374"
"9088","Acerv_evm.model.Segkk3643_pilon.16","GO:0006751;GO:0036374"
"9089","Acerv_evm.model.Segkk3643_pilon.2","GO:0016021;GO:0004930;GO:0007186"
"9090","Acerv_evm.model.Segkk3643_pilon.23","GO:0016435;GO:0070476"
"9091","Acerv_evm.model.Segkk3643_pilon.24","GO:0003774;GO:0016459"
"9092","Acerv_evm.model.Segkk3643_pilon.25","GO:0005515;GO:0003774;GO:0005524;GO:0016459"
"9093","Acerv_evm.model.Segkk3643_pilon.3","GO:0005515"
"9094","Acerv_evm.model.Segkk3643_pilon.30","GO:0005524;GO:0016887"
"9095","Acerv_evm.model.Segkk3643_pilon.35","GO:0003676;GO:0003677"
"9096","Acerv_evm.model.Segkk3643_pilon.7","GO:0005515"
"9097","Acerv_evm.model.Segkk3643_pilon.8","GO:0005515"
"9098","Acerv_evm.model.Segkk3643_pilon.9","GO:0006891;GO:0030173"
"9099","Acerv_evm.model.Segkk3644_pilon.10","GO:0005509"
"9100","Acerv_evm.model.Segkk3644_pilon.4","GO:0005506;GO:0016705;GO:0020037;GO:0055114"
"9101","Acerv_evm.model.Segkk3644_pilon.9","GO:0005509"
"9102","Acerv_evm.model.Segkk3645_pilon.1","GO:0008537"
"9103","Acerv_evm.model.Segkk3645_pilon.2","GO:0043066"
"9104","Acerv_evm.model.Segkk3645_pilon.3","GO:0003676"
"9105","Acerv_evm.model.Segkk3646_pilon.2","GO:0005515"
"9106","Acerv_evm.model.Segkk3648_pilon.1","GO:0000981;GO:0006355;GO:0003677"
"9107","Acerv_evm.model.Segkk3648_pilon.2","GO:0004252;GO:0006508;GO:0005509;GO:0007596"
"9108","Acerv_evm.model.Segkk3648_pilon.3","GO:0004252;GO:0006508"
"9109","Acerv_evm.model.Segkk3651_pilon.2","GO:0005515;GO:0042981"
"9110","Acerv_evm.model.Segkk3651_pilon.3","GO:0005515"
"9111","Acerv_evm.model.Segkk3653_pilon.1","GO:0008168;GO:0032259;GO:0001510"
"9112","Acerv_evm.model.Segkk3654_pilon.5","GO:0016021;GO:0004930;GO:0007186"
"9113","Acerv_evm.model.Segkk3654_pilon.6","GO:0005515"
"9114","Acerv_evm.model.Segkk3654_pilon.8","GO:0003676;GO:0008270"
"9115","Acerv_evm.model.Segkk3655_pilon.12","GO:0005515;GO:0005524;GO:0007155;GO:0045296"
"9116","Acerv_evm.model.Segkk3655_pilon.14","GO:0008270;GO:0005515"
"9117","Acerv_evm.model.Segkk3655_pilon.16","GO:0000981;GO:0006355;GO:0003677"
"9118","Acerv_evm.model.Segkk3655_pilon.17","GO:0003677"
"9119","Acerv_evm.model.Segkk3655_pilon.18","GO:0003677;GO:0006355"
"9120","Acerv_evm.model.Segkk3655_pilon.19","GO:0003677;GO:0000981;GO:0006355"
"9121","Acerv_evm.model.Segkk3655_pilon.22","GO:0005515"
"9122","Acerv_evm.model.Segkk3655_pilon.23","GO:0005887;GO:0032217;GO:0032218"
"9123","Acerv_evm.model.Segkk3655_pilon.24","GO:0006457;GO:0051082"
"9124","Acerv_evm.model.Segkk3655_pilon.30","GO:0004560;GO:0005975;GO:0006004"
"9125","Acerv_evm.model.Segkk3655_pilon.32","GO:0003677;GO:0006310;GO:0015074"
"9126","Acerv_evm.model.Segkk3655_pilon.37","GO:0004386;GO:0003676;GO:0005524"
"9127","Acerv_evm.model.Segkk3655_pilon.4","GO:0003676;GO:0015074"
"9128","Acerv_evm.model.Segkk3655_pilon.5","GO:0003676;GO:0008270"
"9129","Acerv_evm.model.Segkk3655_pilon.6","GO:0051321"
"9130","Acerv_evm.model.Segkk3655_pilon.7","GO:0016791"
"9131","Acerv_evm.model.Segkk3656_pilon.1","GO:0004672;GO:0006468;GO:0004713;GO:0005524"
"9132","Acerv_evm.model.Segkk3656_pilon.2","GO:0004672;GO:0005524;GO:0006468;GO:0004713"
"9133","Acerv_evm.model.Segkk3658_pilon.4","GO:0005509"
"9134","Acerv_evm.model.Segkk3659_pilon.3","GO:0046983"
"9135","Acerv_evm.model.Segkk3659_pilon.4","GO:0046983"
"9136","Acerv_evm.model.Segkk3659_pilon.5","GO:0016021"
"9137","Acerv_evm.model.Segkk3659_pilon.6","GO:0016021"
"9138","Acerv_evm.model.Segkk3659_pilon.7","GO:0005507;GO:0008131;GO:0009308;GO:0048038;GO:0055114"
"9139","Acerv_evm.model.Segkk366_pilon.2","GO:0004053;GO:0006525;GO:0046872"
"9140","Acerv_evm.model.Segkk366_pilon.3","GO:0005509"
"9141","Acerv_evm.model.Segkk3662_pilon.1","GO:0005515;GO:0055085"
"9142","Acerv_evm.model.Segkk3663_pilon.1","GO:0005515"
"9143","Acerv_evm.model.Segkk3663_pilon.2","GO:0006886;GO:0016192"
"9144","Acerv_evm.model.Segkk3663_pilon.3","GO:0003676"
"9145","Acerv_evm.model.Segkk3664_pilon.1","GO:0005515"
"9146","Acerv_evm.model.Segkk3664_pilon.2","GO:0005787;GO:0006465;GO:0016021"
"9147","Acerv_evm.model.Segkk3664_pilon.3","GO:0004843;GO:0006511;GO:0016579"
"9148","Acerv_evm.model.Segkk3664_pilon.5","GO:0007034"
"9149","Acerv_evm.model.Segkk3664_pilon.7","GO:0005813;GO:0007098"
"9150","Acerv_evm.model.Segkk3664_pilon.9","GO:0016021;GO:0004930;GO:0007186"
"9151","Acerv_evm.model.Segkk3667_pilon.1","GO:0003723;GO:0006400"
"9152","Acerv_evm.model.Segkk3667_pilon.3","GO:0005524;GO:0016887"
"9153","Acerv_evm.model.Segkk3668_pilon.1","GO:0016746"
"9154","Acerv_evm.model.Segkk3668_pilon.12","GO:0004672;GO:0005524;GO:0006468"
"9155","Acerv_evm.model.Segkk3668_pilon.14","GO:0004672;GO:0006468;GO:0005524"
"9156","Acerv_evm.model.Segkk3668_pilon.15","GO:0004843;GO:0016579"
"9157","Acerv_evm.model.Segkk3668_pilon.16","GO:0000139;GO:0016020"
"9158","Acerv_evm.model.Segkk3668_pilon.17","GO:0007165;GO:0003924;GO:0007186;GO:0019001;GO:0031683;GO:0005525"
"9159","Acerv_evm.model.Segkk3668_pilon.2","GO:0035556;GO:0005515"
"9160","Acerv_evm.model.Segkk3668_pilon.23","GO:0046872;GO:0008270;GO:0005515"
"9161","Acerv_evm.model.Segkk3668_pilon.24","GO:0003677;GO:0006310;GO:0015074"
"9162","Acerv_evm.model.Segkk3668_pilon.25","GO:0003676;GO:0008270"
"9163","Acerv_evm.model.Segkk3668_pilon.26","GO:0005515"
"9164","Acerv_evm.model.Segkk3668_pilon.28","GO:0008270;GO:0005515"
"9165","Acerv_evm.model.Segkk3668_pilon.29","GO:0005515;GO:0008270"
"9166","Acerv_evm.model.Segkk3668_pilon.3","GO:0004672;GO:0006468;GO:0005524"
"9167","Acerv_evm.model.Segkk3668_pilon.30","GO:0008270"
"9168","Acerv_evm.model.Segkk3668_pilon.31","GO:0005515"
"9169","Acerv_evm.model.Segkk3668_pilon.4","GO:0004672;GO:0006468;GO:0005524"
"9170","Acerv_evm.model.Segkk3668_pilon.5","GO:0003676;GO:0015074"
"9171","Acerv_evm.model.Segkk3668_pilon.6","GO:0046872;GO:0003676;GO:0003964;GO:0005737;GO:0008270;GO:0015074"
"9172","Acerv_evm.model.Segkk3668_pilon.8","GO:0005524;GO:0004672;GO:0006468"
"9173","Acerv_evm.model.Segkk3668_pilon.9","GO:0004672;GO:0005524;GO:0006468"
"9174","Acerv_evm.model.Segkk3669_pilon.12","GO:0015276;GO:0016020;GO:0005216;GO:0006811;GO:0038023;GO:0004970"
"9175","Acerv_evm.model.Segkk3669_pilon.2","GO:0046982"
"9176","Acerv_evm.model.Segkk3669_pilon.3","GO:0034719"
"9177","Acerv_evm.model.Segkk3669_pilon.4","GO:0005509"
"9178","Acerv_evm.model.Segkk3669_pilon.5","GO:0003723"
"9179","Acerv_evm.model.Segkk3669_pilon.8","GO:0016874"
"9180","Acerv_evm.model.Segkk3671_pilon.1","GO:0005515"
"9181","Acerv_evm.model.Segkk3672_pilon.1","GO:0016020;GO:0055085"
"9182","Acerv_evm.model.Segkk3672_pilon.11","GO:0046872"
"9183","Acerv_evm.model.Segkk3672_pilon.16","GO:0003677;GO:0006310;GO:0015074"
"9184","Acerv_evm.model.Segkk3672_pilon.3","GO:0046983"
"9185","Acerv_evm.model.Segkk3672_pilon.6","GO:0000723;GO:0003678;GO:0006281"
"9186","Acerv_evm.model.Segkk3673_pilon.1","GO:0000139;GO:0015165;GO:0016021;GO:0090481"
"9187","Acerv_evm.model.Segkk3673_pilon.10","GO:0005515"
"9188","Acerv_evm.model.Segkk3673_pilon.11","GO:0005515"
"9189","Acerv_evm.model.Segkk3673_pilon.3","GO:0003824;GO:0051536"
"9190","Acerv_evm.model.Segkk3673_pilon.4","GO:0004672;GO:0005524;GO:0006468"
"9191","Acerv_evm.model.Segkk3673_pilon.7","GO:0000139;GO:0015165;GO:0016021;GO:0090481"
"9192","Acerv_evm.model.Segkk3673_pilon.8","GO:0000139;GO:0015165;GO:0016021;GO:0090481"
"9193","Acerv_evm.model.Segkk3674_pilon.4","GO:0003677;GO:0006310;GO:0015074"
"9194","Acerv_evm.model.Segkk3674_pilon.7","GO:0003676;GO:0005524;GO:0004386"
"9195","Acerv_evm.model.Segkk3674_pilon.8","GO:0005515;GO:0005509"
"9196","Acerv_evm.model.Segkk3675_pilon.10","GO:0005515"
"9197","Acerv_evm.model.Segkk3675_pilon.11","GO:0004842"
"9198","Acerv_evm.model.Segkk3675_pilon.13","GO:0005515"
"9199","Acerv_evm.model.Segkk3675_pilon.14","GO:0005515"
"9200","Acerv_evm.model.Segkk3675_pilon.18","GO:0003676;GO:0003964;GO:0006278;GO:0008270;GO:0015074;GO:0046872"
"9201","Acerv_evm.model.Segkk3675_pilon.4","GO:0005524;GO:0016887"
"9202","Acerv_evm.model.Segkk3675_pilon.9","GO:0005515"
"9203","Acerv_evm.model.Segkk3676_pilon.1","GO:0005515"
"9204","Acerv_evm.model.Segkk3676_pilon.2","GO:0005515"
"9205","Acerv_evm.model.Segkk3678_pilon.2","GO:0003676;GO:0008270"
"9206","Acerv_evm.model.Segkk3678_pilon.3","GO:0003676;GO:0008270;GO:0005634"
"9207","Acerv_evm.model.Segkk368_pilon.2","GO:0003735;GO:0005840;GO:0006412;NA"
"9208","Acerv_evm.model.Segkk368_pilon.3","GO:0006659;GO:0016020;GO:0016021;GO:0005789;GO:0106245"
"9209","Acerv_evm.model.Segkk368_pilon.4","GO:0000139;GO:0006513;GO:0030134;GO:0048208;NA;GO:0005515"
"9210","Acerv_evm.model.Segkk368_pilon.5","GO:0016020"
"9211","Acerv_evm.model.Segkk368_pilon.6","GO:0007267;GO:0007275;GO:0016540;GO:0016539"
"9212","Acerv_evm.model.Segkk368_pilon.8","GO:0005509"
"9213","Acerv_evm.model.Segkk3682_pilon.2","GO:0004867"
"9214","Acerv_evm.model.Segkk3683_pilon.3","GO:0005515"
"9215","Acerv_evm.model.Segkk3683_pilon.4","GO:0005524"
"9216","Acerv_evm.model.Segkk3683_pilon.5","GO:0000786;GO:0003677;GO:0046982"
"9217","Acerv_evm.model.Segkk3683_pilon.6","GO:0000786;GO:0003677;GO:0005634;GO:0006352;GO:0042025;GO:0046982"
"9218","Acerv_evm.model.Segkk3683_pilon.7","GO:0000786;GO:0003677;GO:0046982"
"9219","Acerv_evm.model.Segkk3683_pilon.8","GO:0046982;GO:0000786;GO:0003677"
"9220","Acerv_evm.model.Segkk3684_pilon.12","GO:0008272;GO:0015116;GO:0016021;GO:0008271;GO:0016020;GO:0055085"
"9221","Acerv_evm.model.Segkk3684_pilon.13","GO:0005515"
"9222","Acerv_evm.model.Segkk3684_pilon.14","GO:0005515"
"9223","Acerv_evm.model.Segkk3684_pilon.16","GO:0005515"
"9224","Acerv_evm.model.Segkk3684_pilon.18","GO:0004930;GO:0007186;GO:0016021"
"9225","Acerv_evm.model.Segkk3684_pilon.2","GO:0004713;GO:0006468;GO:0004672;GO:0004714;GO:0005524;GO:0007169;GO:0008061"
"9226","Acerv_evm.model.Segkk3684_pilon.20","GO:0005515"
"9227","Acerv_evm.model.Segkk3684_pilon.6","GO:0006629;GO:0005515"
"9228","Acerv_evm.model.Segkk3685_pilon.11","GO:0005515"
"9229","Acerv_evm.model.Segkk3685_pilon.12","GO:0005515"
"9230","Acerv_evm.model.Segkk3685_pilon.16","GO:0016533;GO:0061575"
"9231","Acerv_evm.model.Segkk3685_pilon.17","GO:0003774;GO:0005524;GO:0016459;GO:0005515"
"9232","Acerv_evm.model.Segkk3685_pilon.18","GO:0005515"
"9233","Acerv_evm.model.Segkk3685_pilon.19","GO:0005515;GO:0035556"
"9234","Acerv_evm.model.Segkk3685_pilon.5","GO:0004713;GO:0006468;GO:0004672;GO:0005524"
"9235","Acerv_evm.model.Segkk3685_pilon.6","GO:0005694;GO:0006281;GO:0000724;GO:0000781;GO:0003697;GO:0005634;GO:0005662;GO:0006260;GO:0006289;GO:0035861"
"9236","Acerv_evm.model.Segkk3686_pilon.3","GO:0005975;GO:0016757"
"9237","Acerv_evm.model.Segkk3687_pilon.3","GO:0003964;GO:0006278;GO:0008168;GO:0016706;GO:0055114"
"9238","Acerv_evm.model.Segkk3687_pilon.5","GO:0003676;GO:0003964;GO:0006278;GO:0008270;GO:0015074;GO:0046872"
"9239","Acerv_evm.model.Segkk3688_pilon.2","GO:0005515;GO:0051879"
"9240","Acerv_evm.model.Segkk3688_pilon.3","GO:0051225;GO:0070652"
"9241","Acerv_evm.model.Segkk3688_pilon.4","GO:0005230;GO:0006811;GO:0016021;GO:0004888;GO:0005216;GO:0034220"
"9242","Acerv_evm.model.Segkk3690_pilon.4","GO:0003676;GO:0008270"
"9243","Acerv_evm.model.Segkk3691_pilon.1","GO:0005249;GO:0006813;GO:0008076;GO:0005216;GO:0006811;GO:0016020;GO:0055085;GO:0005515;GO:0051260"
"9244","Acerv_evm.model.Segkk3691_pilon.10","GO:0035556"
"9245","Acerv_evm.model.Segkk3691_pilon.2","GO:0003677;GO:0006303;GO:0000723;GO:0003684;GO:0005634;GO:0042162;GO:0043564;GO:0003678"
"9246","Acerv_evm.model.Segkk3691_pilon.5","GO:0046907;GO:0005643"
"9247","Acerv_evm.model.Segkk3691_pilon.9","GO:0005509"
"9248","Acerv_evm.model.Segkk3692_pilon.1","GO:0005515;GO:0004672;GO:0005524;GO:0006468"
"9249","Acerv_evm.model.Segkk3692_pilon.11","GO:0016021;GO:0004930;GO:0007186"
"9250","Acerv_evm.model.Segkk3692_pilon.12","GO:0003824;GO:0006537;GO:0016639;GO:0055114;GO:0016491;GO:0051536;GO:0015930;GO:0016638;GO:0006807;GO:0005506;GO:0010181;GO:0016040;GO:0050660"
"9251","Acerv_evm.model.Segkk3692_pilon.14","GO:0006464"
"9252","Acerv_evm.model.Segkk3692_pilon.16","GO:0004869;GO:0004866"
"9253","Acerv_evm.model.Segkk3692_pilon.17","GO:0004386;GO:0003676;GO:0005524"
"9254","Acerv_evm.model.Segkk3692_pilon.18","GO:0003824;GO:0005509"
"9255","Acerv_evm.model.Segkk3692_pilon.19","GO:0006486;GO:0008417;GO:0016020"
"9256","Acerv_evm.model.Segkk3692_pilon.20","GO:0042578"
"9257","Acerv_evm.model.Segkk3692_pilon.3","GO:0016747;GO:0016746"
"9258","Acerv_evm.model.Segkk3692_pilon.5","GO:0005509"
"9259","Acerv_evm.model.Segkk3692_pilon.7","GO:0005975;GO:0004571;GO:0005509;GO:0016020"
"9260","Acerv_evm.model.Segkk3692_pilon.8","GO:0003723"
"9261","Acerv_evm.model.Segkk3692_pilon.9","GO:0003924;GO:0005525"
"9262","Acerv_evm.model.Segkk3693_pilon.12","GO:0005856;GO:0090090;GO:0097730"
"9263","Acerv_evm.model.Segkk3693_pilon.14","NA;GO:0003964"
"9264","Acerv_evm.model.Segkk3693_pilon.19","GO:0004930;GO:0007186;GO:0016021"
"9265","Acerv_evm.model.Segkk3693_pilon.5","GO:0005524;GO:0006298;GO:0030983"
"9266","Acerv_evm.model.Segkk3693_pilon.7","GO:0005515"
"9267","Acerv_evm.model.Segkk3693_pilon.8","GO:0003676;GO:0003964;GO:0006278;GO:0008270;GO:0015074;GO:0046872"
"9268","Acerv_evm.model.Segkk3697_pilon.1","GO:0005669;GO:0006367"
"9269","Acerv_evm.model.Segkk3698_pilon.3","GO:0016021"
"9270","Acerv_evm.model.Segkk3698_pilon.4","GO:0016021"
"9271","Acerv_evm.model.Segkk3698_pilon.5","GO:0003676;GO:0005524"
"9272","Acerv_evm.model.Segkk3699_pilon.10","GO:0046872"
"9273","Acerv_evm.model.Segkk3699_pilon.7","GO:0000723;GO:0003678;GO:0006281"
"9274","Acerv_evm.model.Segkk37_pilon.11","GO:0005509;GO:0007156;GO:0016020;GO:0005886;GO:0007155"
"9275","Acerv_evm.model.Segkk37_pilon.12","GO:0003677"
"9276","Acerv_evm.model.Segkk37_pilon.14","GO:0005525"
"9277","Acerv_evm.model.Segkk37_pilon.15","GO:0003712;GO:0006357;GO:0016592"
"9278","Acerv_evm.model.Segkk37_pilon.19","GO:0003676;GO:0003723"
"9279","Acerv_evm.model.Segkk37_pilon.20","GO:0016021;GO:0004930;GO:0007186"
"9280","Acerv_evm.model.Segkk37_pilon.21","GO:0005576"
"9281","Acerv_evm.model.Segkk37_pilon.22","GO:0005576"
"9282","Acerv_evm.model.Segkk37_pilon.25","GO:0005576"
"9283","Acerv_evm.model.Segkk37_pilon.3","GO:0015074;GO:0003676"
"9284","Acerv_evm.model.Segkk37_pilon.6","GO:0003677;GO:0006355;GO:0000981"
"9285","Acerv_evm.model.Segkk37_pilon.8","GO:0003677;GO:0006355;GO:0000981"
"9286","Acerv_evm.model.Segkk3700_pilon.10","GO:0005509"
"9287","Acerv_evm.model.Segkk3700_pilon.11","GO:0005509"
"9288","Acerv_evm.model.Segkk3700_pilon.12","GO:0005515"
"9289","Acerv_evm.model.Segkk3700_pilon.13","GO:0005509"
"9290","Acerv_evm.model.Segkk3700_pilon.14","GO:0005524;GO:0017048;GO:0004674;GO:0006468;GO:0035556;GO:0004672"
"9291","Acerv_evm.model.Segkk3700_pilon.15","GO:0005634;GO:0006355;GO:0008270"
"9292","Acerv_evm.model.Segkk3700_pilon.16","GO:0006486;GO:0008373"
"9293","Acerv_evm.model.Segkk3700_pilon.2","GO:0006486;GO:0008417;GO:0016020"
"9294","Acerv_evm.model.Segkk3700_pilon.5","GO:0005509"
"9295","Acerv_evm.model.Segkk3700_pilon.7","GO:0005515"
"9296","Acerv_evm.model.Segkk3700_pilon.8","GO:0005509"
"9297","Acerv_evm.model.Segkk3700_pilon.9","GO:0005509"
"9298","Acerv_evm.model.Segkk3702_pilon.2","GO:0004672;GO:0005524;GO:0006468;GO:0016301;GO:0016310"
"9299","Acerv_evm.model.Segkk3703_pilon.1","GO:0005975"
"9300","Acerv_evm.model.Segkk3703_pilon.3","GO:0006508;GO:0070006;GO:0005737;GO:0019538;GO:0030145;GO:0016491;GO:0055114"
"9301","Acerv_evm.model.Segkk3704_pilon.1","GO:0005515"
"9302","Acerv_evm.model.Segkk3705_pilon.2","GO:0004672;GO:0005524;GO:0006468"
"9303","Acerv_evm.model.Segkk3705_pilon.3","GO:0005524;GO:0004672;GO:0006468"
"9304","Acerv_evm.model.Segkk3705_pilon.4","GO:0004672;GO:0005524;GO:0006468"
"9305","Acerv_evm.model.Segkk3707_pilon.3","GO:0003723;GO:0005515"
"9306","Acerv_evm.model.Segkk3707_pilon.4","GO:0005634;GO:0051382"
"9307","Acerv_evm.model.Segkk3707_pilon.5","GO:0003677"
"9308","Acerv_evm.model.Segkk3708_pilon.2","GO:0008289"
"9309","Acerv_evm.model.Segkk3709_pilon.1","GO:0005509"
"9310","Acerv_evm.model.Segkk3709_pilon.2","GO:0003723"
"9311","Acerv_evm.model.Segkk3709_pilon.3","GO:0003677;GO:0006310;GO:0015074"
